"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-15481.4178, 153579.0507)","(-15537.2623, 153551.445)",62.29512703847163,27.95025
"(-15537.2623, 153551.445)","(-15592.5578, 153524.9956)",61.2957019750216,27.95025
"(-15592.5578, 153524.9956)","(-15666.3425, 153489.3586)",81.94008617941014,27.95025
"(-15666.3425, 153489.3586)","(-15723.7219, 153435.3573)",78.79426340826063,27.95025
"(-15723.7219, 153435.3573)","(-15723.8783, 153435.6899)",0.36753737224416055,31.1359
"(-15723.8783, 153435.6899)","(-15763.8848, 153467.9654)",51.40260637846333,31.1359
"(-15763.8848, 153467.9654)","(-15772.9521, 153482.2139)",16.888921858439303,31.1359
"(-15772.9521, 153482.2139)","(-15696.2702, 153545.1458)",99.1994850048095,25.558799999999998
"(-15696.2702, 153545.1458)","(-15627.4784, 153588.8022)",81.47510667805685,25.558799999999998
"(-15627.4784, 153588.8022)","(-15565.3012, 153631.1356)",75.22048228641106,25.558799999999998
"(-15565.3012, 153631.1356)","(-15493.8635, 153660.2398)",77.13883223727302,25.558799999999998
"(-15493.8635, 153660.2398)","(-15475.3427, 153660.769)",18.528358947300166,25.558799999999998
"(-15475.3427, 153660.769)","(-15474.0197, 153602.5606)",58.22343307947724,31.1359
"(-15474.0197, 153602.5606)","(-15481.4178, 153579.0507)",24.646445618388725,31.1359
"(-15438.7876, 153559.7081)","(-15378.1861, 153541.8483)",63.1784319074874,24.7646
"(-15378.1861, 153541.8483)","(-15331.717, 153496.2662)",65.09304951544358,24.7646
"(-15331.717, 153496.2662)","(-15259.8235, 153513.4529)",73.91926676543615,24.7646
"(-15259.8235, 153513.4529)","(-15209.3138, 153521.2847)",51.11327504014807,24.7646
"(-15209.3138, 153521.2847)","(-15226.2018, 153447.3103)",75.87764097121546,24.7646
"(-15226.2018, 153447.3103)","(-15285.2298, 153399.5916)",75.90374900945004,24.7646
"(-15285.2298, 153399.5916)","(-15359.6734, 153418.0979)",76.70940438205281,25.91485
