flow_timber_node1node4_t1: lb=0.0, ub=9.0, type=I, edge=node1node4, period=1, road_type=timber
flow_timber_node3node1_t3: lb=0.0, ub=9.0, type=I, edge=node3node1, period=3, road_type=timber
flow_timber_node3node1_t4: lb=0.0, ub=9.0, type=I, edge=node3node1, period=4, road_type=timber
flow_timber_node3node1_t5: lb=0.0, ub=9.0, type=I, edge=node3node1, period=5, road_type=timber
flow_wide_node3node1_t1: lb=0.0, ub=9.0, type=I, edge=node3node1, period=1, road_type=wide
flow_wide_node3node1_t2: lb=0.0, ub=9.0, type=I, edge=node3node1, period=2, road_type=wide
flow_wide_node3node1_t3: lb=0.0, ub=9.0, type=I, edge=node3node1, period=3, road_type=wide
flow_wide_node3node1_t4: lb=0.0, ub=9.0, type=I, edge=node3node1, period=4, road_type=wide
flow_wide_node3node1_t5: lb=0.0, ub=9.0, type=I, edge=node3node1, period=5, road_type=wide
flow_timber_node3node7_t1: lb=0.0, ub=9.0, type=I, edge=node3node7, period=1, road_type=timber
flow_timber_node3node7_t2: lb=0.0, ub=9.0, type=I, edge=node3node7, period=2, road_type=timber
flow_timber_node3node7_t3: lb=0.0, ub=9.0, type=I, edge=node3node7, period=3, road_type=timber
flow_timber_node3node7_t4: lb=0.0, ub=9.0, type=I, edge=node3node7, period=4, road_type=timber
flow_timber_node3node7_t5: lb=0.0, ub=9.0, type=I, edge=node3node7, period=5, road_type=timber
flow_wide_node3node7_t1: lb=0.0, ub=9.0, type=I, edge=node3node7, period=1, road_type=wide
flow_wide_node3node7_t2: lb=0.0, ub=9.0, type=I, edge=node3node7, period=2, road_type=wide
flow_wide_node3node7_t3: lb=0.0, ub=9.0, type=I, edge=node3node7, period=3, road_type=wide
flow_wide_node3node7_t4: lb=0.0, ub=9.0, type=I, edge=node3node7, period=4, road_type=wide
flow_wide_node3node7_t5: lb=0.0, ub=9.0, type=I, edge=node3node7, period=5, road_type=wide
flow_timber_node3node5_t1: lb=0.0, ub=9.0, type=I, edge=node3node5, period=1, road_type=timber
flow_timber_node3node5_t2: lb=0.0, ub=9.0, type=I, edge=node3node5, period=2, road_type=timber
flow_timber_node3node5_t3: lb=0.0, ub=9.0, type=I, edge=node3node5, period=3, road_type=timber
flow_timber_node3node5_t4: lb=0.0, ub=9.0, type=I, edge=node3node5, period=4, road_type=timber
flow_timber_node3node5_t5: lb=0.0, ub=9.0, type=I, edge=node3node5, period=5, road_type=timber
flow_wide_node3node5_t1: lb=0.0, ub=9.0, type=I, edge=node3node5, period=1, road_type=wide
flow_wide_node3node5_t2: lb=0.0, ub=9.0, type=I, edge=node3node5, period=2, road_type=wide
flow_wide_node3node5_t3: lb=0.0, ub=9.0, type=I, edge=node3node5, period=3, road_type=wide
flow_wide_node3node5_t4: lb=0.0, ub=9.0, type=I, edge=node3node5, period=4, road_type=wide
flow_wide_node3node5_t5: lb=0.0, ub=9.0, type=I, edge=node3node5, period=5, road_type=wide
flow_timber_node2node5_t1: lb=0.0, ub=9.0, type=I, edge=node2node5, period=1, road_type=timber
flow_timber_node2node5_t2: lb=0.0, ub=9.0, type=I, edge=node2node5, period=2, road_type=timber
flow_timber_node2node5_t3: lb=0.0, ub=9.0, type=I, edge=node2node5, period=3, road_type=timber
flow_timber_node2node5_t4: lb=0.0, ub=9.0, type=I, edge=node2node5, period=4, road_type=timber
flow_timber_node2node5_t5: lb=0.0, ub=9.0, type=I, edge=node2node5, period=5, road_type=timber
flow_wide_node2node5_t1: lb=0.0, ub=9.0, type=I, edge=node2node5, period=1, road_type=wide
flow_wide_node2node5_t2: lb=0.0, ub=9.0, type=I, edge=node2node5, period=2, road_type=wide
flow_wide_node2node5_t3: lb=0.0, ub=9.0, type=I, edge=node2node5, period=3, road_type=wide
flow_wide_node2node5_t4: lb=0.0, ub=9.0, type=I, edge=node2node5, period=4, road_type=wide
flow_wide_node2node5_t5: lb=0.0, ub=9.0, type=I, edge=node2node5, period=5, road_type=wide
flow_timber_node2node4_t1: lb=0.0, ub=9.0, type=I, edge=node2node4, period=1, road_type=timber
flow_timber_node2node4_t2: lb=0.0, ub=9.0, type=I, edge=node2node4, period=2, road_type=timber
flow_timber_node2node4_t3: lb=0.0, ub=9.0, type=I, edge=node2node4, period=3, road_type=timber
flow_timber_node2node4_t4: lb=0.0, ub=9.0, type=I, edge=node2node4, period=4, road_type=timber
flow_timber_node2node4_t5: lb=0.0, ub=9.0, type=I, edge=node2node4, period=5, road_type=timber
flow_wide_node2node4_t1: lb=0.0, ub=9.0, type=I, edge=node2node4, period=1, road_type=wide
flow_wide_node2node4_t2: lb=0.0, ub=9.0, type=I, edge=node2node4, period=2, road_type=wide
flow_wide_node2node4_t3: lb=0.0, ub=9.0, type=I, edge=node2node4, period=3, road_type=wide
flow_wide_node2node4_t4: lb=0.0, ub=9.0, type=I, edge=node2node4, period=4, road_type=wide
flow_wide_node2node4_t5: lb=0.0, ub=9.0, type=I, edge=node2node4, period=5, road_type=wide
flow_timber_node2node6_t1: lb=0.0, ub=9.0, type=I, edge=node2node6, period=1, road_type=timber
flow_timber_node2node6_t2: lb=0.0, ub=9.0, type=I, edge=node2node6, period=2, road_type=timber
flow_timber_node2node6_t3: lb=0.0, ub=9.0, type=I, edge=node2node6, period=3, road_type=timber
flow_timber_node2node6_t4: lb=0.0, ub=9.0, type=I, edge=node2node6, period=4, road_type=timber
flow_timber_node2node6_t5: lb=0.0, ub=9.0, type=I, edge=node2node6, period=5, road_type=timber
flow_wide_node2node6_t1: lb=0.0, ub=9.0, type=I, edge=node2node6, period=1, road_type=wide
flow_wide_node2node6_t2: lb=0.0, ub=9.0, type=I, edge=node2node6, period=2, road_type=wide
flow_wide_node2node6_t3: lb=0.0, ub=9.0, type=I, edge=node2node6, period=3, road_type=wide
flow_wide_node2node6_t4: lb=0.0, ub=9.0, type=I, edge=node2node6, period=4, road_type=wide
flow_wide_node2node6_t5: lb=0.0, ub=9.0, type=I, edge=node2node6, period=5, road_type=wide
flow_timber_node2node8_t1: lb=0.0, ub=9.0, type=I, edge=node2node8, period=1, road_type=timber
flow_timber_node2node8_t2: lb=0.0, ub=9.0, type=I, edge=node2node8, period=2, road_type=timber
flow_timber_node2node8_t3: lb=0.0, ub=9.0, type=I, edge=node2node8, period=3, road_type=timber
flow_timber_node2node8_t4: lb=0.0, ub=9.0, type=I, edge=node2node8, period=4, road_type=timber
flow_timber_node2node8_t5: lb=0.0, ub=9.0, type=I, edge=node2node8, period=5, road_type=timber
flow_wide_node2node8_t1: lb=0.0, ub=9.0, type=I, edge=node2node8, period=1, road_type=wide
flow_wide_node2node8_t2: lb=0.0, ub=9.0, type=I, edge=node2node8, period=2, road_type=wide
flow_wide_node2node8_t3: lb=0.0, ub=9.0, type=I, edge=node2node8, period=3, road_type=wide
flow_wide_node2node8_t4: lb=0.0, ub=9.0, type=I, edge=node2node8, period=4, road_type=wide
flow_wide_node2node8_t5: lb=0.0, ub=9.0, type=I, edge=node2node8, period=5, road_type=wide
flow_timber_node5node2_t1: lb=0.0, ub=9.0, type=I, edge=node5node2, period=1, road_type=timber
flow_timber_node5node2_t2: lb=0.0, ub=9.0, type=I, edge=node5node2, period=2, road_type=timber
flow_timber_node5node2_t3: lb=0.0, ub=9.0, type=I, edge=node5node2, period=3, road_type=timber
flow_timber_node5node2_t4: lb=0.0, ub=9.0, type=I, edge=node5node2, period=4, road_type=timber
flow_timber_node5node2_t5: lb=0.0, ub=9.0, type=I, edge=node5node2, period=5, road_type=timber
flow_wide_node5node2_t1: lb=0.0, ub=9.0, type=I, edge=node5node2, period=1, road_type=wide
flow_wide_node5node2_t2: lb=0.0, ub=9.0, type=I, edge=node5node2, period=2, road_type=wide
flow_wide_node5node2_t3: lb=0.0, ub=9.0, type=I, edge=node5node2, period=3, road_type=wide
flow_wide_node5node2_t4: lb=0.0, ub=9.0, type=I, edge=node5node2, period=4, road_type=wide
flow_wide_node5node2_t5: lb=0.0, ub=9.0, type=I, edge=node5node2, period=5, road_type=wide
flow_timber_node5node3_t1: lb=0.0, ub=9.0, type=I, edge=node5node3, period=1, road_type=timber
flow_timber_node5node3_t2: lb=0.0, ub=9.0, type=I, edge=node5node3, period=2, road_type=timber
flow_timber_node5node3_t3: lb=0.0, ub=9.0, type=I, edge=node5node3, period=3, road_type=timber
flow_timber_node5node3_t4: lb=0.0, ub=9.0, type=I, edge=node5node3, period=4, road_type=timber
flow_timber_node5node3_t5: lb=0.0, ub=9.0, type=I, edge=node5node3, period=5, road_type=timber
flow_wide_node5node3_t1: lb=0.0, ub=9.0, type=I, edge=node5node3, period=1, road_type=wide
flow_wide_node5node3_t2: lb=0.0, ub=9.0, type=I, edge=node5node3, period=2, road_type=wide
flow_wide_node5node3_t3: lb=0.0, ub=9.0, type=I, edge=node5node3, period=3, road_type=wide
flow_wide_node5node3_t4: lb=0.0, ub=9.0, type=I, edge=node5node3, period=4, road_type=wide
flow_wide_node5node3_t5: lb=0.0, ub=9.0, type=I, edge=node5node3, period=5, road_type=wide
flow_timber_node5node4_t1: lb=0.0, ub=9.0, type=I, edge=node5node4, period=1, road_type=timber
flow_timber_node5node4_t2: lb=0.0, ub=9.0, type=I, edge=node5node4, period=2, road_type=timber
flow_timber_node5node4_t3: lb=0.0, ub=9.0, type=I, edge=node5node4, period=3, road_type=timber
flow_timber_node5node4_t4: lb=0.0, ub=9.0, type=I, edge=node5node4, period=4, road_type=timber
flow_timber_node5node4_t5: lb=0.0, ub=9.0, type=I, edge=node5node4, period=5, road_type=timber
flow_wide_node5node4_t1: lb=0.0, ub=9.0, type=I, edge=node5node4, period=1, road_type=wide
flow_wide_node5node4_t2: lb=0.0, ub=9.0, type=I, edge=node5node4, period=2, road_type=wide
flow_wide_node5node4_t3: lb=0.0, ub=9.0, type=I, edge=node5node4, period=3, road_type=wide
flow_wide_node5node4_t4: lb=0.0, ub=9.0, type=I, edge=node5node4, period=4, road_type=wide
flow_wide_node5node4_t5: lb=0.0, ub=9.0, type=I, edge=node5node4, period=5, road_type=wide
flow_timber_node5node8_t1: lb=0.0, ub=9.0, type=I, edge=node5node8, period=1, road_type=timber
flow_timber_node5node8_t2: lb=0.0, ub=9.0, type=I, edge=node5node8, period=2, road_type=timber
flow_timber_node5node8_t3: lb=0.0, ub=9.0, type=I, edge=node5node8, period=3, road_type=timber
flow_timber_node5node8_t4: lb=0.0, ub=9.0, type=I, edge=node5node8, period=4, road_type=timber
flow_timber_node5node8_t5: lb=0.0, ub=9.0, type=I, edge=node5node8, period=5, road_type=timber
flow_wide_node5node8_t1: lb=0.0, ub=9.0, type=I, edge=node5node8, period=1, road_type=wide
flow_wide_node5node8_t2: lb=0.0, ub=9.0, type=I, edge=node5node8, period=2, road_type=wide
flow_wide_node5node8_t3: lb=0.0, ub=9.0, type=I, edge=node5node8, period=3, road_type=wide
flow_wide_node5node8_t4: lb=0.0, ub=9.0, type=I, edge=node5node8, period=4, road_type=wide
flow_wide_node5node8_t5: lb=0.0, ub=9.0, type=I, edge=node5node8, period=5, road_type=wide
flow_timber_node6node2_t1: lb=0.0, ub=9.0, type=I, edge=node6node2, period=1, road_type=timber
flow_timber_node6node2_t2: lb=0.0, ub=9.0, type=I, edge=node6node2, period=2, road_type=timber
flow_timber_node6node2_t3: lb=0.0, ub=9.0, type=I, edge=node6node2, period=3, road_type=timber
flow_timber_node6node2_t4: lb=0.0, ub=9.0, type=I, edge=node6node2, period=4, road_type=timber
flow_timber_node6node2_t5: lb=0.0, ub=9.0, type=I, edge=node6node2, period=5, road_type=timber
flow_wide_node6node2_t1: lb=0.0, ub=9.0, type=I, edge=node6node2, period=1, road_type=wide
flow_wide_node6node2_t2: lb=0.0, ub=9.0, type=I, edge=node6node2, period=2, road_type=wide
flow_wide_node6node2_t3: lb=0.0, ub=9.0, type=I, edge=node6node2, period=3, road_type=wide
flow_wide_node6node2_t4: lb=0.0, ub=9.0, type=I, edge=node6node2, period=4, road_type=wide
flow_wide_node6node2_t5: lb=0.0, ub=9.0, type=I, edge=node6node2, period=5, road_type=wide
flow_timber_node6node7_t1: lb=0.0, ub=9.0, type=I, edge=node6node7, period=1, road_type=timber
flow_timber_node6node7_t2: lb=0.0, ub=9.0, type=I, edge=node6node7, period=2, road_type=timber
flow_timber_node6node7_t3: lb=0.0, ub=9.0, type=I, edge=node6node7, period=3, road_type=timber
flow_timber_node6node7_t4: lb=0.0, ub=9.0, type=I, edge=node6node7, period=4, road_type=timber
flow_timber_node6node7_t5: lb=0.0, ub=9.0, type=I, edge=node6node7, period=5, road_type=timber
flow_wide_node6node7_t1: lb=0.0, ub=9.0, type=I, edge=node6node7, period=1, road_type=wide
flow_wide_node6node7_t2: lb=0.0, ub=9.0, type=I, edge=node6node7, period=2, road_type=wide
flow_wide_node6node7_t3: lb=0.0, ub=9.0, type=I, edge=node6node7, period=3, road_type=wide
flow_wide_node6node7_t4: lb=0.0, ub=9.0, type=I, edge=node6node7, period=4, road_type=wide
flow_wide_node6node7_t5: lb=0.0, ub=9.0, type=I, edge=node6node7, period=5, road_type=wide
flow_timber_node8node2_t1: lb=0.0, ub=9.0, type=I, edge=node8node2, period=1, road_type=timber
flow_timber_node8node2_t2: lb=0.0, ub=9.0, type=I, edge=node8node2, period=2, road_type=timber
flow_timber_node8node2_t3: lb=0.0, ub=9.0, type=I, edge=node8node2, period=3, road_type=timber
flow_timber_node8node2_t4: lb=0.0, ub=9.0, type=I, edge=node8node2, period=4, road_type=timber
flow_timber_node8node2_t5: lb=0.0, ub=9.0, type=I, edge=node8node2, period=5, road_type=timber
flow_wide_node8node2_t1: lb=0.0, ub=9.0, type=I, edge=node8node2, period=1, road_type=wide
flow_wide_node8node2_t2: lb=0.0, ub=9.0, type=I, edge=node8node2, period=2, road_type=wide
flow_wide_node8node2_t3: lb=0.0, ub=9.0, type=I, edge=node8node2, period=3, road_type=wide
flow_wide_node8node2_t4: lb=0.0, ub=9.0, type=I, edge=node8node2, period=4, road_type=wide
flow_wide_node8node2_t5: lb=0.0, ub=9.0, type=I, edge=node8node2, period=5, road_type=wide
flow_timber_node8node4_t1: lb=0.0, ub=9.0, type=I, edge=node8node4, period=1, road_type=timber
flow_timber_node8node4_t2: lb=0.0, ub=9.0, type=I, edge=node8node4, period=2, road_type=timber
flow_timber_node8node4_t3: lb=0.0, ub=9.0, type=I, edge=node8node4, period=3, road_type=timber
flow_timber_node8node4_t4: lb=0.0, ub=9.0, type=I, edge=node8node4, period=4, road_type=timber
flow_timber_node8node4_t5: lb=0.0, ub=9.0, type=I, edge=node8node4, period=5, road_type=timber
flow_wide_node8node4_t1: lb=0.0, ub=9.0, type=I, edge=node8node4, period=1, road_type=wide
flow_wide_node8node4_t2: lb=0.0, ub=9.0, type=I, edge=node8node4, period=2, road_type=wide
flow_wide_node8node4_t3: lb=0.0, ub=9.0, type=I, edge=node8node4, period=3, road_type=wide
flow_wide_node8node4_t4: lb=0.0, ub=9.0, type=I, edge=node8node4, period=4, road_type=wide
flow_wide_node8node4_t5: lb=0.0, ub=9.0, type=I, edge=node8node4, period=5, road_type=wide
flow_timber_node8node5_t1: lb=0.0, ub=9.0, type=I, edge=node8node5, period=1, road_type=timber
flow_timber_node8node5_t2: lb=0.0, ub=9.0, type=I, edge=node8node5, period=2, road_type=timber
flow_timber_node8node5_t3: lb=0.0, ub=9.0, type=I, edge=node8node5, period=3, road_type=timber
flow_timber_node8node5_t4: lb=0.0, ub=9.0, type=I, edge=node8node5, period=4, road_type=timber
flow_timber_node8node5_t5: lb=0.0, ub=9.0, type=I, edge=node8node5, period=5, road_type=timber
flow_wide_node8node5_t1: lb=0.0, ub=9.0, type=I, edge=node8node5, period=1, road_type=wide
flow_wide_node8node5_t2: lb=0.0, ub=9.0, type=I, edge=node8node5, period=2, road_type=wide
flow_wide_node8node5_t3: lb=0.0, ub=9.0, type=I, edge=node8node5, period=3, road_type=wide
flow_wide_node8node5_t4: lb=0.0, ub=9.0, type=I, edge=node8node5, period=4, road_type=wide
flow_wide_node8node5_t5: lb=0.0, ub=9.0, type=I, edge=node8node5, period=5, road_type=wide
flow_timber_node7node3_t1: lb=0.0, ub=9.0, type=I, edge=node7node3, period=1, road_type=timber
flow_timber_node7node3_t2: lb=0.0, ub=9.0, type=I, edge=node7node3, period=2, road_type=timber
flow_timber_node7node3_t3: lb=0.0, ub=9.0, type=I, edge=node7node3, period=3, road_type=timber
flow_timber_node7node3_t4: lb=0.0, ub=9.0, type=I, edge=node7node3, period=4, road_type=timber
flow_timber_node7node3_t5: lb=0.0, ub=9.0, type=I, edge=node7node3, period=5, road_type=timber
flow_wide_node7node3_t1: lb=0.0, ub=9.0, type=I, edge=node7node3, period=1, road_type=wide
flow_wide_node7node3_t2: lb=0.0, ub=9.0, type=I, edge=node7node3, period=2, road_type=wide
flow_wide_node7node3_t3: lb=0.0, ub=9.0, type=I, edge=node7node3, period=3, road_type=wide
flow_wide_node7node3_t4: lb=0.0, ub=9.0, type=I, edge=node7node3, period=4, road_type=wide
flow_wide_node7node3_t5: lb=0.0, ub=9.0, type=I, edge=node7node3, period=5, road_type=wide
flow_timber_node7node6_t1: lb=0.0, ub=9.0, type=I, edge=node7node6, period=1, road_type=timber
flow_timber_node7node6_t2: lb=0.0, ub=9.0, type=I, edge=node7node6, period=2, road_type=timber
flow_timber_node7node6_t3: lb=0.0, ub=9.0, type=I, edge=node7node6, period=3, road_type=timber
flow_timber_node7node6_t4: lb=0.0, ub=9.0, type=I, edge=node7node6, period=4, road_type=timber
flow_timber_node7node6_t5: lb=0.0, ub=9.0, type=I, edge=node7node6, period=5, road_type=timber
flow_wide_node7node6_t1: lb=0.0, ub=9.0, type=I, edge=node7node6, period=1, road_type=wide
flow_wide_node7node6_t2: lb=0.0, ub=9.0, type=I, edge=node7node6, period=2, road_type=wide
flow_wide_node7node6_t3: lb=0.0, ub=9.0, type=I, edge=node7node6, period=3, road_type=wide
flow_wide_node7node6_t4: lb=0.0, ub=9.0, type=I, edge=node7node6, period=4, road_type=wide
flow_wide_node7node6_t5: lb=0.0, ub=9.0, type=I, edge=node7node6, period=5, road_type=wide
