arc,type
node5node37,source_in_transit_out
node22node37,exit_out_source_in
node23node37,exit_out_source_in
node1node37,source_in_transit_out
node21node37,exit_out_source_in
node14node37,source_in_transit_out
node20node37,exit_out_source_in
node4node38,source_in_transit_out
node11node38,source_in_transit_out
node5node38,source_in_transit_out
node24node38,exit_out_source_in
node25node38,exit_out_source_in
node12node38,source_in_transit_out
node1node38,source_in_transit_out
node8node39,source_in_transit_out
node12node39,source_in_transit_out
node11node39,source_in_transit_out
node9node40,source_in_transit_out
node6node40,exit_out_source_in
node7node40,source_in_transit_out
node26node40,exit_out_source_in
node3node41,exit_out_source_in
node17node41,source_in_transit_out
node11node41,source_in_transit_out
node8node41,source_in_transit_out
node18node41,exit_out_source_in
node5node41,source_in_transit_out
node6node41,exit_out_source_in
node27node41,exit_out_source_in
node9node41,source_in_transit_out
node7node41,source_in_transit_out
node30node41,exit_out_source_in
node28node41,exit_out_source_in
node13node41,exit_out_source_in
node25node41,exit_out_source_in
node14node41,source_in_transit_out
node31node41,exit_out_source_in
node4node41,source_in_transit_out
node16node41,source_in_transit_out
node15node41,source_in_transit_out
node29node41,exit_out_source_in
node17node42,source_in_transit_out
node16node42,source_in_transit_out
node10node42,source_in_transit_out
node32node42,exit_out_source_in
node19node42,exit_out_source_in
node17node43,source_in_transit_out
node36node43,exit_out_source_in
node34node43,exit_out_source_in
node33node43,exit_out_source_in
node19node43,exit_out_source_in
node35node43,exit_out_source_in
node2node43,exit_out_source_in
node10node43,source_in_transit_out
node15node43,source_in_transit_out
node37node1,source_out_transit_in
node37node5,source_out_transit_in
node37node22,exit_in_source_out
node37node20,exit_in_source_out
node37node14,source_out_transit_in
node37node23,exit_in_source_out
node37node21,exit_in_source_out
node38node5,source_out_transit_in
node38node11,source_out_transit_in
node38node25,exit_in_source_out
node38node1,source_out_transit_in
node38node24,exit_in_source_out
node38node4,source_out_transit_in
node38node12,source_out_transit_in
node39node11,source_out_transit_in
node39node12,source_out_transit_in
node39node8,source_out_transit_in
node40node26,exit_in_source_out
node40node9,source_out_transit_in
node40node6,exit_in_source_out
node40node7,source_out_transit_in
node41node27,exit_in_source_out
node41node14,source_out_transit_in
node41node15,source_out_transit_in
node41node8,source_out_transit_in
node41node6,exit_in_source_out
node41node4,source_out_transit_in
node41node28,exit_in_source_out
node41node25,exit_in_source_out
node41node31,exit_in_source_out
node41node17,source_out_transit_in
node41node29,exit_in_source_out
node41node13,exit_in_source_out
node41node5,source_out_transit_in
node41node3,exit_in_source_out
node41node18,exit_in_source_out
node41node9,source_out_transit_in
node41node16,source_out_transit_in
node41node11,source_out_transit_in
node41node7,source_out_transit_in
node41node30,exit_in_source_out
node42node19,exit_in_source_out
node42node16,source_out_transit_in
node42node17,source_out_transit_in
node42node32,exit_in_source_out
node42node10,source_out_transit_in
node43node33,exit_in_source_out
node43node19,exit_in_source_out
node43node17,source_out_transit_in
node43node10,source_out_transit_in
node43node2,exit_in_source_out
node43node35,exit_in_source_out
node43node34,exit_in_source_out
node43node15,source_out_transit_in
node43node36,exit_in_source_out
node36node2,exit_in_exit_out
node34node2,exit_in_exit_out
node18node3,exit_in_exit_out
node29node3,exit_in_exit_out
node7node6,exit_in_transit_out
node9node6,exit_in_transit_out
node15node13,exit_in_transit_out
node27node13,exit_in_exit_out
node3node18,exit_in_exit_out
node8node18,exit_in_transit_out
node17node19,exit_in_transit_out
node10node19,exit_in_transit_out
node22node20,exit_in_exit_out
node23node20,exit_in_exit_out
node22node21,exit_in_exit_out
node1node21,exit_in_transit_out
node20node22,exit_in_exit_out
node21node22,exit_in_exit_out
node20node23,exit_in_exit_out
