"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-20984.76328, 149659.45811)","(-21028.34468, 149691.85971)",0.05430655677281347,20.4969,False,False
"(-20984.76328, 149659.45811)","(-20938.37528, 149652.87931)",0.04685218408399056,20.4969,False,False
"(-20533.58248, 149576.11261)","(-20555.80758, 149537.21871)",0.044796099464371866,20.1919,False,False
"(-20533.58248, 149576.11261)","(-20527.16258, 149593.28171)",0.018330114861068964,20.1919,False,False
"(-20694.97858, 149317.90521)","(-20715.61618, 149248.84881)",0.072074245849126,20.4969,False,False
"(-20694.97858, 149317.90521)","(-20695.85098, 149360.47821)",0.04258193761162516,20.4969,False,False
"(-20314.34508, 148907.13721)","(-20279.74028, 148952.84511)",0.05732978549977834,20.0682,False,False
"(-20314.34508, 148907.13721)","(-20344.99498, 148876.14761)",0.043586370325690876,20.0682,False,False
"(-20683.75698, 149756.95981)","(-20731.57388, 149834.24501)",0.09088156064159639,20.4969,False,False
"(-20683.75698, 149756.95981)","(-20701.43478, 149720.10891)",0.04087167042890876,20.4969,False,False
"(-21022.73688, 149315.79151)","(-21075.87778, 149349.43991)",0.06289809278005377,20.4969,False,False
"(-21022.73688, 149315.79151)","(-20995.32968, 149312.71657)",0.027579156401960632,20.4969,True,False
"(-20867.21028, 148753.69201)","(-20895.48068, 148704.67911)",0.056581621420477346,20.4969,False,False
"(-20867.21028, 148753.69201)","(-20850.05338, 148811.95141)",0.060733161501531366,20.4969,False,False
"(-19801.16178, 148840.00881)","(-19847.21138, 148871.29231)",0.055670665816115364,20.0682,False,False
"(-19801.16178, 148840.00881)","(-19787.30269, 148865.18062)",0.028734898543480863,20.0682,True,False
"(-20731.57388, 149834.24501)","(-20693.89438, 149876.37361)",0.056520471142848513,20.4969,False,False
"(-20438.79458, 149342.71831)","(-20499.48128, 149369.99981)",0.066536875483753,28.7206,False,False
"(-20438.79458, 149342.71831)","(-20399.28848, 149312.19571)",0.04992355203678898,28.7206,False,False
"(-20070.17568, 149528.75201)","(-20037.48818, 149567.83651)",0.05095165155811715,28.7206,False,False
"(-20070.17568, 149528.75201)","(-20092.07628, 149500.54201)",0.035713308168798606,28.7206,True,False
"(-20495.30078, 148347.45121)","(-20426.61778, 148403.10811)",0.0884027432074951,20.4969,False,False
"(-20495.30078, 148347.45121)","(-20561.33128, 148303.70861)",0.07920506287485304,20.4969,False,False
"(-20570.09498, 149545.15621)","(-20562.21078, 149593.94831)",0.04942498995500166,20.1919,False,False
"(-20570.09498, 149545.15621)","(-20555.80758, 149537.21871)",0.01634422543316234,20.1919,False,False
"(-19783.67368, 150230.89951)","(-19820.55138, 150179.14941)",0.0635455553701244,28.7206,False,False
"(-19783.67368, 150230.89951)","(-19720.99218, 150308.72641)",0.09992995950095304,28.7206,False,False
"(-19717.76778, 149125.19861)","(-19755.36948, 149184.87371)",0.07053371819848199,20.1919,False,False
"(-19717.76778, 149125.19861)","(-19666.52517, 149136.00579)",0.052369840740299364,20.1919,True,False
"(-20648.22318, 148944.40281)","(-20705.35108, 148935.28691)",0.0578506403700082,20.4969,False,False
"(-20648.22318, 148944.40281)","(-20563.58018, 148968.15841)",0.08791340045954427,20.4969,False,False
"(-19810.55618, 150002.08511)","(-19807.37798, 150006.22701)",0.005220755773821373,28.7206,False,False
"(-19810.55618, 150002.08511)","(-19812.93188, 149995.55821)",0.006945817021801297,28.7206,False,False
"(-20060.03348, 149768.02671)","(-20049.68278, 149726.84491)",0.042462661736274325,28.7206,False,False
"(-20060.03348, 149768.02671)","(-20013.94978, 149819.01351)",0.06872671372856641,28.7206,False,False
"(-20463.27378, 149015.03291)","(-20502.70398, 148992.16121)",0.04558349847182344,20.4969,False,False
"(-20463.27378, 149015.03291)","(-20495.74698, 149056.76091)",0.05287470758538771,20.4969,False,False
"(-19878.99318, 149775.71211)","(-19951.63178, 149797.11701)",0.07572671889082158,28.7206,False,False
"(-19878.99318, 149775.71211)","(-19918.27198, 149718.93541)",0.06903924820222622,28.7206,False,False
"(-19712.03518, 150223.92021)","(-19710.56188, 150227.07991)",0.003486304200715371,28.7206,False,False
"(-19712.03518, 150223.92021)","(-19712.93748, 150220.55291)",0.003486094459432762,28.7206,False,False
"(-21335.56898, 149313.59551)","(-21253.38448, 149256.97991)",0.09979788676927018,20.4969,False,False
