"Source(x,y)","Target(x,y)",has_exit,has_source,slope,edgelength,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-20563.39596, 149754.939)","(-20683.75698, 149756.95981)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20722.30038, 149625.19561)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20502.96408, 149569.56841)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20372.10118, 150006.43461)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20620.49458, 149828.36131)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20674.08318, 149596.07621)",False,True,False,0.0,0,0,0,0,0,
"(-20563.39596, 149754.939)","(-20517.30077, 149583.61764)",True,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20683.75698, 149756.95981)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20314.44328, 150018.54451)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20372.10118, 150006.43461)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20620.49458, 149828.36131)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20480.05518, 150103.61881)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20046.19378, 150276.43261)",False,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20561.87561, 150019.8586)",True,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20725.55415, 149824.51548)",True,True,False,0.0,0,0,0,0,0,
"(-20363.70614, 150074.13357)","(-20342.16339, 150212.07732)",True,True,False,0.0,0,0,0,0,0,
"(-20220.45988, 149722.84161)","(-20193.35238, 149582.65091)",True,False,21.3302,0.14278742564645433,690,268,1035,268,517,
"(-20220.45988, 149722.84161)","(-20237.69718, 149935.84221)",False,False,False,0.2158888974226569,1043,406,1564,406,783,"[(-20236.71938, 149779.79811), (-20244.12768, 149865.52321)]"
"(-20220.45988, 149722.84161)","(-20060.03348, 149768.02671)",False,False,False,0.19008172493880454,918,358,1378,358,688,"[(-20207.64588, 149715.58451), (-20174.65748, 149762.67481), (-20132.72598, 149777.66681)]"
"(-20220.45988, 149722.84161)","(-20461.78808, 149509.55421)",True,False,False,0.44897657830493976,2169,843,3255,843,1626,"[(-20261.63598, 149746.16121), (-20309.50758, 149776.02741), (-20393.05418, 149695.42301), (-20429.92898, 149643.82351), (-20426.29008, 149580.50311)]"
"(-20220.45988, 149722.84161)","(-20323.31572, 149630.79808)",False,True,False,0.0,0,0,0,0,0,
"(-20220.45988, 149722.84161)","(-20140.90175, 149698.82923)",False,True,False,0.0,0,0,0,0,0,
"(-20220.45988, 149722.84161)","(-20374.46223, 149818.18772)",False,True,False,0.0,0,0,0,0,0,
"(-20220.45988, 149722.84161)","(-20145.15517, 149868.9616)",False,True,False,0.0,0,0,0,0,0,
"(-20193.35238, 149582.65091)","(-20220.45988, 149722.84161)",True,False,21.3302,0.14278742564645433,690,268,1035,268,517,
"(-20193.35238, 149582.65091)","(-20456.27388, 149496.74611)",True,False,False,0.2794289835205085,2099,749,3150,749,1573,"[(-20449.49458, 149497.19491), (-20383.09428, 149507.72771)]"
"(-20193.35238, 149582.65091)","(-20178.05698, 149587.84371)",True,False,28.7206,0.01615284597214576,121,43,182,43,91,
"(-20193.35238, 149582.65091)","(-20323.31572, 149630.79808)",False,True,False,0.0,0,0,0,0,0,
"(-20193.35238, 149582.65091)","(-20140.90175, 149698.82923)",False,True,False,0.0,0,0,0,0,0,
"(-20193.35238, 149582.65091)","(-20102.43787, 149627.93696)",False,True,False,0.0,0,0,0,0,0,
"(-20237.69718, 149935.84221)","(-20220.45988, 149722.84161)",False,False,False,0.2158888974226569,1043,406,1564,406,783,"[(-20236.71938, 149779.79811), (-20244.12768, 149865.52321)]"
"(-20237.69718, 149935.84221)","(-20103.17388, 149999.66451)",False,False,False,0.17126191293834103,828,322,1241,322,620,"[(-20146.49338, 150017.30321)]"
"(-20237.69718, 149935.84221)","(-20314.44328, 150018.54451)",False,False,False,0.11377982875978895,549,214,825,214,412,"[(-20265.66538, 149976.69661)]"
"(-20237.69718, 149935.84221)","(-20374.46223, 149818.18772)",False,True,False,0.0,0,0,0,0,0,
"(-20237.69718, 149935.84221)","(-20145.15517, 149868.9616)",False,True,False,0.0,0,0,0,0,0,
"(-20237.69718, 149935.84221)","(-19910.82027, 150258.01538)",False,True,False,0.0,0,0,0,0,0,
"(-20060.03348, 149768.02671)","(-20220.45988, 149722.84161)",False,False,False,0.19008172493880454,918,358,1378,358,688,"[(-20207.64588, 149715.58451), (-20174.65748, 149762.67481), (-20132.72598, 149777.66681)]"
"(-20060.03348, 149768.02671)","(-20178.05698, 149587.84371)",True,False,False,0.23564002242278917,1771,633,2656,633,1328,"[(-20049.68278, 149726.84491), (-20081.45308, 149674.80471), (-20145.66438, 149633.04491)]"
"(-20060.03348, 149768.02671)","(-20103.17388, 149999.66451)",False,False,False,0.2717541377780975,1313,510,1970,510,984,"[(-20013.94978, 149819.01351), (-20037.66108, 149876.82471), (-20068.09988, 149914.47701)]"
"(-20060.03348, 149768.02671)","(-20140.90175, 149698.82923)",False,True,False,0.0,0,0,0,0,0,
"(-20060.03348, 149768.02671)","(-20102.43787, 149627.93696)",False,True,False,0.0,0,0,0,0,0,
"(-20060.03348, 149768.02671)","(-20145.15517, 149868.9616)",False,True,False,0.0,0,0,0,0,0,
"(-20461.78808, 149509.55421)","(-20220.45988, 149722.84161)",True,False,False,0.44897657830493976,2169,843,3255,843,1626,"[(-20261.63598, 149746.16121), (-20309.50758, 149776.02741), (-20393.05418, 149695.42301), (-20429.92898, 149643.82351), (-20426.29008, 149580.50311)]"
"(-20461.78808, 149509.55421)","(-20476.43238, 149543.56871)",True,False,21.3302,0.03703298168848051,179,70,268,70,134,
"(-20461.78808, 149509.55421)","(-20456.27388, 149496.74611)",True,False,21.3302,0.01394467020943274,67,26,101,26,51,
"(-20461.78808, 149509.55421)","(-20620.72871, 149532.0445)",False,True,False,0.0,0,0,0,0,0,
"(-20461.78808, 149509.55421)","(-20323.31572, 149630.79808)",False,True,False,0.0,0,0,0,0,0,
"(-20461.78808, 149509.55421)","(-20374.46223, 149818.18772)",False,True,False,0.0,0,0,0,0,0,
"(-20323.31572, 149630.79808)","(-20220.45988, 149722.84161)",False,True,False,0.0,0,0,0,0,0,
"(-20323.31572, 149630.79808)","(-20461.78808, 149509.55421)",False,True,False,0.0,0,0,0,0,0,
"(-20323.31572, 149630.79808)","(-20456.27388, 149496.74611)",False,True,False,0.0,0,0,0,0,0,
"(-20323.31572, 149630.79808)","(-20193.35238, 149582.65091)",False,True,False,0.0,0,0,0,0,0,
"(-20140.90175, 149698.82923)","(-20220.45988, 149722.84161)",False,True,False,0.0,0,0,0,0,0,
"(-20140.90175, 149698.82923)","(-20060.03348, 149768.02671)",False,True,False,0.0,0,0,0,0,0,
"(-20140.90175, 149698.82923)","(-20178.05698, 149587.84371)",False,True,False,0.0,0,0,0,0,0,
"(-20140.90175, 149698.82923)","(-20193.35238, 149582.65091)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20220.45988, 149722.84161)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20502.96408, 149569.56841)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20461.78808, 149509.55421)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20314.44328, 150018.54451)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20372.10118, 150006.43461)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20237.69718, 149935.84221)",False,True,False,0.0,0,0,0,0,0,
"(-20374.46223, 149818.18772)","(-20476.43238, 149543.56871)",False,True,False,0.0,0,0,0,0,0,
"(-20145.15517, 149868.9616)","(-20220.45988, 149722.84161)",False,True,False,0.0,0,0,0,0,0,
"(-20145.15517, 149868.9616)","(-20060.03348, 149768.02671)",False,True,False,0.0,0,0,0,0,0,
"(-20145.15517, 149868.9616)","(-20103.17388, 149999.66451)",False,True,False,0.0,0,0,0,0,0,
"(-20145.15517, 149868.9616)","(-20237.69718, 149935.84221)",False,True,False,0.0,0,0,0,0,0,
"(-20178.05698, 149587.84371)","(-20060.03348, 149768.02671)",True,False,False,0.23564002242278917,1771,633,2656,633,1328,"[(-20049.68278, 149726.84491), (-20081.45308, 149674.80471), (-20145.66438, 149633.04491)]"
"(-20178.05698, 149587.84371)","(-20193.35238, 149582.65091)",True,False,28.7206,0.01615284597214576,121,43,182,43,91,
"(-20178.05698, 149587.84371)","(-20140.90175, 149698.82923)",False,True,False,0.0,0,0,0,0,0,
"(-20178.05698, 149587.84371)","(-20102.43787, 149627.93696)",False,True,False,0.0,0,0,0,0,0,
"(-20103.17388, 149999.66451)","(-20060.03348, 149768.02671)",False,False,False,0.2717541377780975,1313,510,1970,510,984,"[(-20013.94978, 149819.01351), (-20037.66108, 149876.82471), (-20068.09988, 149914.47701)]"
"(-20103.17388, 149999.66451)","(-20237.69718, 149935.84221)",False,False,False,0.17126191293834103,828,322,1241,322,620,"[(-20146.49338, 150017.30321)]"
"(-20103.17388, 149999.66451)","(-19636.16808, 150436.07961)",False,False,False,0.7893247008614479,3812,1482,5719,1482,2860,"[(-20046.12598, 149971.00121), (-20009.54998, 149993.87111), (-19988.94568, 150033.09681), (-19950.43058, 150012.00081)]"
"(-20103.17388, 149999.66451)","(-20102.43787, 149627.93696)",False,True,False,0.0,0,0,0,0,0,
"(-20103.17388, 149999.66451)","(-20145.15517, 149868.9616)",False,True,False,0.0,0,0,0,0,0,
"(-20103.17388, 149999.66451)","(-19910.82027, 150258.01538)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20060.03348, 149768.02671)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20103.17388, 149999.66451)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20176.43468, 149095.40991)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20092.07628, 149500.54201)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20637.82848, 149433.63421)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-19636.16808, 150436.07961)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-19594.76518, 150380.08471)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20456.27388, 149496.74611)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20178.05698, 149587.84371)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20053.67008, 149291.77761)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-19813.21978, 149952.63661)",False,True,False,0.0,0,0,0,0,0,
"(-20102.43787, 149627.93696)","(-20193.35238, 149582.65091)",False,True,False,0.0,0,0,0,0,0,
"(-19796.45738, 150620.67081)","(-19558.77228, 150381.97331)",True,False,False,0.4027287553143257,1946,755,2917,755,1459,"[(-19548.84138, 150390.33651)]"
"(-19796.45738, 150620.67081)","(-19791.86918, 150576.07971)",True,False,False,0.5619929839611695,2719,1061,4069,1061,2044,"[(-19923.82998, 150600.41011), (-19923.82988, 150576.70551), (-19904.85558, 150557.73181), (-19885.54728, 150538.42421), (-19877.11658, 150538.42451), (-19863.83308, 150551.70851), (-19863.83318, 150568.42351), (-19863.52938, 150571.89661), (-19862.62708, 150575.26401), (-19859.15408, 150581.27941), (-19854.66238, 150585.87891), (-19841.45028, 150599.09151), (-19826.61918, 150613.92311), (-19810.54858, 150617.51841), (-19923.83008, 150612.01551), (-19897.30398, 150498.72781), (-19893.83078, 150498.42401), (-19868.83128, 150498.42471), (-19865.35888, 150498.72851), (-19861.99158, 150499.63081), (-19858.83198, 150501.10421), (-19854.68958, 150504.28281), (-19829.69068, 150529.28261), (-19826.51258, 150533.42451), (-19825.03908, 150536.58411), (-19824.13678, 150539.95151), (-19823.83308, 150543.42461), (-19823.83308, 150560.13961), (-19813.01888, 150570.95421)]"
"(-19796.45738, 150620.67081)","(-19743.42606, 150532.31805)",False,True,False,0.0,0,0,0,0,0,
"(-19558.77228, 150381.97331)","(-19796.45738, 150620.67081)",True,False,False,0.4027287553143257,1946,755,2917,755,1459,"[(-19548.84138, 150390.33651)]"
"(-19558.77228, 150381.97331)","(-19594.76518, 150380.08471)",False,False,False,0.036808149020843894,178,69,266,69,133,"[(-19567.38058, 150380.87841), (-19580.47758, 150377.30661)]"
"(-19558.77228, 150381.97331)","(-19390.29028, 148885.89851)",False,False,False,4.910841216646531,23728,9238,35581,9238,17801,"[(-19614.88008, 149861.83901), (-19659.95508, 149862.09401), (-19679.20878, 149881.28221), (-19680.49488, 149882.46071), (-19608.35298, 149859.46331), (-19513.38068, 149765.45801), (-19479.21458, 149731.29321), (-19478.03568, 149730.00661), (-19476.03598, 149727.15071)]"
"(-19558.77228, 150381.97331)","(-19351.03965, 149144.68211)",False,True,False,0.0,0,0,0,0,0,
"(-19558.77228, 150381.97331)","(-19743.42606, 150532.31805)",False,True,False,0.0,0,0,0,0,0,
"(-19791.86918, 150576.07971)","(-19796.45738, 150620.67081)",True,False,False,0.5619929839611695,2719,1061,4069,1061,2044,"[(-19923.82998, 150600.41011), (-19923.82988, 150576.70551), (-19904.85558, 150557.73181), (-19885.54728, 150538.42421), (-19877.11658, 150538.42451), (-19863.83308, 150551.70851), (-19863.83318, 150568.42351), (-19863.52938, 150571.89661), (-19862.62708, 150575.26401), (-19859.15408, 150581.27941), (-19854.66238, 150585.87891), (-19841.45028, 150599.09151), (-19826.61918, 150613.92311), (-19810.54858, 150617.51841), (-19923.83008, 150612.01551), (-19897.30398, 150498.72781), (-19893.83078, 150498.42401), (-19868.83128, 150498.42471), (-19865.35888, 150498.72851), (-19861.99158, 150499.63081), (-19858.83198, 150501.10421), (-19854.68958, 150504.28281), (-19829.69068, 150529.28261), (-19826.51258, 150533.42451), (-19825.03908, 150536.58411), (-19824.13678, 150539.95151), (-19823.83308, 150543.42461), (-19823.83308, 150560.13961), (-19813.01888, 150570.95421)]"
"(-19791.86918, 150576.07971)","(-19636.16808, 150436.07961)",False,False,False,0.25309229770760716,1224,475,1833,475,916,"[(-19636.83388, 150450.72851)]"
"(-19791.86918, 150576.07971)","(-20046.19378, 150276.43261)",False,False,False,0.4175653247595553,2016,785,3026,785,1513,"[(-19843.61368, 150472.24121), (-19799.68028, 150507.27921), (-19890.87738, 150443.54721)]"
"(-19791.86918, 150576.07971)","(-19910.82027, 150258.01538)",False,True,False,0.0,0,0,0,0,0,
"(-19791.86918, 150576.07971)","(-19743.42606, 150532.31805)",False,True,False,0.0,0,0,0,0,0,
"(-19743.42606, 150532.31805)","(-19796.45738, 150620.67081)",False,True,False,0.0,0,0,0,0,0,
"(-19743.42606, 150532.31805)","(-19558.77228, 150381.97331)",False,True,False,0.0,0,0,0,0,0,
"(-19743.42606, 150532.31805)","(-19636.16808, 150436.07961)",False,True,False,0.0,0,0,0,0,0,
"(-19743.42606, 150532.31805)","(-19594.76518, 150380.08471)",False,True,False,0.0,0,0,0,0,0,
"(-19743.42606, 150532.31805)","(-19791.86918, 150576.07971)",False,True,False,0.0,0,0,0,0,0,
"(-19594.76518, 150380.08471)","(-19558.77228, 150381.97331)",False,False,False,0.036808149020843894,178,69,266,69,133,"[(-19567.38058, 150380.87841), (-19580.47758, 150377.30661)]"
"(-19594.76518, 150380.08471)","(-19636.16808, 150436.07961)",False,False,False,0.07151289176797877,345,134,517,134,259,"[(-19636.04018, 150433.26611), (-19619.37138, 150418.58171), (-19601.90888, 150399.13481)]"
"(-19594.76518, 150380.08471)","(-19813.21978, 149952.63661)",False,False,False,0.5433649110798319,4081,1455,6120,1455,3067,"[(-19710.56188, 150227.07991), (-19708.56228, 150229.93571), (-19682.38488, 150256.22161), (-19670.82828, 150267.77841), (-19654.29638, 150268.19211), (-19642.12738, 150276.71051), (-19631.47988, 150284.03061), (-19615.27038, 150294.65061), (-19598.07238, 150315.81721), (-19586.82758, 150345.58291), (-19712.03518, 150223.92021), (-19738.23898, 150050.36951), (-19771.70988, 150036.78121)]"
"(-19594.76518, 150380.08471)","(-19351.03965, 149144.68211)",False,True,False,0.0,0,0,0,0,0,
"(-19594.76518, 150380.08471)","(-20102.43787, 149627.93696)",False,True,False,0.0,0,0,0,0,0,
"(-19594.76518, 150380.08471)","(-19743.42606, 150532.31805)",False,True,False,0.0,0,0,0,0,0,
"(-19390.29028, 148885.89851)","(-19558.77228, 150381.97331)",False,False,False,4.910841216646531,23728,9238,35581,9238,17801,"[(-19614.88008, 149861.83901), (-19659.95508, 149862.09401), (-19679.20878, 149881.28221), (-19680.49488, 149882.46071), (-19608.35298, 149859.46331), (-19513.38068, 149765.45801), (-19479.21458, 149731.29321), (-19478.03568, 149730.00661), (-19476.03598, 149727.15071)]"
"(-19390.29028, 148885.89851)","(-19456.44598, 148951.98991)",False,False,False,0.09351283225565715,451,176,678,176,339,"[(-19398.54938, 148894.14951)]"
"(-19390.29028, 148885.89851)","(-19577.65728, 148694.21851)",False,False,False,0.29801461430036,1439,560,2159,560,1079,"[(-19436.60008, 148817.92101), (-19512.98658, 148779.79071)]"
"(-19390.29028, 148885.89851)","(-19708.83795, 148764.50614)",False,True,False,0.0,0,0,0,0,0,
"(-19390.29028, 148885.89851)","(-19351.03965, 149144.68211)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19558.77228, 150381.97331)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19521.56468, 149716.26611)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19512.97418, 149576.19011)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19594.76518, 150380.08471)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19456.44598, 148951.98991)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19316.37238, 149204.48681)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19813.21978, 149952.63661)",False,True,False,0.0,0,0,0,0,0,
"(-19351.03965, 149144.68211)","(-19390.29028, 148885.89851)",False,True,False,0.0,0,0,0,0,0,
"(-20425.36298, 148768.95551)","(-20732.28498, 149226.62381)",False,False,False,1.0670303958515082,5153,2005,7732,2005,3867,"[(-20705.35108, 148935.28691), (-20744.14788, 148899.19231), (-20688.52778, 148875.41381), (-20649.42818, 148899.47271), (-20584.06988, 148919.12231), (-20540.09868, 148876.98631), (-20526.59838, 148817.00301), (-20648.22318, 148944.40281)]"
"(-20425.36298, 148768.95551)","(-20133.49248, 148960.09531)",False,False,False,0.3886404553943753,1878,731,2816,731,1408,"[(-20344.99498, 148876.14761), (-20400.77818, 148827.89441), (-20314.34508, 148907.13721), (-20181.49388, 148959.39991)]"
"(-20425.36298, 148768.95551)","(-20420.76727, 148462.10478)",True,False,False,1.0154425617466842,4904,1909,7358,1909,3679,"[(-20172.23608, 148906.36291), (-20217.24948, 148906.16531), (-20254.36418, 148884.28981), (-20305.33478, 148817.21351), (-20350.46898, 148784.77461), (-20207.60208, 148838.56501), (-20548.37658, 148529.89571), (-20519.58348, 148491.36911), (-20454.86258, 148474.71131), (-20440.63878, 148469.45211)]"
"(-20425.36298, 148768.95551)","(-20155.0828, 148750.67299)",False,True,False,0.0,0,0,0,0,0,
"(-20425.36298, 148768.95551)","(-20675.0897, 148657.05049)",False,True,False,0.0,0,0,0,0,0,
"(-20425.36298, 148768.95551)","(-20457.08096, 149106.15009)",False,True,False,0.0,0,0,0,0,0,
"(-20732.28498, 149226.62381)","(-20425.36298, 148768.95551)",False,False,False,1.0670303958515082,5153,2005,7732,2005,3867,"[(-20705.35108, 148935.28691), (-20744.14788, 148899.19231), (-20688.52778, 148875.41381), (-20649.42818, 148899.47271), (-20584.06988, 148919.12231), (-20540.09868, 148876.98631), (-20526.59838, 148817.00301), (-20648.22318, 148944.40281)]"
"(-20732.28498, 149226.62381)","(-20695.85098, 149360.47821)",False,False,False,0.14243746346078429,688,267,1032,267,516,"[(-20694.97858, 149317.90521)]"
"(-20732.28498, 149226.62381)","(-20740.9387, 149245.75551)",True,False,20.4969,0.020997828809862694,101,39,152,39,76,
"(-20732.28498, 149226.62381)","(-20828.54518, 148919.55024)",True,False,False,0.32239732334600774,1557,604,2335,604,1169,"[(-20799.10018, 149020.57521), (-20819.67358, 148955.90131), (-20782.44948, 149088.84011)]"
"(-20732.28498, 149226.62381)","(-20675.0897, 148657.05049)",False,True,False,0.0,0,0,0,0,0,
"(-20732.28498, 149226.62381)","(-21050.58503, 149080.17599)",False,True,False,0.0,0,0,0,0,0,
"(-20732.28498, 149226.62381)","(-20457.08096, 149106.15009)",False,True,False,0.0,0,0,0,0,0,
"(-20732.28498, 149226.62381)","(-20808.44969, 149687.475)",False,True,False,0.0,0,0,0,0,0,
"(-20133.49248, 148960.09531)","(-20425.36298, 148768.95551)",False,False,False,0.3886404553943753,1878,731,2816,731,1408,"[(-20344.99498, 148876.14761), (-20400.77818, 148827.89441), (-20314.34508, 148907.13721), (-20181.49388, 148959.39991)]"
"(-20133.49248, 148960.09531)","(-19888.80978, 148982.37721)",True,False,False,0.25869974308393123,1250,485,1874,485,938,"[(-20067.34578, 148951.21781), (-20010.46868, 148991.83261)]"
"(-20133.49248, 148960.09531)","(-20176.43468, 149095.40991)",False,False,False,0.1454180236396862,702,273,1053,273,527,"[(-20137.90598, 149025.83231)]"
"(-20133.49248, 148960.09531)","(-20155.0828, 148750.67299)",False,True,False,0.0,0,0,0,0,0,
"(-20133.49248, 148960.09531)","(-19796.29886, 149086.97684)",False,True,False,0.0,0,0,0,0,0,
"(-20133.49248, 148960.09531)","(-20457.08096, 149106.15009)",False,True,False,0.0,0,0,0,0,0,
"(-20420.76727, 148462.10478)","(-20425.36298, 148768.95551)",True,False,False,1.0154425617466842,4904,1909,7358,1909,3679,"[(-20172.23608, 148906.36291), (-20217.24948, 148906.16531), (-20254.36418, 148884.28981), (-20305.33478, 148817.21351), (-20350.46898, 148784.77461), (-20207.60208, 148838.56501), (-20548.37658, 148529.89571), (-20519.58348, 148491.36911), (-20454.86258, 148474.71131), (-20440.63878, 148469.45211)]"
"(-20420.76727, 148462.10478)","(-20387.43948, 148449.78211)",True,False,20.4969,0.03553293939730869,172,67,257,67,129,
"(-20420.76727, 148462.10478)","(-20155.0828, 148750.67299)",True,True,False,0.0,0,0,0,0,0,
"(-20420.76727, 148462.10478)","(-20675.0897, 148657.05049)",True,True,False,0.0,0,0,0,0,0,
"(-20155.0828, 148750.67299)","(-20425.36298, 148768.95551)",False,True,False,0.0,0,0,0,0,0,
"(-20155.0828, 148750.67299)","(-20147.71748, 148589.73481)",False,True,False,0.0,0,0,0,0,0,
"(-20155.0828, 148750.67299)","(-20133.49248, 148960.09531)",False,True,False,0.0,0,0,0,0,0,
"(-20155.0828, 148750.67299)","(-19772.75208, 148891.60841)",False,True,False,0.0,0,0,0,0,0,
