"Node1(x,y)","Node2(x,y)"
"(-20984.76328, 149659.45811)","(-21028.34468, 149691.85971)"
"(-20984.76328, 149659.45811)","(-20938.37528, 149652.87931)"
"(-20533.58248, 149576.11261)","(-20555.80758, 149537.21871)"
"(-20533.58248, 149576.11261)","(-20527.16258, 149593.28171)"
"(-20694.97858, 149317.90521)","(-20715.61618, 149248.84881)"
"(-20694.97858, 149317.90521)","(-20695.85098, 149360.47821)"
"(-20314.34508, 148907.13721)","(-20279.74028, 148952.84511)"
"(-20314.34508, 148907.13721)","(-20344.99498, 148876.14761)"
"(-20683.75698, 149756.95981)","(-20731.57388, 149834.24501)"
"(-20683.75698, 149756.95981)","(-20701.43478, 149720.10891)"
"(-21022.73688, 149315.79151)","(-21075.87778, 149349.43991)"
"(-21022.73688, 149315.79151)","(-20995.32968, 149312.71657)"
"(-20867.21028, 148753.69201)","(-20895.48068, 148704.67911)"
"(-20867.21028, 148753.69201)","(-20850.05338, 148811.95141)"
"(-19801.16178, 148840.00881)","(-19847.21138, 148871.29231)"
"(-19801.16178, 148840.00881)","(-19787.30269, 148865.18062)"
"(-20731.57388, 149834.24501)","(-20693.89438, 149876.37361)"
"(-20438.79458, 149342.71831)","(-20499.48128, 149369.99981)"
"(-20438.79458, 149342.71831)","(-20399.28848, 149312.19571)"
"(-20070.17568, 149528.75201)","(-20037.48818, 149567.83651)"
"(-20070.17568, 149528.75201)","(-20092.07628, 149500.54201)"
"(-20495.30078, 148347.45121)","(-20426.61778, 148403.10811)"
"(-20495.30078, 148347.45121)","(-20561.33128, 148303.70861)"
"(-20570.09498, 149545.15621)","(-20562.21078, 149593.94831)"
"(-20570.09498, 149545.15621)","(-20555.80758, 149537.21871)"
"(-19783.67368, 150230.89951)","(-19820.55138, 150179.14941)"
"(-19783.67368, 150230.89951)","(-19720.99218, 150308.72641)"
"(-19717.76778, 149125.19861)","(-19755.36948, 149184.87371)"
"(-19717.76778, 149125.19861)","(-19666.52517, 149136.00579)"
"(-20648.22318, 148944.40281)","(-20705.35108, 148935.28691)"
"(-20648.22318, 148944.40281)","(-20563.58018, 148968.15841)"
"(-19810.55618, 150002.08511)","(-19807.37798, 150006.22701)"
"(-19810.55618, 150002.08511)","(-19812.93188, 149995.55821)"
"(-20060.03348, 149768.02671)","(-20049.68278, 149726.84491)"
"(-20060.03348, 149768.02671)","(-20013.94978, 149819.01351)"
"(-20463.27378, 149015.03291)","(-20502.70398, 148992.16121)"
"(-20463.27378, 149015.03291)","(-20495.74698, 149056.76091)"
"(-19878.99318, 149775.71211)","(-19951.63178, 149797.11701)"
"(-19878.99318, 149775.71211)","(-19918.27198, 149718.93541)"
"(-19712.03518, 150223.92021)","(-19710.56188, 150227.07991)"
"(-19712.03518, 150223.92021)","(-19712.93748, 150220.55291)"
"(-21335.56898, 149313.59551)","(-21253.38448, 149256.97991)"
"(-21335.56898, 149313.59551)","(-21378.00758, 149370.18261)"
"(-19317.45648, 149197.30511)","(-19316.37238, 149204.48681)"
"(-19317.45648, 149197.30511)","(-19319.51448, 149183.67131)"
"(-20067.34578, 148951.21781)","(-20133.49248, 148960.09531)"
"(-20067.34578, 148951.21781)","(-20010.46868, 148991.83261)"
"(-19916.73328, 148699.02861)","(-19899.59678, 148752.16321)"
"(-19916.73328, 148699.02861)","(-19962.38678, 148696.65491)"
"(-19407.46548, 149147.62611)","(-19426.68128, 149141.98621)"
"(-19407.46548, 149147.62611)","(-19392.43378, 149149.84081)"
"(-19459.75798, 149260.37551)","(-19499.29028, 149283.29271)"
"(-19459.75798, 149260.37551)","(-19416.32708, 149230.79581)"
"(-19416.32708, 149230.79581)","(-19369.30668, 149211.29361)"
"(-20639.83178, 149923.29901)","(-20597.65368, 149978.14001)"
"(-20639.83178, 149923.29901)","(-20693.89438, 149876.37361)"
"(-19636.04018, 150433.26611)","(-19636.16808, 150436.07961)"
"(-19636.04018, 150433.26611)","(-19619.37138, 150418.58171)"
"(-19653.48408, 150447.36131)","(-19664.11398, 150367.03071)"
"(-19653.48408, 150447.36131)","(-19636.16808, 150436.07961)"
"(-20792.52688, 149824.79701)","(-20832.84858, 149784.66931)"
"(-20792.52688, 149824.79701)","(-20813.25318, 149868.87831)"
"(-20540.32938, 150043.79981)","(-20524.05658, 150059.94961)"
"(-20540.32938, 150043.79981)","(-20552.06488, 150030.87491)"
"(-19631.47988, 150284.03061)","(-19615.27038, 150294.65061)"
"(-19631.47988, 150284.03061)","(-19642.12738, 150276.71051)"
"(-20239.65788, 148968.87521)","(-20181.49388, 148959.39991)"
"(-20239.65788, 148968.87521)","(-20279.74028, 148952.84511)"
"(-19512.14408, 149010.33511)","(-19513.04638, 149013.70271)"
"(-19512.14408, 149010.33511)","(-19510.67078, 149007.17561)"
"(-19518.32878, 149172.88221)","(-19554.84988, 149117.18481)"
"(-19518.32878, 149172.88221)","(-19499.29028, 149283.29271)"
"(-20662.54498, 148254.95841)","(-20612.61068, 148273.47091)"
"(-20662.54498, 148254.95841)","(-20714.78798, 148254.32351)"
"(-21013.82108, 148305.07291)","(-20984.18768, 148290.25621)"
"(-21013.82108, 148305.07291)","(-21030.75438, 148353.75641)"
"(-19363.01508, 149154.17511)","(-19324.95228, 149153.23851)"
"(-19363.01508, 149154.17511)","(-19392.43378, 149149.84081)"
"(-20321.69288, 149215.43871)","(-20349.16818, 149255.16681)"
"(-20321.69288, 149215.43871)","(-20380.49648, 149165.92271)"
"(-20545.48878, 149632.46891)","(-20546.28248, 149661.04401)"
"(-20545.48878, 149632.46891)","(-20562.21078, 149593.94831)"
"(-20399.28848, 149312.19571)","(-20349.16818, 149255.16681)"
"(-20207.60208, 148838.56501)","(-20235.33508, 148774.61421)"
"(-20207.60208, 148838.56501)","(-20172.23608, 148906.36291)"
"(-20425.36298, 148768.95551)","(-20400.77818, 148827.89441)"
"(-20425.36298, 148768.95551)","(-20526.59838, 148817.00301)"
"(-20425.36298, 148768.95551)","(-20350.46898, 148784.77461)"
"(-20750.54118, 149481.65621)","(-20750.54128, 149497.53121)"
"(-20750.54118, 149481.65621)","(-20701.32868, 149402.28101)"
"(-19738.23898, 150050.36951)","(-19738.23938, 150098.63721)"
"(-19738.23898, 150050.36951)","(-19751.52248, 150037.08551)"
"(-20553.85398, 149393.35371)","(-20573.83248, 149416.38771)"
"(-20553.85398, 149393.35371)","(-20499.48448, 149370.00111)"
"(-20503.12368, 148575.05131)","(-20548.37658, 148529.89571)"
"(-20503.12368, 148575.05131)","(-20436.92068, 148580.46511)"
"(-20705.35108, 148935.28691)","(-20744.14788, 148899.19231)"
"(-20533.81358, 149099.43081)","(-20495.74698, 149056.76091)"
"(-20533.81358, 149099.43081)","(-20576.83528, 149113.80581)"
"(-20068.09988, 149914.47701)","(-20037.66108, 149876.82471)"
"(-20068.09988, 149914.47701)","(-20103.17388, 149999.66451)"
"(-19513.04688, 149070.64681)","(-19512.14448, 149074.01411)"
"(-19513.04688, 149070.64681)","(-19513.35058, 149067.17361)"
"(-19433.49418, 149139.98661)","(-19426.68128, 149141.98621)"
"(-19433.49418, 149139.98661)","(-19439.05988, 149138.35301)"
"(-20722.30038, 149625.19561)","(-20751.34878, 149664.41281)"
"(-20722.30038, 149625.19561)","(-20674.08318, 149596.07621)"
"(-20552.06918, 150030.87021)","(-20552.06488, 150030.87491)"
"(-20552.06918, 150030.87021)","(-20588.94988, 149989.45701)"
"(-19737.93618, 150170.55391)","(-19737.03388, 150173.92141)"
"(-19737.93618, 150170.55391)","(-19738.23988, 150167.08081)"
"(-19507.49208, 149003.03311)","(-19508.67108, 149004.31981)"
"(-19507.49208, 149003.03311)","(-19489.80048, 148985.34221)"
"(-21267.83868, 149530.19701)","(-21333.51558, 149464.17881)"
"(-21267.83868, 149530.19701)","(-21216.67128, 149603.65591)"
"(-20037.66108, 149876.82471)","(-20013.94978, 149819.01351)"
"(-19491.02838, 149101.18661)","(-19485.45828, 149106.45221)"
"(-19491.02838, 149101.18661)","(-19492.13558, 149096.51371)"
"(-19512.14448, 149074.01411)","(-19510.67128, 149077.17371)"
"(-19713.24128, 150217.07971)","(-19712.93748, 150220.55291)"
"(-19713.24128, 150217.07971)","(-19713.15958, 150207.15791)"
"(-19513.35058, 149067.17361)","(-19513.35018, 149017.17531)"
"(-19710.56188, 150227.07991)","(-19708.56228, 150229.93571)"
"(-19507.49318, 149081.31561)","(-19492.13558, 149096.51371)"
"(-19507.49318, 149081.31561)","(-19508.67158, 149080.02951)"
"(-21157.22958, 148605.18621)","(-21141.31258, 148565.62891)"
"(-21157.22958, 148605.18621)","(-21166.71708, 148663.62321)"
"(-20953.84718, 148630.63991)","(-20952.66718, 148581.26851)"
"(-20953.84718, 148630.63991)","(-20939.54808, 148691.19781)"
"(-20010.46868, 148991.83261)","(-19941.06708, 148984.80241)"
"(-20269.79368, 148722.39521)","(-20323.53228, 148673.47091)"
"(-20269.79368, 148722.39521)","(-20235.33508, 148774.61421)"
"(-20584.06988, 148919.12231)","(-20540.09868, 148876.98631)"
"(-20584.06988, 148919.12231)","(-20649.42818, 148899.47271)"
"(-19636.21338, 149142.39861)","(-19554.84988, 149117.18481)"
"(-19636.21338, 149142.39861)","(-19666.52517, 149136.00579)"
"(-20515.45848, 150189.85011)","(-20544.03358, 150229.53771)"
"(-20515.45848, 150189.85011)","(-20501.17098, 150138.25631)"
"(-19691.55168, 148852.51951)","(-19641.45748, 148890.17481)"
"(-19691.55168, 148852.51951)","(-19734.37028, 148861.15181)"
"(-20677.38378, 150196.20011)","(-20699.60888, 150165.24381)"
"(-20677.38378, 150196.20011)","(-20647.22128, 150201.75631)"
"(-20540.15788, 149491.19381)","(-20587.84438, 149470.25281)"
"(-20540.15788, 149491.19381)","(-20456.27388, 149496.74611)"
"(-19508.67158, 149080.02951)","(-19510.67128, 149077.17371)"
"(-20103.17388, 149999.66451)","(-20046.12598, 149971.00121)"
"(-20449.49458, 149497.19491)","(-20456.27388, 149496.74611)"
"(-20449.49458, 149497.19491)","(-20435.39128, 149499.43201)"
"(-20440.63878, 148469.45211)","(-20454.86258, 148474.71131)"
"(-20440.63878, 148469.45211)","(-20420.76727, 148462.10478)"
"(-20744.14788, 148899.19231)","(-20688.52778, 148875.41381)"
"(-20147.71748, 148589.73481)","(-20215.47888, 148544.52961)"
"(-20147.71748, 148589.73481)","(-20136.2515, 148608.78913)"
"(-20664.55148, 149621.35641)","(-20674.08318, 149596.07621)"
"(-20664.55148, 149621.35641)","(-20642.32648, 149648.34401)"
"(-20181.49388, 148959.39991)","(-20133.49248, 148960.09531)"
"(-21028.34468, 149691.85971)","(-21076.50558, 149692.79691)"
"(-21185.20468, 148928.45001)","(-21191.36378, 148855.09621)"
"(-21185.20468, 148928.45001)","(-21175.64348, 149027.14101)"
"(-20745.45458, 150143.67511)","(-20776.92338, 150114.81841)"
"(-20745.45458, 150143.67511)","(-20704.37138, 150143.01881)"
"(-19751.52248, 150037.08551)","(-19771.70988, 150036.78121)"
"(-20786.52418, 150044.83871)","(-20806.89888, 149998.58771)"
"(-20786.52418, 150044.83871)","(-20776.92338, 150114.81841)"
"(-19316.94938, 149173.62841)","(-19319.51448, 149183.67131)"
"(-19316.94938, 149173.62841)","(-19324.95228, 149153.23851)"
"(-19847.21138, 148871.29231)","(-19878.91038, 148810.37431)"
"(-20598.80238, 150213.66271)","(-20613.08988, 150216.04391)"
"(-20598.80238, 150213.66271)","(-20572.60858, 150227.15651)"
"(-20380.49648, 149165.92271)","(-20299.61798, 149149.84741)"
"(-19670.82828, 150267.77841)","(-19654.29638, 150268.19211)"
"(-19670.82828, 150267.77841)","(-19682.38488, 150256.22161)"
"(-19454.16248, 149133.80081)","(-19451.63728, 149135.19391)"
"(-19454.16248, 149133.80081)","(-19457.60658, 149132.78111)"
"(-21085.32918, 149401.01711)","(-21076.50558, 149692.79691)"
"(-21085.32918, 149401.01711)","(-21075.87778, 149349.43991)"
"(-20461.78808, 149509.55421)","(-20476.43238, 149543.56871)"
"(-20461.78808, 149509.55421)","(-20456.27388, 149496.74611)"
"(-20502.96408, 149569.56841)","(-20476.43238, 149543.56871)"
"(-20502.96408, 149569.56841)","(-20517.30077, 149583.61764)"
"(-19951.30998, 149677.72341)","(-19918.27198, 149718.93541)"
"(-19951.30998, 149677.72341)","(-19984.26328, 149613.22541)"
"(-20323.53228, 148673.47091)","(-20382.36498, 148612.79041)"
"(-20232.36118, 149127.66811)","(-20299.61798, 149149.84741)"
"(-20232.36118, 149127.66811)","(-20176.43468, 149095.40991)"
"(-20850.05338, 148811.95141)","(-20835.66168, 148890.39061)"
"(-19951.63178, 149797.11701)","(-19900.09338, 149847.51001)"
"(-19896.96728, 149273.82551)","(-19901.75438, 149308.30131)"
"(-19896.96728, 149273.82551)","(-19856.75048, 149242.07541)"
"(-20435.39128, 149499.43201)","(-20383.09428, 149507.72771)"
"(-20037.48818, 149567.83651)","(-19984.26328, 149613.22541)"
"(-20172.23608, 148906.36291)","(-20217.24948, 148906.16531)"
"(-20133.49248, 148960.09531)","(-20137.90598, 149025.83231)"
"(-20176.43468, 149095.40991)","(-20137.90598, 149025.83231)"
"(-20176.43468, 149095.40991)","(-20108.47098, 149122.24931)"
"(-20563.58018, 148968.15841)","(-20502.70398, 148992.16121)"
"(-20747.30738, 149259.83541)","(-20856.41018, 149298.00011)"
"(-20747.30738, 149259.83541)","(-20740.93871, 149245.75551)"
"(-20590.73258, 149683.26901)","(-20642.32648, 149648.34401)"
"(-20590.73258, 149683.26901)","(-20546.28248, 149661.04401)"
