arc,type
node40node49,source_in_transit_out
node11node49,source_in_transit_out
node30node49,source_in_transit_out
node12node49,source_in_transit_out
node16node50,source_in_transit_out
node4node50,source_in_transit_out
node39node50,source_in_transit_out
node12node50,source_in_transit_out
node11node50,source_in_transit_out
node25node51,source_in_transit_out
node5node51,source_in_transit_out
node10node51,source_in_transit_out
node40node52,source_in_transit_out
node33node52,source_in_transit_out
node23node52,source_in_transit_out
node25node52,source_in_transit_out
node10node52,source_in_transit_out
node16node52,source_in_transit_out
node11node52,source_in_transit_out
node4node53,source_in_transit_out
node19node53,source_in_transit_out
node18node53,source_in_transit_out
node2node53,source_in_transit_out
node39node53,source_in_transit_out
node13node53,source_in_transit_out
node14node53,source_in_transit_out
node13node54,source_in_transit_out
node41node54,source_in_transit_out
node24node54,source_in_transit_out
node2node54,source_in_transit_out
node40node55,source_in_transit_out
node30node55,source_in_transit_out
node10node55,source_in_transit_out
node17node55,source_in_transit_out
node19node56,source_in_transit_out
node9node56,source_in_transit_out
node34node56,source_in_transit_out
node18node56,source_in_transit_out
node3node56,source_in_transit_out
node10node57,source_in_transit_out
node5node57,source_in_transit_out
node17node57,source_in_transit_out
node25node58,source_in_transit_out
node28node58,source_in_transit_out
node7node58,source_in_transit_out
node49node40,source_out_transit_in
node49node30,source_out_transit_in
node49node12,source_out_transit_in
node49node11,source_out_transit_in
node50node11,source_out_transit_in
node50node16,source_out_transit_in
node50node12,source_out_transit_in
node50node39,source_out_transit_in
node50node4,source_out_transit_in
node51node10,source_out_transit_in
node51node25,source_out_transit_in
node51node5,source_out_transit_in
node52node11,source_out_transit_in
node52node10,source_out_transit_in
node52node23,source_out_transit_in
node52node25,source_out_transit_in
node52node33,source_out_transit_in
node52node16,source_out_transit_in
node52node40,source_out_transit_in
node53node39,source_out_transit_in
node53node19,source_out_transit_in
node53node4,source_out_transit_in
node53node2,source_out_transit_in
node53node18,source_out_transit_in
node53node13,source_out_transit_in
node53node14,source_out_transit_in
node54node2,source_out_transit_in
node54node41,source_out_transit_in
node54node13,source_out_transit_in
node54node24,source_out_transit_in
node55node30,source_out_transit_in
node55node40,source_out_transit_in
node55node17,source_out_transit_in
node55node10,source_out_transit_in
node56node3,source_out_transit_in
node56node19,source_out_transit_in
node56node18,source_out_transit_in
node56node34,source_out_transit_in
node56node9,source_out_transit_in
node57node5,source_out_transit_in
node57node10,source_out_transit_in
node57node17,source_out_transit_in
node58node7,source_out_transit_in
node58node28,source_out_transit_in
node58node25,source_out_transit_in
node44node8,exit_in_exit_out
node7node8,exit_in_transit_out
node42node8,exit_in_exit_out
node35node21,exit_in_transit_out
node37node21,exit_in_exit_out
node22node26,exit_in_transit_out
node9node26,exit_in_transit_out
node38node29,exit_in_exit_out
node1node29,exit_in_transit_out
node45node31,exit_in_exit_out
node41node31,exit_in_transit_out
node46node32,exit_in_exit_out
node1node32,exit_in_transit_out
node42node36,exit_in_exit_out
node6node36,exit_in_transit_out
node21node37,exit_in_exit_out
node6node37,exit_in_transit_out
node15node38,exit_in_transit_out
node29node38,exit_in_exit_out
node36node42,exit_in_exit_out
node8node42,exit_in_exit_out
node44node43,exit_in_exit_out
node23node43,exit_in_transit_out
node43node44,exit_in_exit_out
node8node44,exit_in_exit_out
node15node45,exit_in_transit_out
node31node45,exit_in_exit_out
node20node46,exit_in_transit_out
node32node46,exit_in_exit_out
node48node47,exit_in_exit_out
node35node47,exit_in_transit_out
node20node48,exit_in_transit_out
node47node48,exit_in_exit_out
node8node7,exit_out_transit_in
node21node35,exit_out_transit_in
node26node22,exit_out_transit_in
node26node9,exit_out_transit_in
node29node1,exit_out_transit_in
node31node41,exit_out_transit_in
node32node1,exit_out_transit_in
node36node6,exit_out_transit_in
node37node6,exit_out_transit_in
node38node15,exit_out_transit_in
node43node23,exit_out_transit_in
node45node15,exit_out_transit_in
node46node20,exit_out_transit_in
node47node35,exit_out_transit_in
node48node20,exit_out_transit_in
node27node24,transit_in_transit_out
node41node24,transit_in_transit_out
node13node24,transit_in_transit_out
node27node14,transit_in_transit_out
node18node14,transit_in_transit_out
node13node14,transit_in_transit_out
node10node25,transit_in_transit_out
node5node25,transit_in_transit_out
node23node25,transit_in_transit_out
node7node25,transit_in_transit_out
node28node25,transit_in_transit_out
node30node12,transit_in_transit_out
node39node12,transit_in_transit_out
node11node12,transit_in_transit_out
node7node28,transit_in_transit_out
node25node28,transit_in_transit_out
node16node4,transit_in_transit_out
node19node4,transit_in_transit_out
node39node4,transit_in_transit_out
node19node18,transit_in_transit_out
node3node18,transit_in_transit_out
node14node18,transit_in_transit_out
node12node30,transit_in_transit_out
node17node30,transit_in_transit_out
node40node30,transit_in_transit_out
node34node20,transit_in_transit_out
node18node3,transit_in_transit_out
node1node3,transit_in_transit_out
node34node3,transit_in_transit_out
node2node39,transit_in_transit_out
node4node39,transit_in_transit_out
node12node39,transit_in_transit_out
node2node41,transit_in_transit_out
node24node41,transit_in_transit_out
node28node7,transit_in_transit_out
node25node7,transit_in_transit_out
node20node34,transit_in_transit_out
node9node34,transit_in_transit_out
node3node34,transit_in_transit_out
node9node35,transit_in_transit_out
node22node6,transit_in_transit_out
node30node40,transit_in_transit_out
node11node40,transit_in_transit_out
node10node40,transit_in_transit_out
node25node10,transit_in_transit_out
node5node10,transit_in_transit_out
node17node10,transit_in_transit_out
node40node10,transit_in_transit_out
node33node23,transit_in_transit_out
node25node23,transit_in_transit_out
node6node22,transit_in_transit_out
node33node22,transit_in_transit_out
node15node27,transit_in_transit_out
node24node27,transit_in_transit_out
node14node27,transit_in_transit_out
node13node2,transit_in_transit_out
node39node2,transit_in_transit_out
node41node2,transit_in_transit_out
node10node5,transit_in_transit_out
node25node5,transit_in_transit_out
node17node5,transit_in_transit_out
node16node11,transit_in_transit_out
node40node11,transit_in_transit_out
node12node11,transit_in_transit_out
node3node1,transit_in_transit_out
node27node15,transit_in_transit_out
node30node17,transit_in_transit_out
node10node17,transit_in_transit_out
node5node17,transit_in_transit_out
node34node9,transit_in_transit_out
node35node9,transit_in_transit_out
node19node9,transit_in_transit_out
node11node16,transit_in_transit_out
node4node16,transit_in_transit_out
node33node16,transit_in_transit_out
node22node33,transit_in_transit_out
node23node33,transit_in_transit_out
node16node33,transit_in_transit_out
node18node19,transit_in_transit_out
node4node19,transit_in_transit_out
node9node19,transit_in_transit_out
node24node13,transit_in_transit_out
node2node13,transit_in_transit_out
node14node13,transit_in_transit_out
