variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node42_timber_t0,0.0,0.0,B,C,timber,node1node42,0,1842.0
C_node1node42_timber_t1,0.0,1.0,B,C,timber,node1node42,1,1550.91
C_node1node42_timber_t2,0.0,1.0,B,C,timber,node1node42,2,1099.47
C_node1node42_timber_t3,0.0,1.0,B,C,timber,node1node42,3,779.44
C_node1node42_timber_t4,0.0,1.0,B,C,timber,node1node42,4,552.56
C_node1node42_timber_t5,0.0,1.0,B,C,timber,node1node42,5,391.72
C_node1node42_wide_t0,0.0,0.0,B,C,wide,node1node42,0,2763.0
C_node1node42_wide_t1,0.0,1.0,B,C,wide,node1node42,1,2326.37
C_node1node42_wide_t2,0.0,1.0,B,C,wide,node1node42,2,1649.21
C_node1node42_wide_t3,0.0,1.0,B,C,wide,node1node42,3,1169.16
C_node1node42_wide_t4,0.0,1.0,B,C,wide,node1node42,4,828.84
C_node1node42_wide_t5,0.0,1.0,B,C,wide,node1node42,5,587.58
C_node1node4_timber_t0,0.0,0.0,B,C,timber,node1node4,0,1389.0
C_node1node4_timber_t1,0.0,1.0,B,C,timber,node1node4,1,1169.5
C_node1node4_timber_t2,0.0,1.0,B,C,timber,node1node4,2,829.08
C_node1node4_timber_t3,0.0,1.0,B,C,timber,node1node4,3,587.75
C_node1node4_timber_t4,0.0,1.0,B,C,timber,node1node4,4,416.67
C_node1node4_timber_t5,0.0,1.0,B,C,timber,node1node4,5,295.38
C_node1node4_wide_t0,0.0,0.0,B,C,wide,node1node4,0,2082.0
C_node1node4_wide_t1,0.0,1.0,B,C,wide,node1node4,1,1752.99
C_node1node4_wide_t2,0.0,1.0,B,C,wide,node1node4,2,1242.73
C_node1node4_wide_t3,0.0,1.0,B,C,wide,node1node4,3,880.99
C_node1node4_wide_t4,0.0,1.0,B,C,wide,node1node4,4,624.55
C_node1node4_wide_t5,0.0,1.0,B,C,wide,node1node4,5,442.76
C_node1node39_timber_t0,0.0,0.0,B,C,timber,node1node39,0,1375.0
C_node1node39_timber_t1,0.0,1.0,B,C,timber,node1node39,1,1157.71
