"Source(x,y)","Target(x,y)",has_exit,has_source,slope,edgelength,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-16051.34563, 151789.15426)","(-16040.83209, 151703.97035)",True,False,False,0.08656685349752846,418,163,627,163,314,"[(-16038.46608, 151722.45531)]"
"(-16051.34563, 151789.15426)","(-15812.62395, 151624.26739)",True,True,False,0.0,0,0,0,0,0,
"(-16051.34563, 151789.15426)","(-16186.70338, 151992.24545)",True,True,False,0.0,0,0,0,0,0,
"(-15942.246, 151741.54959)","(-16053.63158, 151800.99241)",True,False,False,0.12852469527988378,621,241,932,241,465,"[(-15968.16798, 151767.65501)]"
"(-15942.246, 151741.54959)","(-15885.00695, 151719.33973)",True,False,False,0.06559025024016536,316,124,475,124,238,"[(-15922.49668, 151721.66051)]"
"(-15942.246, 151741.54959)","(-15812.62395, 151624.26739)",True,True,False,0.0,0,0,0,0,0,
"(-15942.246, 151741.54959)","(-15752.12872, 151924.19552)",True,True,False,0.0,0,0,0,0,0,
"(-16032.69918, 152047.32941)","(-16053.63158, 151800.99241)",True,False,False,0.3006038973024992,1453,565,2178,565,1089,"[(-16113.88178, 151852.48281), (-16120.43768, 151912.55091), (-16083.26468, 151974.91641)]"
"(-16032.69918, 152047.32941)","(-15470.6626, 151880.51005)",True,False,False,1.0031716868457587,4848,1884,7269,1884,3635,"[(-15459.51628, 152079.64981), (-15418.47388, 152048.63201), (-15392.21908, 151930.87661), (-15483.23588, 151892.77651)]"
"(-16032.69918, 152047.32941)","(-16267.89158, 152325.11291)",True,False,False,0.5007219366838913,2418,940,3628,940,1813,"[(-16096.40968, 152151.50351), (-16133.30348, 152199.60181), (-16193.87978, 152273.95141), (-16177.78868, 152360.28931), (-16196.63518, 152389.50511), (-16232.96648, 152373.79641)]"
"(-16032.69918, 152047.32941)","(-15752.12872, 151924.19552)",False,True,False,0.0,0,0,0,0,0,
"(-16032.69918, 152047.32941)","(-16186.70338, 151992.24545)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16053.63158, 151800.99241)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16032.69918, 152047.32941)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16047.18218, 151654.35891)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16320.80838, 151919.77041)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16348.11208, 151872.35941)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16267.89158, 152325.11291)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16129.48928, 151638.06691)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16051.34563, 151789.15426)",True,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16040.83209, 151703.97035)",True,True,False,0.0,0,0,0,0,0,
"(-15065.39738, 149890.46581)","(-15068.22688, 149890.74231)",True,False,23.4662,0.0028429777522877317,14,5,21,5,10,
"(-15065.39738, 149890.46581)","(-15087.36578, 149850.63721)",False,False,23.4662,0.045485469949431395,220,85,330,85,165,
"(-15065.39738, 149890.46581)","(-15082.78238, 150019.21581)",True,False,False,0.15057588470142463,727,283,1090,283,546,"[(-15113.11348, 149970.19631), (-15113.11618, 149970.23351)]"
"(-15065.39738, 149890.46581)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15065.39738, 149890.46581)","(-15231.6813, 149861.61799)",False,True,False,0.0,0,0,0,0,0,
"(-15068.22688, 149890.74231)","(-15065.39738, 149890.46581)",True,False,23.4662,0.0028429777522877317,14,5,21,5,10,
"(-15068.22688, 149890.74231)","(-15087.36578, 149850.63721)",True,False,False,0.7504546656181981,3622,1406,5441,1406,2718,"[(-15360.80348, 149823.07821), (-15364.45468, 149819.81761), (-15365.80768, 149818.72031), (-15371.32418, 149814.24621), (-15378.56608, 149808.37301), (-15381.82928, 149805.72651), (-15374.85168, 149792.90991), (-15368.45138, 149781.15371), (-15362.65888, 149770.51401), (-15362.45808, 149770.60951), (-15337.81158, 149780.92821), (-15271.11058, 149813.85951), (-15271.09318, 149813.86451), (-15269.26938, 149814.38911), (-15263.88568, 149815.93801), (-15257.52648, 149817.76761), (-15252.33478, 149819.26121), (-15246.66958, 149820.89101), (-15240.61298, 149822.63351), (-15235.56858, 149824.08481), (-15231.51578, 149825.25081), (-15226.00638, 149826.83581), (-15225.96968, 149826.84641), (-15223.23828, 149827.63221), (-15219.76548, 149827.94571), (-15213.56948, 149828.50501), (-15209.04808, 149828.91311), (-15203.13188, 149829.44731), (-15192.36848, 149830.41881), (-15182.68838, 149831.29271), (-15166.31108, 149832.77121), (-15153.31948, 149833.94401), (-15147.46178, 149835.42661), (-15129.23668, 149840.03941), (-15106.08218, 149845.90001), (-15355.56138, 149827.75941), (-15144.92088, 149905.74841)]"
"(-15068.22688, 149890.74231)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15068.22688, 149890.74231)","(-15231.6813, 149861.61799)",False,True,False,0.0,0,0,0,0,0,
"(-15087.36578, 149850.63721)","(-15065.39738, 149890.46581)",False,False,23.4662,0.045485469949431395,220,85,330,85,165,
"(-15087.36578, 149850.63721)","(-15068.22688, 149890.74231)",True,False,False,0.7504546656181981,3622,1406,5441,1406,2718,"[(-15360.80348, 149823.07821), (-15364.45468, 149819.81761), (-15365.80768, 149818.72031), (-15371.32418, 149814.24621), (-15378.56608, 149808.37301), (-15381.82928, 149805.72651), (-15374.85168, 149792.90991), (-15368.45138, 149781.15371), (-15362.65888, 149770.51401), (-15362.45808, 149770.60951), (-15337.81158, 149780.92821), (-15271.11058, 149813.85951), (-15271.09318, 149813.86451), (-15269.26938, 149814.38911), (-15263.88568, 149815.93801), (-15257.52648, 149817.76761), (-15252.33478, 149819.26121), (-15246.66958, 149820.89101), (-15240.61298, 149822.63351), (-15235.56858, 149824.08481), (-15231.51578, 149825.25081), (-15226.00638, 149826.83581), (-15225.96968, 149826.84641), (-15223.23828, 149827.63221), (-15219.76548, 149827.94571), (-15213.56948, 149828.50501), (-15209.04808, 149828.91311), (-15203.13188, 149829.44731), (-15192.36848, 149830.41881), (-15182.68838, 149831.29271), (-15166.31108, 149832.77121), (-15153.31948, 149833.94401), (-15147.46178, 149835.42661), (-15129.23668, 149840.03941), (-15106.08218, 149845.90001), (-15355.56138, 149827.75941), (-15144.92088, 149905.74841)]"
"(-15087.36578, 149850.63721)","(-15078.50408, 149746.25911)",True,False,False,0.2700665726759921,1304,508,1957,508,979,"[(-15078.34838, 149808.02801), (-15140.64558, 149774.92541)]"
"(-15087.36578, 149850.63721)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15087.36578, 149850.63721)","(-15231.6813, 149861.61799)",False,True,False,0.0,0,0,0,0,0,
"(-15082.78238, 150019.21581)","(-15065.39738, 149890.46581)",True,False,False,0.15057588470142463,727,283,1090,283,546,"[(-15113.11348, 149970.19631), (-15113.11618, 149970.23351)]"
"(-15082.78238, 150019.21581)","(-15019.63258, 150190.53921)",True,False,False,0.20681327588248227,999,388,1499,388,749,"[(-15019.63168, 150190.51721), (-15016.41728, 150123.94211)]"
"(-15082.78238, 150019.21581)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15065.39738, 149890.46581)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15771.70978, 150101.53671)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15279.23408, 149386.44861)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15034.83598, 149511.34681)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15694.23658, 150191.11671)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15050.65908, 149725.68891)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15025.81858, 149541.44301)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15432.42958, 149560.20351)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15048.83278, 149727.21631)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15019.63258, 150190.53921)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15068.22688, 149890.74231)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15078.50408, 149746.25911)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15333.54568, 150218.93101)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15082.78238, 150019.21581)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15342.36318, 149378.40191)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15087.36578, 149850.63721)",False,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15239.2155, 149383.64563)",True,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15383.42364, 149405.95416)",True,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15633.27607, 149960.79597)",True,True,False,0.0,0,0,0,0,0,
"(-15337.33357, 149837.40556)","(-15759.21287, 150095.10028)",True,True,False,0.0,0,0,0,0,0,
"(-15231.6813, 149861.61799)","(-15065.39738, 149890.46581)",False,True,False,0.0,0,0,0,0,0,
"(-15231.6813, 149861.61799)","(-15068.22688, 149890.74231)",False,True,False,0.0,0,0,0,0,0,
"(-15231.6813, 149861.61799)","(-15087.36578, 149850.63721)",False,True,False,0.0,0,0,0,0,0,
"(-15771.70978, 150101.53671)","(-15759.21287, 150095.10028)",True,False,23.5684,0.014057040609340274,68,26,102,26,51,
"(-15771.70978, 150101.53671)","(-15694.23658, 150191.11671)",True,False,False,0.11951329377414785,578,225,865,225,434,"[(-15767.83258, 150111.50161), (-15728.46058, 150147.22481)]"
"(-15771.70978, 150101.53671)","(-15624.13075, 149940.34083)",True,False,False,0.24255525797956354,1172,456,1757,456,880,"[(-15763.02918, 150031.52371), (-15721.09518, 149994.84921)]"
"(-15771.70978, 150101.53671)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15771.70978, 150101.53671)","(-15588.50576, 149723.41652)",False,True,False,0.0,0,0,0,0,0,
"(-15759.21287, 150095.10028)","(-15771.70978, 150101.53671)",True,False,23.5684,0.014057040609340274,68,26,102,26,51,
"(-15759.21287, 150095.10028)","(-15633.27607, 149960.79597)",True,False,False,0.1910688918905235,923,359,1385,359,692,"[(-15664.25268, 150027.88071)]"
"(-15759.21287, 150095.10028)","(-15337.33357, 149837.40556)",True,True,False,0.0,0,0,0,0,0,
"(-15759.21287, 150095.10028)","(-15588.50576, 149723.41652)",True,True,False,0.0,0,0,0,0,0,
"(-15694.23658, 150191.11671)","(-15771.70978, 150101.53671)",True,False,False,0.11951329377414785,578,225,865,225,434,"[(-15767.83258, 150111.50161), (-15728.46058, 150147.22481)]"
"(-15694.23658, 150191.11671)","(-15333.54568, 150218.93101)",False,False,False,0.36731758687970195,1772,686,2663,686,1328,"[(-15646.87508, 150190.78881), (-15652.10978, 150191.34221), (-15664.87298, 150192.69131), (-15671.07088, 150192.34121), (-15683.15398, 150191.65861), (-15686.34168, 150191.47851), (-15694.08668, 150191.04101), (-15694.08098, 150191.12551), (-15640.50618, 150190.11571)]"
"(-15694.23658, 150191.11671)","(-15848.72048, 150337.44601)",False,False,False,0.3688617928362573,1782,693,2672,693,1337,"[(-15704.24988, 150217.29271), (-15729.91348, 150216.97221), (-15765.63228, 150216.31071), (-15777.53858, 150209.03461)]"
"(-15694.23658, 150191.11671)","(-15337.33357, 149837.40556)",False,True,False,0.0,0,0,0,0,0,
"(-15694.23658, 150191.11671)","(-15471.76829, 150383.40184)",False,True,False,0.0,0,0,0,0,0,
"(-15624.13075, 149940.34083)","(-15771.70978, 150101.53671)",True,False,False,0.24255525797956354,1172,456,1757,456,880,"[(-15763.02918, 150031.52371), (-15721.09518, 149994.84921)]"
"(-15624.13075, 149940.34083)","(-15594.54804, 149561.0209)",True,False,False,0.5563100417538109,2687,1045,4032,1045,2015,"[(-15666.31808, 149831.85561), (-15661.15608, 149876.04051), (-15648.58548, 149764.35001), (-15634.59598, 149548.87011)]"
"(-15624.13075, 149940.34083)","(-15588.50576, 149723.41652)",False,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15771.70978, 150101.53671)",False,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15624.13075, 149940.34083)",False,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15432.42958, 149560.20351)",False,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15633.27607, 149960.79597)",True,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15759.21287, 150095.10028)",True,True,False,0.0,0,0,0,0,0,
"(-15588.50576, 149723.41652)","(-15594.54804, 149561.0209)",True,True,False,0.0,0,0,0,0,0,
"(-16596.47518, 151702.05511)","(-16583.99398, 151715.89081)",False,False,23.2042,0.018633489955742166,90,35,135,35,68,
"(-16596.47518, 151702.05511)","(-16697.17023, 151586.14485)",True,False,False,0.1541402951892823,745,290,1117,290,558,"[(-16624.24738, 151660.39091)]"
"(-16596.47518, 151702.05511)","(-16171.16938, 151270.27541)",True,False,False,0.6319219864932014,3053,1186,4578,1186,2291,"[(-16574.97978, 151657.88001), (-16492.65868, 151572.95191), (-16482.07528, 151522.15171), (-16403.75838, 151424.78501), (-16333.90828, 151338.00141)]"
"(-16596.47518, 151702.05511)","(-16545.99384, 151404.14121)",False,True,False,0.0,0,0,0,0,0,
"(-16596.47518, 151702.05511)","(-16143.39693, 151461.55789)",False,True,False,0.0,0,0,0,0,0,
