Node,Stand
"(-10612.91828, 146527.93121)",[1113]
"(-10546.87398, 146539.42571)",[1113]
"(-9919.09938, 146502.99771)","[1113, 1121]"
"(-9919.70588, 146393.32071)","[1113, 1121]"
"(-9927.71538, 146363.58361)","[1264, 1113, 1121]"
"(-9945.20628, 146375.41721)","[1264, 1113]"
"(-10006.06058, 146375.41721)","[1264, 1113]"
"(-10085.49078, 146390.02321)","[1264, 1113]"
"(-10131.92138, 146410.92731)","[1264, 1113]"
"(-10192.39758, 146428.61921)","[1264, 1113]"
"(-10240.80468, 146437.74421)","[1264, 1113]"
"(-10297.71708, 146423.32461)","[1264, 1113]"
"(-10360.58648, 146456.43661)","[1264, 1113]"
"(-10450.11598, 146469.21751)","[1264, 1113]"
"(-10508.94848, 146445.99481)","[1264, 1113]"
"(-10564.04078, 146394.64191)","[1264, 1113]"
"(-10607.21958, 146364.02461)","[1264, 1113]"
"(-10607.29608, 146298.28621)","[1264, 1113]"
"(-10654.86658, 146267.82021)","[1264, 1113]"
"(-10702.85058, 146222.24481)","[1264, 1113]"
"(-10681.31538, 146176.81681)","[1264, 1113]"
"(-10736.97928, 146176.39411)",[1113]
"(-10806.77928, 146212.85681)",[1113]
"(-10855.80438, 146222.59361)",[1113]
"(-10972.06908, 146284.32371)",[1113]
"(-11034.00928, 146314.14501)",[1113]
"(-11012.61858, 146356.26801)",[1113]
"(-10974.15718, 146389.92001)",[1113]
"(-10939.01198, 146439.71691)",[1113]
"(-10979.42848, 146476.33291)",[1113]
"(-11030.10968, 146502.23731)",[1113]
"(-11068.26618, 146538.67251)",[1113]
"(-11113.07018, 146571.39151)",[1113]
"(-11067.51408, 146589.69311)",[1113]
"(-9988.06854, 146375.41721)",[1113]
"(-9688.82758, 147359.73901)",[1117]
"(-9683.84668, 147325.41601)",[1117]
"(-9641.59908, 147317.14741)",[1117]
"(-9701.53288, 147269.92461)",[1117]
"(-9740.53948, 147218.64041)",[1117]
"(-9804.11328, 147197.27981)",[1117]
"(-9867.98728, 147169.95111)",[1117]
"(-9871.61068, 147120.35091)",[1117]
"(-9913.26958, 147083.40671)",[1117]
"(-9956.04498, 147048.11501)",[1117]
"(-9835.37098, 147039.75421)",[1117]
"(-9825.44898, 146947.14991)",[1117]
"(-9868.44398, 146864.46741)",[1117]
"(-9858.52208, 146834.70171)",[1117]
"(-9825.44908, 146765.24851)",[1117]
"(-9773.98538, 146714.65251)","[1120, 1117]"
"(-9825.82548, 146654.12811)","[1120, 1121, 1117]"
"(-9874.66158, 146683.22741)","[1121, 1117]"
"(-9931.81178, 146687.46081)","[1121, 1117]"
"(-9936.21048, 146792.13681)",[1117]
"(-9894.93528, 146812.77441)",[1117]
"(-9933.03548, 146858.81191)",[1117]
"(-9915.57288, 146898.49951)",[1117]
"(-9971.13558, 146876.27451)",[1117]
"(-10016.58438, 146871.00761)",[1117]
"(-10006.38588, 146908.39971)",[1117]
"(-9971.77838, 146980.55291)",[1117]
"(-9996.58058, 147027.22271)",[1117]
"(-10021.43838, 147062.12361)",[1117]
"(-10029.83778, 147107.51921)",[1117]
"(-10002.95238, 147159.66751)",[1117]
"(-9960.98568, 147170.37661)",[1117]
"(-9915.13408, 147216.04111)",[1117]
"(-9892.94758, 147253.10311)",[1117]
"(-9909.01338, 147302.02701)",[1117]
"(-9851.33688, 147310.62231)",[1117]
"(-9813.60208, 147369.42781)",[1117]
"(-9778.49868, 147421.32631)",[1117]
"(-9756.27978, 147463.44701)",[1117]
"(-9705.21758, 147451.92511)",[1117]
"(-9693.05128, 147388.84441)",[1117]
"(-9766.59483, 147443.89262)",[1117]
"(-9697.43225, 147273.15556)",[1117]
"(-9335.95218, 147002.52321)","[1118, 1119]"
"(-9383.78748, 147021.78881)","[1118, 1119]"
"(-9420.37848, 147064.18881)","[1118, 1119]"
"(-9505.80318, 147031.30081)","[1118, 1119]"
"(-9537.32168, 146992.74861)","[1118, 1119]"
"(-9576.46458, 146934.88251)","[1118, 1119]"
"(-9631.02778, 146890.44051)","[1118, 1119]"
"(-9651.76368, 146883.45851)","[1118, 1119]"
"(-9648.98238, 146938.57091)",[1118]
"(-9691.31588, 146932.22091)",[1118]
"(-9727.29918, 146932.22091)",[1118]
"(-9780.83178, 146945.86741)",[1118]
"(-9780.97908, 146946.21191)",[1118]
"(-9788.41518, 146963.59781)",[1118]
"(-9750.84998, 147022.99811)",[1118]
"(-9716.71158, 147086.75361)",[1118]
"(-9673.42308, 147133.75221)",[1118]
"(-9627.98488, 147152.86651)",[1118]
"(-9568.34868, 147161.31971)",[1118]
"(-9510.64638, 147163.49751)",[1118]
"(-9440.66338, 147155.84751)",[1118]
"(-9352.22508, 147141.39461)",[1118]
"(-9332.71048, 147081.35161)",[1118]
"(-9353.65188, 146911.23621)","[1120, 1119]"
"(-9393.66478, 146814.46901)","[1120, 1119]"
"(-9435.53878, 146794.13971)","[1120, 1119]"
"(-9511.95498, 146811.04301)","[1120, 1119]"
"(-9592.05268, 146789.17621)","[1120, 1119]"
"(-9655.01298, 146789.85891)","[1120, 1119]"
"(-9655.31908, 146790.11071)","[1120, 1119]"
"(-9734.64448, 146855.55141)",[1119]
"(-9353.85428, 146563.86791)","[1120, 1121]"
"(-9397.18908, 146571.47301)","[1120, 1121]"
"(-9453.10198, 146592.00121)","[1120, 1121]"
"(-9496.01288, 146608.30301)","[1120, 1121]"
"(-9519.06088, 146583.74391)","[1120, 1121]"
"(-9580.44438, 146604.91061)","[1120, 1121]"
"(-9649.24508, 146658.36981)","[1120, 1121]"
"(-9695.71648, 146659.22551)","[1120, 1121]"
"(-9723.56418, 146663.33801)","[1120, 1121]"
"(-9762.87928, 146669.14421)","[1120, 1121]"
"(-9705.60148, 146760.87811)",[1120]
"(-9337.10878, 146793.83401)",[1120]
"(-9338.58478, 146699.44281)",[1120]
"(-9354.96598, 146506.32671)",[1121]
"(-9347.95448, 146436.67491)",[1121]
"(-9337.37118, 146345.65811)",[1121]
"(-9344.90718, 146279.05861)",[1121]
"(-9359.18068, 146204.62561)","[1121, 1122]"
"(-9425.86588, 146152.17191)","[1121, 1122, 1527]"
"(-9833.40198, 146132.72991)","[1121, 1525, 1526]"
"(-9868.80898, 146130.25731)","[1121, 1525]"
"(-9934.37098, 146130.25681)","[1121, 1525]"
"(-9946.38268, 146189.89831)","[1121, 1525]"
"(-9940.85308, 146270.24361)","[1121, 1525]"
"(-9936.64878, 146330.41641)","[1264, 1121, 1525]"
"(-9301.95118, 145835.04541)","[1122, 1266]"
"(-9381.67148, 145834.05761)","[1122, 1266]"
"(-9447.58128, 145840.23081)","[1122, 1266]"
"(-9477.01318, 145825.22111)","[1122, 1266, 1527]"
"(-9467.08078, 146043.24941)","[1122, 1527]"
"(-9433.74318, 146054.36191)","[1122, 1527]"
"(-9421.04318, 146098.81201)","[1122, 1527]"
"(-9282.93038, 146219.46221)",[1122]
"(-9147.99268, 146151.19961)",[1122]
"(-9114.65508, 146078.17441)",[1122]
"(-9124.18008, 146040.07441)",[1122]
"(-9167.04268, 146019.43691)",[1122]
"(-9182.91768, 145973.39921)",[1122]
"(-9167.04268, 145924.18671)",[1122]
"(-9198.79268, 145863.86151)",[1122]
"(-10171.53348, 146040.09591)","[1264, 1525]"
"(-10239.58628, 146059.12441)",[1264]
"(-10283.24258, 146051.18691)",[1264]
"(-10273.18688, 146008.23321)",[1264]
"(-10309.34908, 146023.00721)",[1264]
"(-10338.56268, 146034.94231)",[1264]
"(-10366.09948, 146045.01991)",[1264]
"(-10409.86108, 146061.03541)",[1264]
"(-10463.28508, 146061.25081)",[1264]
"(-10523.69888, 146080.03491)",[1264]
"(-10600.05419, 146118.42648)",[1264]
"(-10627.12218, 146132.03631)",[1264]
"(-10000.51986, 146251.47094)",[1264]
"(-9272.67648, 145681.67241)",[1266]
"(-9319.98898, 145641.74141)",[1266]
"(-9370.85748, 145602.07451)",[1266]
"(-9411.42808, 145577.88411)",[1266]
"(-9492.99728, 145567.79751)",[1266]
"(-9557.72208, 145561.58201)",[1266]
"(-9619.07628, 145552.98161)",[1266]
"(-9668.40778, 145567.57751)",[1266]
"(-9713.42508, 145584.25921)",[1266]
"(-9769.52198, 145594.73281)",[1266]
"(-9820.89148, 145590.63231)",[1266]
"(-9863.18348, 145538.37361)",[1266]
"(-9893.76838, 145519.78021)",[1266]
"(-9934.65878, 145547.41591)",[1266]
"(-9939.95048, 145616.20771)",[1266]
"(-9908.71138, 145707.10921)",[1266]
"(-9890.19048, 145757.38021)",[1266]
"(-9554.97978, 145795.31591)","[1266, 1527]"
"(-9506.28918, 145810.29101)","[1266, 1527]"
"(-9921.70364, 145669.30352)",[1266]
"(-9890.4375, 145756.70972)",[1266]
"(-9883.05958, 146053.83271)","[1525, 1526]"
"(-9924.07008, 145978.42631)","[1525, 1526]"
"(-9998.86478, 145898.18631)","[1525, 1526]"
"(-10019.47178, 145915.13611)",[1525]
"(-10071.66138, 145951.60221)",[1525]
"(-10125.06328, 146007.32211)",[1525]
"(-9913.6735, 145997.5426)",[1525]
"(-9983.28638, 145885.37281)",[1526]
