variable,value
C_timber_node16node102_t1,1.0
C_timber_node16node102_t2,1.0
C_timber_node16node102_t3,1.0
C_timber_node16node102_t4,1.0
C_timber_node16node102_t5,1.0
C_wide_node16node102_t1,1.0
C_wide_node16node102_t2,1.0
C_wide_node16node102_t3,1.0
C_wide_node16node102_t4,1.0
C_wide_node16node102_t5,1.0
C_timber_node16node103_t1,1.0
C_timber_node16node103_t2,1.0
C_timber_node16node103_t3,1.0
C_timber_node16node103_t4,1.0
C_timber_node16node103_t5,1.0
C_wide_node16node103_t1,1.0
C_wide_node16node103_t2,1.0
C_wide_node16node103_t3,1.0
C_wide_node16node103_t4,1.0
C_wide_node16node103_t5,1.0
C_timber_node16node110_t1,1.0
C_timber_node16node110_t2,1.0
C_timber_node16node110_t3,1.0
C_timber_node16node110_t4,1.0
C_timber_node16node110_t5,1.0
C_wide_node16node110_t1,1.0
C_wide_node16node110_t2,1.0
C_wide_node16node110_t3,1.0
C_wide_node16node110_t4,1.0
C_wide_node16node110_t5,1.0
C_timber_node17node54_t1,1.0
C_timber_node17node40_t1,1.0
C_timber_node17node102_t1,1.0
C_timber_node17node102_t2,1.0
C_timber_node17node102_t3,1.0
C_timber_node17node102_t4,1.0
C_timber_node17node102_t5,1.0
C_wide_node17node102_t1,1.0
C_wide_node17node102_t2,1.0
C_wide_node17node102_t3,1.0
C_wide_node17node102_t4,1.0
C_wide_node17node102_t5,1.0
C_timber_node17node103_t1,1.0
C_timber_node17node103_t2,1.0
C_timber_node17node103_t3,1.0
C_timber_node17node103_t4,1.0
C_timber_node17node103_t5,1.0
C_wide_node17node103_t1,1.0
C_wide_node17node103_t2,1.0
C_wide_node17node103_t3,1.0
C_wide_node17node103_t4,1.0
C_wide_node17node103_t5,1.0
C_timber_node18node32_t1,1.0
C_timber_node18node96_t1,1.0
C_timber_node18node96_t2,1.0
C_timber_node18node96_t3,1.0
C_timber_node18node96_t4,1.0
C_timber_node18node96_t5,1.0
C_wide_node18node96_t1,1.0
C_wide_node18node96_t2,1.0
C_wide_node18node96_t3,1.0
C_wide_node18node96_t4,1.0
C_wide_node18node96_t5,1.0
C_timber_node18node101_t1,1.0
C_timber_node18node101_t2,1.0
C_timber_node18node101_t3,1.0
C_timber_node18node101_t4,1.0
C_timber_node18node101_t5,1.0
C_wide_node18node101_t1,1.0
C_wide_node18node101_t2,1.0
C_wide_node18node101_t3,1.0
C_wide_node18node101_t4,1.0
C_wide_node18node101_t5,1.0
C_timber_node19node97_t1,1.0
C_timber_node19node97_t2,1.0
C_timber_node19node97_t3,1.0
C_timber_node19node97_t4,1.0
C_timber_node19node97_t5,1.0
C_wide_node19node97_t1,1.0
C_wide_node19node97_t2,1.0
C_wide_node19node97_t3,1.0
C_wide_node19node97_t4,1.0
C_wide_node19node97_t5,1.0
C_timber_node19node114_t1,1.0
C_timber_node19node114_t2,1.0
C_timber_node19node114_t3,1.0
C_timber_node19node114_t4,1.0
C_timber_node19node114_t5,1.0
C_wide_node19node114_t1,1.0
C_wide_node19node114_t2,1.0
C_wide_node19node114_t3,1.0
C_wide_node19node114_t4,1.0
C_wide_node19node114_t5,1.0
C_timber_node20node37_t1,1.0
C_timber_node20node24_t1,1.0
C_timber_node20node93_t1,1.0
C_timber_node20node93_t2,1.0
C_timber_node20node93_t3,1.0
C_timber_node20node93_t4,1.0
C_timber_node20node93_t5,1.0
C_wide_node20node93_t1,1.0
C_wide_node20node93_t2,1.0
C_wide_node20node93_t3,1.0
C_wide_node20node93_t4,1.0
C_wide_node20node93_t5,1.0
C_timber_node20node96_t1,1.0
C_timber_node20node96_t2,1.0
C_timber_node20node96_t3,1.0
C_timber_node20node96_t4,1.0
C_timber_node20node96_t5,1.0
C_wide_node20node96_t1,1.0
C_wide_node20node96_t2,1.0
C_wide_node20node96_t3,1.0
C_wide_node20node96_t4,1.0
C_wide_node20node96_t5,1.0
C_timber_node21node80_t1,1.0
C_timber_node21node37_t1,1.0
C_timber_node21node93_t1,1.0
C_timber_node21node93_t2,1.0
C_timber_node21node93_t3,1.0
C_timber_node21node93_t4,1.0
C_timber_node21node93_t5,1.0
C_wide_node21node93_t1,1.0
C_wide_node21node93_t2,1.0
C_wide_node21node93_t3,1.0
C_wide_node21node93_t4,1.0
C_wide_node21node93_t5,1.0
C_timber_node21node100_t1,1.0
C_timber_node21node100_t2,1.0
C_timber_node21node100_t3,1.0
C_timber_node21node100_t4,1.0
C_timber_node21node100_t5,1.0
C_wide_node21node100_t1,1.0
C_wide_node21node100_t2,1.0
C_wide_node21node100_t3,1.0
C_wide_node21node100_t4,1.0
C_wide_node21node100_t5,1.0
C_timber_node22node102_t1,1.0
C_timber_node22node102_t2,1.0
C_timber_node22node102_t3,1.0
C_timber_node22node102_t4,1.0
C_timber_node22node102_t5,1.0
C_wide_node22node102_t1,1.0
C_wide_node22node102_t2,1.0
C_wide_node22node102_t3,1.0
C_wide_node22node102_t4,1.0
C_wide_node22node102_t5,1.0
C_timber_node22node108_t1,1.0
C_timber_node22node108_t2,1.0
C_timber_node22node108_t3,1.0
C_timber_node22node108_t4,1.0
C_timber_node22node108_t5,1.0
C_wide_node22node108_t1,1.0
C_wide_node22node108_t2,1.0
C_wide_node22node108_t3,1.0
C_wide_node22node108_t4,1.0
C_wide_node22node108_t5,1.0
C_timber_node22node110_t1,1.0
C_timber_node22node110_t2,1.0
C_timber_node22node110_t3,1.0
C_timber_node22node110_t4,1.0
C_timber_node22node110_t5,1.0
C_wide_node22node110_t1,1.0
C_wide_node22node110_t2,1.0
C_wide_node22node110_t3,1.0
C_wide_node22node110_t4,1.0
C_wide_node22node110_t5,1.0
C_timber_node23node104_t1,1.0
C_timber_node23node104_t2,1.0
C_timber_node23node104_t3,1.0
C_timber_node23node104_t4,1.0
C_timber_node23node104_t5,1.0
C_wide_node23node104_t1,1.0
C_wide_node23node104_t2,1.0
C_wide_node23node104_t3,1.0
C_wide_node23node104_t4,1.0
C_wide_node23node104_t5,1.0
