variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node1node2_timber_t0,0.0,0.0,B,C,timber,node1node2,0,652.0
C_node1node2_timber_t1,0.0,1.0,B,C,timber,node1node2,1,548.97
C_node1node2_timber_t2,0.0,1.0,B,C,timber,node1node2,2,389.17
C_node1node2_timber_t3,0.0,1.0,B,C,timber,node1node2,3,275.89
C_node1node2_timber_t4,0.0,1.0,B,C,timber,node1node2,4,195.58
C_node1node2_timber_t5,0.0,1.0,B,C,timber,node1node2,5,138.65
C_node1node2_wide_t0,0.0,0.0,B,C,wide,node1node2,0,978.0
C_node1node2_wide_t1,0.0,1.0,B,C,wide,node1node2,1,823.45
C_node1node2_wide_t2,0.0,1.0,B,C,wide,node1node2,2,583.76
C_node1node2_wide_t3,0.0,1.0,B,C,wide,node1node2,3,413.84
C_node1node2_wide_t4,0.0,1.0,B,C,wide,node1node2,4,293.38
C_node1node2_wide_t5,0.0,1.0,B,C,wide,node1node2,5,207.98
C_node1node7_timber_t0,0.0,0.0,B,C,timber,node1node7,0,3068.0
C_node1node7_timber_t1,0.0,1.0,B,C,timber,node1node7,1,2583.17
C_node1node7_timber_t2,0.0,1.0,B,C,timber,node1node7,2,1831.26
C_node1node7_timber_t3,0.0,1.0,B,C,timber,node1node7,3,1298.21
C_node1node7_timber_t4,0.0,1.0,B,C,timber,node1node7,4,920.33
C_node1node7_timber_t5,0.0,1.0,B,C,timber,node1node7,5,652.44
C_node1node7_wide_t0,0.0,0.0,B,C,wide,node1node7,0,4599.0
C_node1node7_wide_t1,0.0,1.0,B,C,wide,node1node7,1,3872.23
C_node1node7_wide_t2,0.0,1.0,B,C,wide,node1node7,2,2745.1
C_node1node7_wide_t3,0.0,1.0,B,C,wide,node1node7,3,1946.05
C_node1node7_wide_t4,0.0,1.0,B,C,wide,node1node7,4,1379.59
C_node1node7_wide_t5,0.0,1.0,B,C,wide,node1node7,5,978.02
C_node2node3_timber_t0,0.0,0.0,B,C,timber,node2node3,0,956.0
C_node2node3_timber_t1,0.0,1.0,B,C,timber,node2node3,1,804.93
C_node2node3_timber_t2,0.0,1.0,B,C,timber,node2node3,2,570.63
C_node2node3_timber_t3,0.0,1.0,B,C,timber,node2node3,3,404.53
C_node2node3_timber_t4,0.0,1.0,B,C,timber,node2node3,4,286.78
C_node2node3_timber_t5,0.0,1.0,B,C,timber,node2node3,5,203.3
C_node2node3_wide_t0,0.0,0.0,B,C,wide,node2node3,0,1433.0
C_node2node3_wide_t1,0.0,1.0,B,C,wide,node2node3,1,1206.55
C_node2node3_wide_t2,0.0,1.0,B,C,wide,node2node3,2,855.34
C_node2node3_wide_t3,0.0,1.0,B,C,wide,node2node3,3,606.37
C_node2node3_wide_t4,0.0,1.0,B,C,wide,node2node3,4,429.87
C_node2node3_wide_t5,0.0,1.0,B,C,wide,node2node3,5,304.74
C_node2node6_timber_t0,0.0,0.0,B,C,timber,node2node6,0,919.0
C_node2node6_timber_t1,0.0,1.0,B,C,timber,node2node6,1,773.77
C_node2node6_timber_t2,0.0,1.0,B,C,timber,node2node6,2,548.54
C_node2node6_timber_t3,0.0,1.0,B,C,timber,node2node6,3,388.87
C_node2node6_timber_t4,0.0,1.0,B,C,timber,node2node6,4,275.68
C_node2node6_timber_t5,0.0,1.0,B,C,timber,node2node6,5,195.43
C_node2node6_wide_t0,0.0,0.0,B,C,wide,node2node6,0,1378.0
C_node2node6_wide_t1,0.0,1.0,B,C,wide,node2node6,1,1160.24
C_node2node6_wide_t2,0.0,1.0,B,C,wide,node2node6,2,822.52
C_node2node6_wide_t3,0.0,1.0,B,C,wide,node2node6,3,583.1
C_node2node6_wide_t4,0.0,1.0,B,C,wide,node2node6,4,413.37
C_node2node6_wide_t5,0.0,1.0,B,C,wide,node2node6,5,293.04
C_node2node8_timber_t0,0.0,0.0,B,C,timber,node2node8,0,0.0
C_node2node8_timber_t1,0.0,1.0,B,C,timber,node2node8,1,0.0
C_node2node8_timber_t2,0.0,1.0,B,C,timber,node2node8,2,0.0
C_node2node8_timber_t3,0.0,1.0,B,C,timber,node2node8,3,0.0
C_node2node8_timber_t4,0.0,1.0,B,C,timber,node2node8,4,0.0
C_node2node8_timber_t5,0.0,1.0,B,C,timber,node2node8,5,0.0
C_node2node8_wide_t0,0.0,0.0,B,C,wide,node2node8,0,0.0
C_node2node8_wide_t1,0.0,1.0,B,C,wide,node2node8,1,0.0
C_node2node8_wide_t2,0.0,1.0,B,C,wide,node2node8,2,0.0
C_node2node8_wide_t3,0.0,1.0,B,C,wide,node2node8,3,0.0
C_node2node8_wide_t4,0.0,1.0,B,C,wide,node2node8,4,0.0
C_node2node8_wide_t5,0.0,1.0,B,C,wide,node2node8,5,0.0
C_node3node4_timber_t0,0.0,0.0,B,C,timber,node3node4,0,5013.0
C_node3node4_timber_t1,0.0,1.0,B,C,timber,node3node4,1,4220.81
C_node3node4_timber_t2,0.0,1.0,B,C,timber,node3node4,2,2992.21
C_node3node4_timber_t3,0.0,1.0,B,C,timber,node3node4,3,2121.24
C_node3node4_timber_t4,0.0,1.0,B,C,timber,node3node4,4,1503.78
C_node3node4_timber_t5,0.0,1.0,B,C,timber,node3node4,5,1066.06
C_node3node4_wide_t0,0.0,0.0,B,C,wide,node3node4,0,7520.0
C_node3node4_wide_t1,0.0,1.0,B,C,wide,node3node4,1,6331.64
C_node3node4_wide_t2,0.0,1.0,B,C,wide,node3node4,2,4488.62
C_node3node4_wide_t3,0.0,1.0,B,C,wide,node3node4,3,3182.07
C_node3node4_wide_t4,0.0,1.0,B,C,wide,node3node4,4,2255.83
C_node3node4_wide_t5,0.0,1.0,B,C,wide,node3node4,5,1599.2
