variable,coefficient,type,prefix,width,edge,period
C_node1node22_timber_t0,661.0,B,C,timber,,0
C_node1node22_timber_t1,556.54,B,C,timber,,1
C_node1node22_timber_t2,394.54,B,C,timber,,2
C_node1node22_timber_t3,279.7,B,C,timber,,3
C_node1node22_timber_t4,198.28,B,C,timber,,4
C_node1node22_timber_t5,140.57,B,C,timber,,5
C_node1node22_wide_t0,991.0,B,C,wide,,0
C_node1node22_wide_t1,834.4,B,C,wide,,1
C_node1node22_wide_t2,591.52,B,C,wide,,2
C_node1node22_wide_t3,419.34,B,C,wide,,3
C_node1node22_wide_t4,297.28,B,C,wide,,4
C_node1node22_wide_t5,210.75,B,C,wide,,5
C_node1node30_timber_t0,5079.0,B,C,timber,,0
C_node1node30_timber_t1,4276.38,B,C,timber,,1
C_node1node30_timber_t2,3031.61,B,C,timber,,2
C_node1node30_timber_t3,2149.16,B,C,timber,,3
C_node1node30_timber_t4,1523.58,B,C,timber,,4
C_node1node30_timber_t5,1080.1,B,C,timber,,5
C_node1node30_wide_t0,7618.0,B,C,wide,,0
C_node1node30_wide_t1,6414.15,B,C,wide,,1
C_node1node30_wide_t2,4547.11,B,C,wide,,2
C_node1node30_wide_t3,3223.53,B,C,wide,,3
C_node1node30_wide_t4,2285.22,B,C,wide,,4
C_node1node30_wide_t5,1620.04,B,C,wide,,5
C_node2node5_timber_t0,578.0,B,C,timber,,0
C_node2node5_timber_t1,486.66,B,C,timber,,1
C_node2node5_timber_t2,345.0,B,C,timber,,2
C_node2node5_timber_t3,244.58,B,C,timber,,3
C_node2node5_timber_t4,173.39,B,C,timber,,4
C_node2node5_timber_t5,122.92,B,C,timber,,5
C_node2node5_wide_t0,865.0,B,C,wide,,0
C_node2node5_wide_t1,728.31,B,C,wide,,1
C_node2node5_wide_t2,516.31,B,C,wide,,2
C_node2node5_wide_t3,366.02,B,C,wide,,3
C_node2node5_wide_t4,259.48,B,C,wide,,4
C_node2node5_wide_t5,183.95,B,C,wide,,5
C_node2node11_timber_t0,15102.0,B,C,timber,,0
C_node2node11_timber_t1,12715.48,B,C,timber,,1
C_node2node11_timber_t2,9014.24,B,C,timber,,2
C_node2node11_timber_t3,6390.37,B,C,timber,,3
C_node2node11_timber_t4,4530.25,B,C,timber,,4
C_node2node11_timber_t5,3211.58,B,C,timber,,5
C_node2node11_wide_t0,22654.0,B,C,wide,,0
C_node2node11_wide_t1,19074.06,B,C,wide,,1
C_node2node11_wide_t2,13521.96,B,C,wide,,2
C_node2node11_wide_t3,9585.97,B,C,wide,,3
C_node2node11_wide_t4,6795.68,B,C,wide,,4
C_node2node11_wide_t5,4817.58,B,C,wide,,5
C_node3node31_timber_t0,143.0,B,C,timber,,0
C_node3node31_timber_t1,120.4,B,C,timber,,1
C_node3node31_timber_t2,85.36,B,C,timber,,2
C_node3node31_timber_t3,60.51,B,C,timber,,3
C_node3node31_timber_t4,42.9,B,C,timber,,4
C_node3node31_timber_t5,30.41,B,C,timber,,5
C_node3node31_wide_t0,214.0,B,C,wide,,0
C_node3node31_wide_t1,180.18,B,C,wide,,1
C_node3node31_wide_t2,127.73,B,C,wide,,2
C_node3node31_wide_t3,90.55,B,C,wide,,3
C_node3node31_wide_t4,64.2,B,C,wide,,4
C_node3node31_wide_t5,45.51,B,C,wide,,5
C_node3node9_timber_t0,1422.0,B,C,timber,,0
C_node3node9_timber_t1,1197.29,B,C,timber,,1
C_node3node9_timber_t2,848.78,B,C,timber,,2
C_node3node9_timber_t3,601.72,B,C,timber,,3
C_node3node9_timber_t4,426.57,B,C,timber,,4
C_node3node9_timber_t5,302.4,B,C,timber,,5
C_node3node9_wide_t0,2133.0,B,C,wide,,0
C_node3node9_wide_t1,1795.93,B,C,wide,,1
C_node3node9_wide_t2,1273.17,B,C,wide,,2
C_node3node9_wide_t3,902.57,B,C,wide,,3
C_node3node9_wide_t4,639.85,B,C,wide,,4
C_node3node9_wide_t5,453.6,B,C,wide,,5
C_node3node29_timber_t0,1845.0,B,C,timber,,0
C_node3node29_timber_t1,1553.44,B,C,timber,,1
C_node3node29_timber_t2,1101.26,B,C,timber,,2
C_node3node29_timber_t3,780.71,B,C,timber,,3
C_node3node29_timber_t4,553.46,B,C,timber,,4
C_node3node29_timber_t5,392.36,B,C,timber,,5
C_node3node29_wide_t0,2770.0,B,C,wide,,0
C_node3node29_wide_t1,2332.27,B,C,wide,,1
C_node3node29_wide_t2,1653.39,B,C,wide,,2
C_node3node29_wide_t3,1172.12,B,C,wide,,3
C_node3node29_wide_t4,830.94,B,C,wide,,4
C_node3node29_wide_t5,589.07,B,C,wide,,5
C_node3node35_timber_t0,0.0,B,C,timber,,0
C_node3node35_timber_t1,0.0,B,C,timber,,1
C_node3node35_timber_t2,0.0,B,C,timber,,2
C_node3node35_timber_t3,0.0,B,C,timber,,3
C_node3node35_timber_t4,0.0,B,C,timber,,4
C_node3node35_timber_t5,0.0,B,C,timber,,5
C_node3node35_wide_t0,0.0,B,C,wide,,0
C_node3node35_wide_t1,0.0,B,C,wide,,1
C_node3node35_wide_t2,0.0,B,C,wide,,2
C_node3node35_wide_t3,0.0,B,C,wide,,3
C_node3node35_wide_t4,0.0,B,C,wide,,4
C_node3node35_wide_t5,0.0,B,C,wide,,5
C_node3node36_timber_t0,0.0,B,C,timber,,0
C_node3node36_timber_t1,0.0,B,C,timber,,1
C_node3node36_timber_t2,0.0,B,C,timber,,2
C_node3node36_timber_t3,0.0,B,C,timber,,3
C_node3node36_timber_t4,0.0,B,C,timber,,4
C_node3node36_timber_t5,0.0,B,C,timber,,5
C_node3node36_wide_t0,0.0,B,C,wide,,0
C_node3node36_wide_t1,0.0,B,C,wide,,1
C_node3node36_wide_t2,0.0,B,C,wide,,2
C_node3node36_wide_t3,0.0,B,C,wide,,3
C_node3node36_wide_t4,0.0,B,C,wide,,4
C_node3node36_wide_t5,0.0,B,C,wide,,5
C_node3node37_timber_t0,0.0,B,C,timber,,0
C_node3node37_timber_t1,0.0,B,C,timber,,1
C_node3node37_timber_t2,0.0,B,C,timber,,2
C_node3node37_timber_t3,0.0,B,C,timber,,3
C_node3node37_timber_t4,0.0,B,C,timber,,4
C_node3node37_timber_t5,0.0,B,C,timber,,5
C_node3node37_wide_t0,0.0,B,C,wide,,0
C_node3node37_wide_t1,0.0,B,C,wide,,1
C_node3node37_wide_t2,0.0,B,C,wide,,2
C_node3node37_wide_t3,0.0,B,C,wide,,3
C_node3node37_wide_t4,0.0,B,C,wide,,4
C_node3node37_wide_t5,0.0,B,C,wide,,5
C_node4node18_timber_t0,947.0,B,C,timber,,0
C_node4node18_timber_t1,797.35,B,C,timber,,1
C_node4node18_timber_t2,565.26,B,C,timber,,2
C_node4node18_timber_t3,400.72,B,C,timber,,3
C_node4node18_timber_t4,284.08,B,C,timber,,4
C_node4node18_timber_t5,201.39,B,C,timber,,5
C_node4node18_wide_t0,1419.0,B,C,wide,,0
C_node4node18_wide_t1,1194.76,B,C,wide,,1
C_node4node18_wide_t2,846.99,B,C,wide,,2
C_node4node18_wide_t3,600.45,B,C,wide,,3
C_node4node18_wide_t4,425.67,B,C,wide,,4
C_node4node18_wide_t5,301.76,B,C,wide,,5
C_node4node28_timber_t0,1568.0,B,C,timber,,0
C_node4node28_timber_t1,1320.21,B,C,timber,,1
C_node4node28_timber_t2,935.92,B,C,timber,,2
C_node4node28_timber_t3,663.49,B,C,timber,,3
C_node4node28_timber_t4,470.36,B,C,timber,,4
C_node4node28_timber_t5,333.45,B,C,timber,,5
C_node4node28_wide_t0,2352.0,B,C,wide,,0
C_node4node28_wide_t1,1980.32,B,C,wide,,1
C_node4node28_wide_t2,1403.89,B,C,wide,,2
C_node4node28_wide_t3,995.24,B,C,wide,,3
C_node4node28_wide_t4,705.55,B,C,wide,,4
C_node4node28_wide_t5,500.17,B,C,wide,,5
C_node4node17_timber_t0,3098.0,B,C,timber,,0
C_node4node17_timber_t1,2608.43,B,C,timber,,1
C_node4node17_timber_t2,1849.17,B,C,timber,,2
C_node4node17_timber_t3,1310.91,B,C,timber,,3
C_node4node17_timber_t4,929.33,B,C,timber,,4
C_node4node17_timber_t5,658.82,B,C,timber,,5
C_node4node17_wide_t0,4646.0,B,C,wide,,0
C_node4node17_wide_t1,3911.81,B,C,wide,,1
C_node4node17_wide_t2,2773.15,B,C,wide,,2
C_node4node17_wide_t3,1965.94,B,C,wide,,3
C_node4node17_wide_t4,1393.69,B,C,wide,,4
C_node4node17_wide_t5,988.01,B,C,wide,,5
C_node4node40_timber_t0,0.0,B,C,timber,,0
C_node4node40_timber_t1,0.0,B,C,timber,,1
C_node4node40_timber_t2,0.0,B,C,timber,,2
C_node4node40_timber_t3,0.0,B,C,timber,,3
C_node4node40_timber_t4,0.0,B,C,timber,,4
C_node4node40_timber_t5,0.0,B,C,timber,,5
C_node4node40_wide_t0,0.0,B,C,wide,,0
C_node4node40_wide_t1,0.0,B,C,wide,,1
C_node4node40_wide_t2,0.0,B,C,wide,,2
C_node4node40_wide_t3,0.0,B,C,wide,,3
C_node4node40_wide_t4,0.0,B,C,wide,,4
C_node4node40_wide_t5,0.0,B,C,wide,,5
C_node4node41_timber_t0,0.0,B,C,timber,,0
C_node4node41_timber_t1,0.0,B,C,timber,,1
C_node4node41_timber_t2,0.0,B,C,timber,,2
C_node4node41_timber_t3,0.0,B,C,timber,,3
C_node4node41_timber_t4,0.0,B,C,timber,,4
C_node4node41_timber_t5,0.0,B,C,timber,,5
C_node4node41_wide_t0,0.0,B,C,wide,,0
C_node4node41_wide_t1,0.0,B,C,wide,,1
C_node4node41_wide_t2,0.0,B,C,wide,,2
C_node4node41_wide_t3,0.0,B,C,wide,,3
C_node4node41_wide_t4,0.0,B,C,wide,,4
C_node4node41_wide_t5,0.0,B,C,wide,,5
C_node5node17_timber_t0,1772.0,B,C,timber,,0
C_node5node17_timber_t1,1491.98,B,C,timber,,1
C_node5node17_timber_t2,1057.69,B,C,timber,,2
C_node5node17_timber_t3,749.82,B,C,timber,,3
C_node5node17_timber_t4,531.56,B,C,timber,,4
C_node5node17_timber_t5,376.83,B,C,timber,,5
C_node5node17_wide_t0,2663.0,B,C,wide,,0
C_node5node17_wide_t1,2242.17,B,C,wide,,1
C_node5node17_wide_t2,1589.52,B,C,wide,,2
C_node5node17_wide_t3,1126.84,B,C,wide,,3
C_node5node17_wide_t4,798.84,B,C,wide,,4
C_node5node17_wide_t5,566.31,B,C,wide,,5
C_node5node23_timber_t0,1782.0,B,C,timber,,0
C_node5node23_timber_t1,1500.4,B,C,timber,,1
C_node5node23_timber_t2,1063.66,B,C,timber,,2
C_node5node23_timber_t3,754.05,B,C,timber,,3
C_node5node23_timber_t4,534.56,B,C,timber,,4
C_node5node23_timber_t5,378.96,B,C,timber,,5
C_node5node23_wide_t0,2672.0,B,C,wide,,0
C_node5node23_wide_t1,2249.75,B,C,wide,,1
C_node5node23_wide_t2,1594.89,B,C,wide,,2
C_node5node23_wide_t3,1130.65,B,C,wide,,3
C_node5node23_wide_t4,801.54,B,C,wide,,4
C_node5node23_wide_t5,568.23,B,C,wide,,5
C_node5node40_timber_t0,0.0,B,C,timber,,0
C_node5node40_timber_t1,0.0,B,C,timber,,1
