arc,type
node20node34,source_in_transit_out
node28node34,source_in_transit_out
node15node34,source_in_transit_out
node9node35,source_in_transit_out
node31node35,source_in_transit_out
node3node35,source_in_transit_out
node10node35,source_in_transit_out
node3node36,source_in_transit_out
node9node36,source_in_transit_out
node29node36,source_in_transit_out
node21node37,source_in_transit_out
node3node37,source_in_transit_out
node7node37,source_in_transit_out
node24node37,source_in_transit_out
node31node37,source_in_transit_out
node29node37,source_in_transit_out
node8node38,source_in_transit_out
node18node38,source_in_transit_out
node29node38,source_in_transit_out
node9node38,source_in_transit_out
node7node38,source_in_transit_out
node10node38,source_in_transit_out
node14node39,source_in_transit_out
node31node39,source_in_transit_out
node24node39,source_in_transit_out
node23node39,source_in_transit_out
node13node39,source_in_transit_out
node26node39,source_in_transit_out
node10node39,source_in_transit_out
node8node39,source_in_transit_out
node23node40,source_in_transit_out
node8node40,source_in_transit_out
node4node40,source_in_transit_out
node18node40,source_in_transit_out
node5node40,source_in_transit_out
node17node40,source_in_transit_out
node4node41,source_in_transit_out
node11node41,source_in_transit_out
node17node41,source_in_transit_out
node15node41,source_in_transit_out
node28node41,source_in_transit_out
node24node42,source_in_transit_out
node13node42,source_in_transit_out
node6node42,source_in_transit_out
node25node42,source_in_transit_out
node21node42,source_in_transit_out
node22node42,source_in_transit_out
node34node15,source_out_transit_in
node34node28,source_out_transit_in
node34node20,source_out_transit_in
node35node3,source_out_transit_in
node35node10,source_out_transit_in
node35node31,source_out_transit_in
node35node9,source_out_transit_in
node36node29,source_out_transit_in
node36node3,source_out_transit_in
node36node9,source_out_transit_in
node37node7,source_out_transit_in
node37node31,source_out_transit_in
node37node24,source_out_transit_in
node37node21,source_out_transit_in
node37node3,source_out_transit_in
node37node29,source_out_transit_in
node38node7,source_out_transit_in
node38node18,source_out_transit_in
node38node8,source_out_transit_in
node38node10,source_out_transit_in
node38node9,source_out_transit_in
node38node29,source_out_transit_in
node39node10,source_out_transit_in
node39node24,source_out_transit_in
node39node31,source_out_transit_in
node39node8,source_out_transit_in
node39node23,source_out_transit_in
node39node14,source_out_transit_in
node39node26,source_out_transit_in
node39node13,source_out_transit_in
node40node23,source_out_transit_in
node40node17,source_out_transit_in
node40node4,source_out_transit_in
node40node5,source_out_transit_in
node40node8,source_out_transit_in
node40node18,source_out_transit_in
node41node28,source_out_transit_in
node41node15,source_out_transit_in
node41node11,source_out_transit_in
node41node17,source_out_transit_in
node41node4,source_out_transit_in
node42node22,source_out_transit_in
node42node13,source_out_transit_in
node42node24,source_out_transit_in
node42node21,source_out_transit_in
node42node25,source_out_transit_in
node42node6,source_out_transit_in
node30node1,exit_in_transit_out
node22node1,exit_in_transit_out
node5node2,exit_in_transit_out
node11node2,exit_in_transit_out
node16node12,exit_in_transit_out
node26node12,exit_in_transit_out
node27node19,exit_in_transit_out
node6node19,exit_in_transit_out
node27node32,exit_in_transit_out
node16node32,exit_in_transit_out
node30node33,exit_in_transit_out
node25node33,exit_in_transit_out
node1node30,exit_out_transit_in
node1node22,exit_out_transit_in
node2node5,exit_out_transit_in
node2node11,exit_out_transit_in
node12node26,exit_out_transit_in
node12node16,exit_out_transit_in
node19node27,exit_out_transit_in
node19node6,exit_out_transit_in
node32node27,exit_out_transit_in
node32node16,exit_out_transit_in
node33node30,exit_out_transit_in
node33node25,exit_out_transit_in
node31node24,transit_in_transit_out
node21node24,transit_in_transit_out
node13node24,transit_in_transit_out
node26node14,transit_in_transit_out
node16node14,transit_in_transit_out
node13node14,transit_in_transit_out
node21node25,transit_in_transit_out
node22node25,transit_in_transit_out
node25node21,transit_in_transit_out
node24node21,transit_in_transit_out
node7node21,transit_in_transit_out
node18node4,transit_in_transit_out
node28node4,transit_in_transit_out
node17node4,transit_in_transit_out
node4node18,transit_in_transit_out
node7node18,transit_in_transit_out
node8node18,transit_in_transit_out
node20node28,transit_in_transit_out
node15node28,transit_in_transit_out
node4node28,transit_in_transit_out
node27node30,transit_in_transit_out
node10node31,transit_in_transit_out
node24node31,transit_in_transit_out
node3node31,transit_in_transit_out
node9node3,transit_in_transit_out
node29node3,transit_in_transit_out
node31node3,transit_in_transit_out
node28node20,transit_in_transit_out
node15node20,transit_in_transit_out
node29node7,transit_in_transit_out
node18node7,transit_in_transit_out
node21node7,transit_in_transit_out
node13node6,transit_in_transit_out
node22node6,transit_in_transit_out
node9node10,transit_in_transit_out
node31node10,transit_in_transit_out
node8node10,transit_in_transit_out
node26node23,transit_in_transit_out
node5node23,transit_in_transit_out
node8node23,transit_in_transit_out
node6node22,transit_in_transit_out
node25node22,transit_in_transit_out
node30node27,transit_in_transit_out
node23node5,transit_in_transit_out
node17node5,transit_in_transit_out
node3node29,transit_in_transit_out
node9node29,transit_in_transit_out
node7node29,transit_in_transit_out
node15node11,transit_in_transit_out
node17node11,transit_in_transit_out
node11node15,transit_in_transit_out
node20node15,transit_in_transit_out
node28node15,transit_in_transit_out
node23node26,transit_in_transit_out
node14node26,transit_in_transit_out
node4node17,transit_in_transit_out
node11node17,transit_in_transit_out
node5node17,transit_in_transit_out
node23node8,transit_in_transit_out
node10node8,transit_in_transit_out
node18node8,transit_in_transit_out
node10node9,transit_in_transit_out
node3node9,transit_in_transit_out
node29node9,transit_in_transit_out
node14node16,transit_in_transit_out
node6node13,transit_in_transit_out
node24node13,transit_in_transit_out
node14node13,transit_in_transit_out
