661.0 * C_node1node22_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
556.54 * C_node1node22_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
394.54 * C_node1node22_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
279.7 * C_node1node22_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
198.28 * C_node1node22_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
140.57 * C_node1node22_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
991.0 * C_node1node22_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
834.4 * C_node1node22_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
591.52 * C_node1node22_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
419.34 * C_node1node22_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
297.28 * C_node1node22_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
210.75 * C_node1node22_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
5079.0 * C_node1node30_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
4276.38 * C_node1node30_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
3031.61 * C_node1node30_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
2149.16 * C_node1node30_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
1523.58 * C_node1node30_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
1080.1 * C_node1node30_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
7618.0 * C_node1node30_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
6414.15 * C_node1node30_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
4547.11 * C_node1node30_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
3223.53 * C_node1node30_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
2285.22 * C_node1node30_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
1620.04 * C_node1node30_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
578.0 * C_node2node5_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
486.66 * C_node2node5_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
345.0 * C_node2node5_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
244.58 * C_node2node5_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
173.39 * C_node2node5_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
122.92 * C_node2node5_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
865.0 * C_node2node5_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
728.31 * C_node2node5_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
516.31 * C_node2node5_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
366.02 * C_node2node5_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
259.48 * C_node2node5_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
183.95 * C_node2node5_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
15102.0 * C_node2node11_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
12715.48 * C_node2node11_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
9014.24 * C_node2node11_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
