x,y
-12757.8074,151831.604
-13149.7782,151768.059
-12808.2173,151659.4446
-12786.8635,152002.6221
-12558.5152,151915.2154
-12686.5022,151687.5037
-12716.1356,151718.1955
-12765.3548,151669.3665
-12789.5642,151642.7758
-12602.4108,151780.6372
-12788.269,151733.7928
-12765.8774,151763.7038
-12864.0025,152173.4179
-12745.1294,151997.2538
-12802.6611,151634.4414
-12714.9516,151635.6321
-13120.68,151708.7434
-13085.7549,151678.0517
-12549.1788,151861.1437
-12874.9874,151807.1951
-12814.9643,151674.5259
-13249.5599,151730.234
-13036.0131,151676.9934
-12772.5647,151764.577
-12925.915,152152.7804
-12831.046,151692.3813
-12619.9838,151612.6755
-12640.3125,151757.8302
-12799.1599,151724.5363
-12821.8697,151808.7142
-13020.7407,152147.3549
-12576.6956,151780.7102
-12718.2281,152007.8728
-13046.0673,152007.7232
-12733.0438,151963.7754
-12730.7408,151731.5576
-12710.2287,151567.052
-12779.5512,151809.9515
-12786.7744,152000.3521
-12750.6704,151653.4915
-12670.9322,151917.1018
-12860.0256,151810.9355
-13020.4361,152149.2409
-12734.4934,151854.8202
-13236.0993,151778.579
-12692.8522,151652.5787
-12787.3521,151734.9948
-12792.7578,151728.1521
-12887.6999,151780.5225
-13025.0056,152149.9353
-13101.3835,151691.7858
-12629.5306,151580.9426
-12561.8789,151708.7434
-12674.8127,151919.8484
-13189.8862,151882.845
-12670.5831,151684.331
-12784.3585,151749.4113
-12638.2197,151901.3478
-12836.7263,151702.7306
-12670.5412,151567.052
-12793.61,152138.9448
-12962.4275,152138.4929
-12843.6716,151713.6446
-12851.9013,151812.9666
-13004.2631,151662.1767
-12935.5333,151645.0374
-12812.2523,151717.9441
-12621.2624,151767.3552
-12684.462,151666.0589
-12786.2854,151736.3931
-12780.8329,151661.8259
-12790.045,151731.4645
-12779.8407,151759.9468
-12714.859,151592.1874
-12793.6544,152069.6358
-12693.0308,151613.3541
-12808.2751,151798.6126
-12675.1959,151919.6825
-12713.6747,151990.3095
-12882.2239,151652.4013
-12627.401,151935.9472
-13217.8047,151841.6484
-12719.3583,151950.9415
-12596.3806,151885.7765
-12827.0159,151686.3216
-12860.1863,151810.8954
-13070.1243,151683.9149
-12995.7964,151630.4266
-12784.1403,151753.9936
-12610.0336,151781.7666
-12670.1995,151888.1577
-13146.08,151745.7852
-12804.9762,151721.2514
-12820.5205,151717.9441
-12841.3565,151722.2435
-12737.9704,151641.1884
-12841.3565,151727.866
-12709.8871,151877.0452
-12737.9704,151626.504
-12791.0385,152002.9327
-12783.6564,151739.8396
-12784.4709,151747.0484
-12563.8135,151916.81
-13050.8299,151680.1684
-12904.73,151697.2915
-12660.5599,151744.433
-13050.8299,152056.9358
-12830.4424,151725.2202
-12664.588,151736.9809
-12833.7123,151817.5139
-12807.0268,151639.2039
-12845.2805,151814.6218
-13096.5275,151949.0344
-12543.9397,151907.2471
-12833.7497,151696.4467
-12783.0694,151740.6091
