"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-12543.9397, 151907.2471)","(-12549.1788, 151861.1437)",46.40012565039019,22.5953
"(-12549.1788, 151861.1437)","(-12576.6956, 151780.7102)",85.01013001100219,22.5953
"(-12576.6956, 151780.7102)","(-12602.4108, 151780.6372)",25.715303615552138,22.5953
"(-12602.4108, 151780.6372)","(-12610.0336, 151781.7666)",7.706012211256042,22.5953
"(-12610.0336, 151781.7666)","(-12621.2624, 151767.3552)",18.269493682100663,22.5953
"(-12621.2624, 151767.3552)","(-12640.3125, 151757.8302)",21.29863692844929,22.5953
"(-12640.3125, 151757.8302)","(-12660.5599, 151744.433)",24.27843023344359,22.5953
"(-12660.5599, 151744.433)","(-12664.588, 151736.9809)",8.471091076120086,22.5953
"(-12664.588, 151736.9809)","(-12670.5831, 151684.331)",52.9901235516477,22.5953
"(-12670.5831, 151684.331)","(-12684.462, 151666.0589)",22.94544625018357,22.5953
"(-12684.462, 151666.0589)","(-12686.5022, 151687.5037)",21.54163092896862,22.5953
"(-12686.5022, 151687.5037)","(-12716.1356, 151718.1955)",42.662922811265055,22.5953
"(-12716.1356, 151718.1955)","(-12730.7408, 151731.5576)",19.795392985489276,22.5953
"(-12730.7408, 151731.5576)","(-12765.8774, 151763.7038)",47.6230913948185,22.5953
"(-12765.8774, 151763.7038)","(-12772.5647, 151764.577)",6.744068470146346,22.5953
"(-12772.5647, 151764.577)","(-12779.8407, 151759.9468)",8.624321888697061,22.5953
"(-12779.8407, 151759.9468)","(-12784.1403, 151753.9936)",7.343510768032036,22.5953
"(-12784.1403, 151753.9936)","(-12784.3585, 151749.4113)",4.587492183079708,22.5953
"(-12784.3585, 151749.4113)","(-12784.4709, 151747.0484)",2.365571848419482,22.5953
"(-12784.4709, 151747.0484)","(-12783.0694, 151740.6091)",6.590052104496325,22.5953
"(-12783.0694, 151740.6091)","(-12783.6564, 151739.8396)",0.9678322426906277,22.5953
"(-12783.6564, 151739.8396)","(-12786.2854, 151736.3931)",4.334743735233065,22.5953
"(-12786.2854, 151736.3931)","(-12787.3521, 151734.9948)",1.7587187893466096,22.5953
"(-12787.3521, 151734.9948)","(-12788.269, 151733.7928)",1.5117902003839028,22.5953
"(-12788.269, 151733.7928)","(-12790.045, 151731.4645)",2.9283368812297494,22.5953
"(-12790.045, 151731.4645)","(-12792.7578, 151728.1521)",4.281504128220002,22.5953
"(-12792.7578, 151728.1521)","(-12799.1599, 151724.5363)",7.3526113762398575,22.5953
"(-12799.1599, 151724.5363)","(-12804.9762, 151721.2514)",6.679813897106367,22.5953
"(-12804.9762, 151721.2514)","(-12812.2523, 151717.9441)",7.992488004377155,22.5953
"(-12812.2523, 151717.9441)","(-12820.5205, 151717.9441)",8.268200000000434,22.5953
"(-12820.5205, 151717.9441)","(-12830.4424, 151725.2202)",12.30389088135292,22.5953
"(-12830.4424, 151725.2202)","(-12841.3565, 151727.866)",11.230219786361744,22.5953
"(-12841.3565, 151727.866)","(-12841.3565, 151722.2435)",5.622499999997672,22.5953
"(-12841.3565, 151722.2435)","(-12843.6716, 151713.6446)",8.905097934340851,22.5953
"(-12843.6716, 151713.6446)","(-12836.7263, 151702.7306)",12.93648283304887,22.5953
"(-12836.7263, 151702.7306)","(-12833.7497, 151696.4467)",6.953240019596517,22.5953
"(-12833.7497, 151696.4467)","(-12831.046, 151692.3813)",4.882363244366084,22.5953
"(-12831.046, 151692.3813)","(-12827.0159, 151686.3216)",7.277476904817451,22.5953
"(-12827.0159, 151686.3216)","(-12882.2239, 151652.4013)",64.79591048893379,22.5953
"(-12882.2239, 151652.4013)","(-12904.73, 151697.2915)",50.2160790310179,22.5953
"(-12904.73, 151697.2915)","(-12887.6999, 151780.5225)",84.95542164576644,22.5953
"(-12887.6999, 151780.5225)","(-12874.9874, 151807.1951)",29.547169864659654,22.5953
"(-12874.9874, 151807.1951)","(-12860.1863, 151810.8954)",15.256630732242083,22.5953
"(-12860.1863, 151810.8954)","(-12860.0256, 151810.9355)",0.16562759431396606,22.5953
"(-12860.0256, 151810.9355)","(-12851.9013, 151812.9666)",8.374342821983742,22.5953
"(-12851.9013, 151812.9666)","(-12845.2805, 151814.6218)",6.824564431516132,22.5953
"(-12845.2805, 151814.6218)","(-12833.7123, 151817.5139)",11.924239751448294,22.5953
"(-12833.7123, 151817.5139)","(-12821.8697, 151808.7142)",14.754046727933842,22.5953
"(-12821.8697, 151808.7142)","(-12808.2751, 151798.6126)",16.936808191623626,22.5953
"(-12808.2751, 151798.6126)","(-12779.5512, 151809.9515)",30.880950186483993,22.5953
"(-12779.5512, 151809.9515)","(-12757.8074, 151831.604)",30.685885919912057,22.5953
"(-12757.8074, 151831.604)","(-12734.4934, 151854.8202)",32.90189262701761,22.5953
"(-12734.4934, 151854.8202)","(-12709.8871, 151877.0452)",33.157512341703686,22.5953
"(-12709.8871, 151877.0452)","(-12670.1995, 151888.1577)",41.21399337616208,22.5953
"(-12670.1995, 151888.1577)","(-12638.2197, 151901.3478)",34.59315461257446,22.5953
"(-12638.2197, 151901.3478)","(-12596.3806, 151885.7765)",44.64275610330703,22.5953
"(-12596.3806, 151885.7765)","(-12563.8135, 151916.81)",44.9854879339929,22.5953
"(-12563.8135, 151916.81)","(-12558.5152, 151915.2154)",5.533058110126802,22.5953
"(-12558.5152, 151915.2154)","(-12543.9397, 151907.2471)",16.61141189482792,22.5953
"(-12793.61, 152138.9448)","(-12793.6544, 152069.6358)",69.30901422153659,22.5953
"(-12793.6544, 152069.6358)","(-12791.0385, 152002.9327)",66.75437425680728,22.5953
"(-12791.0385, 152002.9327)","(-12786.8635, 152002.6221)",4.186537633893584,22.5953
"(-12786.8635, 152002.6221)","(-12786.7744, 152000.3521)",2.2717479635920066,22.5953
"(-12786.7744, 152000.3521)","(-12745.1294, 151997.2538)",41.760094443019796,22.5953
"(-12745.1294, 151997.2538)","(-12718.2281, 152007.8728)",28.921326088028945,22.5953
"(-12718.2281, 152007.8728)","(-12713.6747, 151990.3095)",18.143951015429874,22.5953
"(-12713.6747, 151990.3095)","(-12733.0438, 151963.7754)",32.851491558519186,22.5953
"(-12733.0438, 151963.7754)","(-12719.3583, 151950.9415)",18.76171366002263,22.5953
"(-12719.3583, 151950.9415)","(-12675.1959, 151919.6825)",54.10584677056045,22.5953
"(-12675.1959, 151919.6825)","(-12674.8127, 151919.8484)",0.4175704132212187,22.5953
"(-12674.8127, 151919.8484)","(-12670.9322, 151917.1018)",4.754165732273219,22.5953
"(-12670.9322, 151917.1018)","(-12627.401, 151935.9472)",47.43537155540805,22.5953
"(-12627.401, 151935.9472)","(-12563.8135, 151916.81)",66.40483852920549,22.5953
"(-12563.8135, 151916.81)","(-12596.3806, 151885.7765)",53.81560323521206,22.5953
"(-12596.3806, 151885.7765)","(-12638.2197, 151901.3478)",62.009004977098826,22.5953
"(-12638.2197, 151901.3478)","(-12670.1995, 151888.1577)",32.859608319338136,22.5953
"(-12670.1995, 151888.1577)","(-12709.8871, 151877.0452)",35.03708176903257,22.5953
"(-12709.8871, 151877.0452)","(-12734.4934, 151854.8202)",15.153157665646498,22.5953
"(-12734.4934, 151854.8202)","(-12757.8074, 151831.604)",19.654773812232456,22.5953
"(-12757.8074, 151831.604)","(-12779.5512, 151809.9515)",16.69409388376395,22.5953
"(-12779.5512, 151809.9515)","(-12808.2751, 151798.6126)",20.805735766130482,22.5953
"(-12808.2751, 151798.6126)","(-12821.8697, 151808.7142)",25.68881293500773,22.5953
"(-12821.8697, 151808.7142)","(-12833.7123, 151817.5139)",44.91386141538546,22.5953
"(-12833.7123, 151817.5139)","(-12845.2805, 151814.6218)",22.57872559910767,22.5953
"(-12845.2805, 151814.6218)","(-12851.9013, 151812.9666)",106.71044128805198,22.5953
"(-12851.9013, 151812.9666)","(-12860.0256, 151810.9355)",50.18392947309051,22.5953
"(-12860.0256, 151810.9355)","(-12860.1863, 151810.8954)",65.66918307334826,22.5953
"(-12860.1863, 151810.8954)","(-12874.9874, 151807.1951)",49.765474917955224,22.5953
"(-12874.9874, 151807.1951)","(-12887.6999, 151780.5225)",114.44161628555635,22.5953
"(-12887.6999, 151780.5225)","(-12904.73, 151697.2915)",77.3990118120404,22.5953
"(-12904.73, 151697.2915)","(-12882.2239, 151652.4013)",49.44251568761337,22.5953
"(-12882.2239, 151652.4013)","(-12935.5333, 151645.0374)",96.51839964867324,22.5953
"(-12935.5333, 151645.0374)","(-12995.7964, 151630.4266)",4.621960797108404,22.5953
"(-12995.7964, 151630.4266)","(-13004.2631, 151662.1767)",1.9104389966691988,22.5953
"(-13004.2631, 151662.1767)","(-13036.0131, 151676.9934)",58.982746106297455,22.5953
"(-13036.0131, 151676.9934)","(-13050.8299, 151680.1684)",39.20835768684089,22.5953
"(-13050.8299, 151680.1684)","(-13070.1243, 151683.9149)",65.26150521172896,22.5953
"(-13070.1243, 151683.9149)","(-13085.7549, 151678.0517)",78.38047384304454,22.5953
"(-13085.7549, 151678.0517)","(-13101.3835, 151691.7858)",73.4762199703361,22.5953
"(-13101.3835, 151691.7858)","(-13120.68, 151708.7434)",112.27297455050787,22.5953
"(-13120.68, 151708.7434)","(-13146.08, 151745.7852)",33.13786855925065,22.5953
"(-13146.08, 151745.7852)","(-13149.7782, 151768.059)",43.2991695153653,22.5953
"(-13149.7782, 151768.059)","(-13249.5599, 151730.234)",39.6875,22.5953
"(-13249.5599, 151730.234)","(-13236.0993, 151778.579)",25.558325673838002,22.5953
"(-13236.0993, 151778.579)","(-13217.8047, 151841.6484)",30.405583436764765,22.5953
"(-13217.8047, 151841.6484)","(-13189.8862, 151882.845)",39.22500660447682,22.5953
"(-13189.8862, 151882.845)","(-13096.5275, 151949.0344)",27.84907057553057,22.5953
"(-13096.5275, 151949.0344)","(-13046.0673, 152007.7232)",24.762620278355513,22.5953
"(-13046.0673, 152007.7232)","(-13050.8299, 152056.9358)",14.68440000002738,22.5953
"(-13050.8299, 152056.9358)","(-13025.0056, 152149.9353)",17.682088949266554,22.5953
"(-13025.0056, 152149.9353)","(-13020.4361, 152149.2409)",21.625152678303785,22.5953
"(-13020.4361, 152149.2409)","(-13020.7407, 152147.3549)",17.217207322040416,22.5953
"(-13020.7407, 152147.3549)","(-12962.4275, 152138.4929)",20.95571305634241,22.5953
"(-12962.4275, 152138.4929)","(-12925.915, 152152.7804)",15.523885240810003,22.5953
"(-12925.915, 152152.7804)","(-12864.0025, 152173.4179)",6.4607076036480855,22.5953
"(-12864.0025, 152173.4179)","(-12793.61, 152138.9448)",20.27568067266281,22.5953
"(-12576.6956, 151780.7102)","(-12561.8789, 151708.7434)",16.521731709799372,22.5953
"(-12561.8789, 151708.7434)","(-12619.9838, 151612.6755)",16.863558374486978,22.5953
