x,y
-11746.1909,154294.488
-11718.6881,153900.9807
-12030.6249,153764.8027
-11505.7698,154358.0452
-11840.2315,153709.2169
-11435.147,154276.6472
-11582.7187,154319.2785
-11787.584,153857.1655
-11850.6237,153752.9987
-11849.1321,153959.1475
-11651.3222,154083.4726
-11660.8861,153922.4185
-11529.802,154335.1535
-11683.2606,154287.5284
-11638.2813,154321.9244
-11507.865,153983.6153
-11605.5426,153824.5351
-11809.5015,153982.2921
-11748.7861,154278.9075
-11759.592,154205.5699
-12101.6802,153968.3632
-12077.8783,153773.0671
-12184.8865,153821.4219
-11915.7999,153950.9901
-11541.7641,153856.8385
-12164.4668,153874.1302
-11615.4816,153921.2372
-11676.3406,153809.4132
-11977.624,153768.7303
-12139.5294,153791.9344
-11693.0777,154029.3041
-11728.3019,153813.263
-11528.006,154104.7924
-11751.9664,154257.4727
-11470.9922,154021.4196
-11745.5471,154035.5246
-11762.774,154079.8931
-11449.3394,154319.4197
-11982.9987,153953.7584
-11776.671,153752.4258
-11920.7106,153718.809
-11488.5538,154350.8354
-11510.4983,154360.0254
-11748.7865,154278.9042
-12157.4436,153941.2869
-11504.7624,153882.2346
-11749.1373,154036.1619
-11741.5534,154035.0512
-11745.5835,154035.6414
-11822.2232,153813.9092
-11466.4002,153946.5195
-11466.9724,154098.6622
-11744.8749,154033.369
-11555.7003,153973.7102
-11585.9453,154071.8077
