C_node1node22_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node1node22, period=0, cost=661.0
C_node3node31_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node31, period=1, cost=120.4
C_node3node31_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node31, period=2, cost=85.36
C_node3node31_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node31, period=3, cost=60.51
C_node3node31_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node31, period=4, cost=42.9
C_node3node31_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node31, period=5, cost=30.41
C_node3node31_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=0, cost=214.0
C_node3node31_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=1, cost=180.18
C_node3node31_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=2, cost=127.73
C_node3node31_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=3, cost=90.55
C_node3node31_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=4, cost=64.2
C_node3node31_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node31, period=5, cost=45.51
C_node3node9_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=0, cost=1422.0
C_node3node9_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=1, cost=1197.29
C_node3node9_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=2, cost=848.78
C_node3node9_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=3, cost=601.72
C_node3node9_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=4, cost=426.57
C_node3node9_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node9, period=5, cost=302.4
C_node3node9_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=0, cost=2133.0
C_node3node9_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=1, cost=1795.93
C_node3node9_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=2, cost=1273.17
C_node3node9_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=3, cost=902.57
C_node3node9_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=4, cost=639.85
C_node3node9_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node9, period=5, cost=453.6
C_node3node29_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=0, cost=1845.0
C_node3node29_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=1, cost=1553.44
C_node3node29_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=2, cost=1101.26
C_node3node29_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=3, cost=780.71
C_node3node29_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=4, cost=553.46
C_node3node29_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node29, period=5, cost=392.36
C_node3node29_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=0, cost=2770.0
C_node3node29_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=1, cost=2332.27
C_node3node29_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=2, cost=1653.39
C_node3node29_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=3, cost=1172.12
C_node3node29_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=4, cost=830.94
C_node3node29_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node29, period=5, cost=589.07
C_node3node35_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=0, cost=0.0
C_node3node35_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=1, cost=0.0
C_node3node35_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=2, cost=0.0
C_node3node35_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=3, cost=0.0
C_node3node35_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=4, cost=0.0
C_node3node35_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node35, period=5, cost=0.0
C_node3node35_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=0, cost=0.0
C_node3node35_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=1, cost=0.0
C_node3node35_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=2, cost=0.0
C_node3node35_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=3, cost=0.0
C_node3node35_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=4, cost=0.0
C_node3node35_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node35, period=5, cost=0.0
C_node3node36_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=0, cost=0.0
C_node3node36_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=1, cost=0.0
C_node3node36_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=2, cost=0.0
C_node3node36_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=3, cost=0.0
C_node3node36_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=4, cost=0.0
C_node3node36_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node36, period=5, cost=0.0
C_node3node36_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=0, cost=0.0
C_node3node36_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=1, cost=0.0
C_node3node36_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=2, cost=0.0
C_node3node36_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=3, cost=0.0
C_node3node36_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=4, cost=0.0
C_node3node36_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node36, period=5, cost=0.0
C_node3node37_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=0, cost=0.0
C_node3node37_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=1, cost=0.0
C_node3node37_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=2, cost=0.0
C_node3node37_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=3, cost=0.0
C_node3node37_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=4, cost=0.0
C_node3node37_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node3node37, period=5, cost=0.0
C_node3node37_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=0, cost=0.0
C_node3node37_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=1, cost=0.0
C_node3node37_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=2, cost=0.0
C_node3node37_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=3, cost=0.0
C_node3node37_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=4, cost=0.0
C_node3node37_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node3node37, period=5, cost=0.0
C_node4node18_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=0, cost=947.0
C_node4node18_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=1, cost=797.35
C_node4node18_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=2, cost=565.26
C_node4node18_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=3, cost=400.72
C_node4node18_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=4, cost=284.08
C_node4node18_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node18, period=5, cost=201.39
C_node4node18_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=0, cost=1419.0
C_node4node18_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=1, cost=1194.76
C_node4node18_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=2, cost=846.99
C_node4node18_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=3, cost=600.45
C_node4node18_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=4, cost=425.67
C_node4node18_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node18, period=5, cost=301.76
C_node4node28_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=0, cost=1568.0
C_node4node28_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=1, cost=1320.21
C_node4node28_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=2, cost=935.92
C_node4node28_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=3, cost=663.49
C_node4node28_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=4, cost=470.36
C_node4node28_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node28, period=5, cost=333.45
C_node4node28_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=0, cost=2352.0
C_node4node28_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=1, cost=1980.32
C_node4node28_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=2, cost=1403.89
C_node4node28_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=3, cost=995.24
C_node4node28_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=4, cost=705.55
C_node4node28_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node28, period=5, cost=500.17
C_node4node17_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=0, cost=3098.0
C_node4node17_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=1, cost=2608.43
C_node4node17_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=2, cost=1849.17
C_node4node17_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=3, cost=1310.91
C_node4node17_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=4, cost=929.33
C_node4node17_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node17, period=5, cost=658.82
C_node4node17_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=0, cost=4646.0
C_node4node17_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=1, cost=3911.81
C_node4node17_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=2, cost=2773.15
C_node4node17_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=3, cost=1965.94
C_node4node17_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=4, cost=1393.69
C_node4node17_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node17, period=5, cost=988.01
C_node4node40_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=0, cost=0.0
C_node4node40_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=1, cost=0.0
C_node4node40_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=2, cost=0.0
C_node4node40_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=3, cost=0.0
C_node4node40_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=4, cost=0.0
C_node4node40_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node40, period=5, cost=0.0
C_node4node40_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=0, cost=0.0
C_node4node40_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=1, cost=0.0
C_node4node40_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=2, cost=0.0
C_node4node40_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=3, cost=0.0
C_node4node40_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=4, cost=0.0
C_node4node40_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node40, period=5, cost=0.0
C_node4node41_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=0, cost=0.0
C_node4node41_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=1, cost=0.0
C_node4node41_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=2, cost=0.0
C_node4node41_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=3, cost=0.0
C_node4node41_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=4, cost=0.0
C_node4node41_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node4node41, period=5, cost=0.0
C_node4node41_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=0, cost=0.0
C_node4node41_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=1, cost=0.0
C_node4node41_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=2, cost=0.0
C_node4node41_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=3, cost=0.0
C_node4node41_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=4, cost=0.0
C_node4node41_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node4node41, period=5, cost=0.0
C_node5node17_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=0, cost=1772.0
C_node5node17_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=1, cost=1491.98
C_node5node17_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=2, cost=1057.69
C_node5node17_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=3, cost=749.82
C_node5node17_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=4, cost=531.56
C_node5node17_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node17, period=5, cost=376.83
C_node5node17_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=0, cost=2663.0
C_node5node17_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=1, cost=2242.17
C_node5node17_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=2, cost=1589.52
C_node5node17_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=3, cost=1126.84
C_node5node17_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=4, cost=798.84
C_node5node17_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node17, period=5, cost=566.31
C_node5node23_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=0, cost=1782.0
C_node5node23_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=1, cost=1500.4
C_node5node23_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=2, cost=1063.66
C_node5node23_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=3, cost=754.05
C_node5node23_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=4, cost=534.56
C_node5node23_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node23, period=5, cost=378.96
C_node5node23_wide_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=0, cost=2672.0
C_node5node23_wide_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=1, cost=2249.75
C_node5node23_wide_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=2, cost=1594.89
C_node5node23_wide_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=3, cost=1130.65
C_node5node23_wide_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=4, cost=801.54
C_node5node23_wide_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=wide, edge=node5node23, period=5, cost=568.23
C_node5node40_timber_t0: lb=0.0, ub=0.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=0, cost=0.0
C_node5node40_timber_t1: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=1, cost=0.0
C_node5node40_timber_t2: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=2, cost=0.0
C_node5node40_timber_t3: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=3, cost=0.0
C_node5node40_timber_t4: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=4, cost=0.0
C_node5node40_timber_t5: lb=0.0, ub=1.0, type=B, var_type_letter=C, road_type=timber, edge=node5node40, period=5, cost=0.0
