variable,coefficient,type,prefix,width,edge,period
C_node1node14_timber_t0,792.0,B,C,timber,,0
C_node1node14_timber_t1,666.84,B,C,timber,,1
C_node1node14_timber_t2,472.74,B,C,timber,,2
C_node1node14_timber_t3,335.13,B,C,timber,,3
C_node1node14_timber_t4,237.58,B,C,timber,,4
C_node1node14_timber_t5,168.43,B,C,timber,,5
C_node1node14_wide_t0,1188.0,B,C,wide,,0
C_node1node14_wide_t1,1000.26,B,C,wide,,1
C_node1node14_wide_t2,709.11,B,C,wide,,2
C_node1node14_wide_t3,502.7,B,C,wide,,3
C_node1node14_wide_t4,356.37,B,C,wide,,4
C_node1node14_wide_t5,252.64,B,C,wide,,5
C_node1node35_timber_t0,746.0,B,C,timber,,0
C_node1node35_timber_t1,628.11,B,C,timber,,1
C_node1node35_timber_t2,445.28,B,C,timber,,2
C_node1node35_timber_t3,315.67,B,C,timber,,3
C_node1node35_timber_t4,223.78,B,C,timber,,4
C_node1node35_timber_t5,158.64,B,C,timber,,5
C_node1node35_wide_t0,1119.0,B,C,wide,,0
C_node1node35_wide_t1,942.17,B,C,wide,,1
C_node1node35_wide_t2,667.92,B,C,wide,,2
C_node1node35_wide_t3,473.5,B,C,wide,,3
C_node1node35_wide_t4,335.67,B,C,wide,,4
C_node1node35_wide_t5,237.97,B,C,wide,,5
C_node1node56_timber_t0,0.0,B,C,timber,,0
C_node1node56_timber_t1,0.0,B,C,timber,,1
C_node1node56_timber_t2,0.0,B,C,timber,,2
C_node1node56_timber_t3,0.0,B,C,timber,,3
C_node1node56_timber_t4,0.0,B,C,timber,,4
C_node1node56_timber_t5,0.0,B,C,timber,,5
C_node1node56_wide_t0,0.0,B,C,wide,,0
C_node1node56_wide_t1,0.0,B,C,wide,,1
C_node1node56_wide_t2,0.0,B,C,wide,,2
C_node1node56_wide_t3,0.0,B,C,wide,,3
C_node1node56_wide_t4,0.0,B,C,wide,,4
C_node1node56_wide_t5,0.0,B,C,wide,,5
C_node1node63_timber_t0,0.0,B,C,timber,,0
C_node1node63_timber_t1,0.0,B,C,timber,,1
C_node1node63_timber_t2,0.0,B,C,timber,,2
C_node1node63_timber_t3,0.0,B,C,timber,,3
C_node1node63_timber_t4,0.0,B,C,timber,,4
C_node1node63_timber_t5,0.0,B,C,timber,,5
C_node1node63_wide_t0,0.0,B,C,wide,,0
C_node1node63_wide_t1,0.0,B,C,wide,,1
C_node1node63_wide_t2,0.0,B,C,wide,,2
C_node1node63_wide_t3,0.0,B,C,wide,,3
C_node1node63_wide_t4,0.0,B,C,wide,,4
