792.0 * C_node1node14_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
666.84 * C_node1node14_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
472.74 * C_node1node14_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
335.13 * C_node1node14_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
237.58 * C_node1node14_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
168.43 * C_node1node14_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1188.0 * C_node1node14_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
1000.26 * C_node1node14_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
709.11 * C_node1node14_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
502.7 * C_node1node14_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
356.37 * C_node1node14_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
252.64 * C_node1node14_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
746.0 * C_node1node35_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
628.11 * C_node1node35_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
445.28 * C_node1node35_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
315.67 * C_node1node35_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
223.78 * C_node1node35_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
158.64 * C_node1node35_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
1119.0 * C_node1node35_wide_t0 (type=B, prefix=C, width=wide, edge=None, period=0)
942.17 * C_node1node35_wide_t1 (type=B, prefix=C, width=wide, edge=None, period=1)
667.92 * C_node1node35_wide_t2 (type=B, prefix=C, width=wide, edge=None, period=2)
473.5 * C_node1node35_wide_t3 (type=B, prefix=C, width=wide, edge=None, period=3)
335.67 * C_node1node35_wide_t4 (type=B, prefix=C, width=wide, edge=None, period=4)
237.97 * C_node1node35_wide_t5 (type=B, prefix=C, width=wide, edge=None, period=5)
0.0 * C_node1node56_timber_t0 (type=B, prefix=C, width=timber, edge=None, period=0)
0.0 * C_node1node56_timber_t1 (type=B, prefix=C, width=timber, edge=None, period=1)
0.0 * C_node1node56_timber_t2 (type=B, prefix=C, width=timber, edge=None, period=2)
0.0 * C_node1node56_timber_t3 (type=B, prefix=C, width=timber, edge=None, period=3)
0.0 * C_node1node56_timber_t4 (type=B, prefix=C, width=timber, edge=None, period=4)
0.0 * C_node1node56_timber_t5 (type=B, prefix=C, width=timber, edge=None, period=5)
