variable,value,node_type_info,action,road_type,edge,period
C_node1node28_timber_t0,0.0,node1exit_node28exit,C,timber,node1node28,0.0
C_node1node28_timber_t1,0.0,node1exit_node28exit,C,timber,node1node28,1.0
C_node1node28_timber_t2,0.0,node1exit_node28exit,C,timber,node1node28,2.0
C_node1node28_timber_t3,0.0,node1exit_node28exit,C,timber,node1node28,3.0
C_node1node28_timber_t4,0.0,node1exit_node28exit,C,timber,node1node28,4.0
C_node1node28_timber_t5,0.0,node1exit_node28exit,C,timber,node1node28,5.0
C_node1node28_wide_t0,0.0,node1exit_node28exit,C,wide,node1node28,0.0
C_node1node28_wide_t1,0.0,node1exit_node28exit,C,wide,node1node28,1.0
C_node1node28_wide_t2,0.0,node1exit_node28exit,C,wide,node1node28,2.0
C_node1node28_wide_t3,0.0,node1exit_node28exit,C,wide,node1node28,3.0
C_node1node28_wide_t4,0.0,node1exit_node28exit,C,wide,node1node28,4.0
C_node1node28_wide_t5,0.0,node1exit_node28exit,C,wide,node1node28,5.0
C_node1node47_timber_t0,0.0,node1exit_node47exit,C,timber,node1node47,0.0
C_node1node47_timber_t1,0.0,node1exit_node47exit,C,timber,node1node47,1.0
C_node1node47_timber_t2,0.0,node1exit_node47exit,C,timber,node1node47,2.0
C_node1node47_timber_t3,0.0,node1exit_node47exit,C,timber,node1node47,3.0
C_node1node47_timber_t4,0.0,node1exit_node47exit,C,timber,node1node47,4.0
C_node1node47_timber_t5,0.0,node1exit_node47exit,C,timber,node1node47,5.0
C_node1node47_wide_t0,0.0,node1exit_node47exit,C,wide,node1node47,0.0
C_node1node47_wide_t1,0.0,node1exit_node47exit,C,wide,node1node47,1.0
C_node1node47_wide_t2,0.0,node1exit_node47exit,C,wide,node1node47,2.0
C_node1node47_wide_t3,0.0,node1exit_node47exit,C,wide,node1node47,3.0
C_node1node47_wide_t4,0.0,node1exit_node47exit,C,wide,node1node47,4.0
C_node1node47_wide_t5,0.0,node1exit_node47exit,C,wide,node1node47,5.0
C_node1node68_timber_t0,0.0,node1exit_node68source,C,timber,node1node68,0.0
C_node1node68_timber_t1,0.0,node1exit_node68source,C,timber,node1node68,1.0
C_node1node68_timber_t2,0.0,node1exit_node68source,C,timber,node1node68,2.0
C_node1node68_timber_t3,0.0,node1exit_node68source,C,timber,node1node68,3.0
C_node1node68_timber_t4,0.0,node1exit_node68source,C,timber,node1node68,4.0
C_node1node68_timber_t5,0.0,node1exit_node68source,C,timber,node1node68,5.0
C_node1node68_wide_t0,0.0,node1exit_node68source,C,wide,node1node68,0.0
C_node1node68_wide_t1,0.0,node1exit_node68source,C,wide,node1node68,1.0
C_node1node68_wide_t2,0.0,node1exit_node68source,C,wide,node1node68,2.0
C_node1node68_wide_t3,0.0,node1exit_node68source,C,wide,node1node68,3.0
C_node1node68_wide_t4,0.0,node1exit_node68source,C,wide,node1node68,4.0
C_node1node68_wide_t5,0.0,node1exit_node68source,C,wide,node1node68,5.0
C_node1node72_timber_t0,0.0,node1exit_node72source,C,timber,node1node72,0.0
C_node1node72_timber_t1,0.0,node1exit_node72source,C,timber,node1node72,1.0
C_node1node72_timber_t2,0.0,node1exit_node72source,C,timber,node1node72,2.0
C_node1node72_timber_t3,0.0,node1exit_node72source,C,timber,node1node72,3.0
C_node1node72_timber_t4,0.0,node1exit_node72source,C,timber,node1node72,4.0
C_node1node72_timber_t5,0.0,node1exit_node72source,C,timber,node1node72,5.0
C_node1node72_wide_t0,0.0,node1exit_node72source,C,wide,node1node72,0.0
C_node1node72_wide_t1,0.0,node1exit_node72source,C,wide,node1node72,1.0
C_node1node72_wide_t2,0.0,node1exit_node72source,C,wide,node1node72,2.0
C_node1node72_wide_t3,0.0,node1exit_node72source,C,wide,node1node72,3.0
C_node1node72_wide_t4,0.0,node1exit_node72source,C,wide,node1node72,4.0
C_node1node72_wide_t5,0.0,node1exit_node72source,C,wide,node1node72,5.0
C_node2node50_timber_t0,0.0,node2transit_node50exit,C,timber,node2node50,0.0
C_node2node50_timber_t1,0.0,node2transit_node50exit,C,timber,node2node50,1.0
C_node2node50_timber_t2,0.0,node2transit_node50exit,C,timber,node2node50,2.0
C_node2node50_timber_t3,0.0,node2transit_node50exit,C,timber,node2node50,3.0
C_node2node50_timber_t4,0.0,node2transit_node50exit,C,timber,node2node50,4.0
C_node2node50_timber_t5,0.0,node2transit_node50exit,C,timber,node2node50,5.0
C_node2node50_wide_t0,0.0,node2transit_node50exit,C,wide,node2node50,0.0
C_node2node50_wide_t1,0.0,node2transit_node50exit,C,wide,node2node50,1.0
C_node2node50_wide_t2,0.0,node2transit_node50exit,C,wide,node2node50,2.0
C_node2node50_wide_t3,0.0,node2transit_node50exit,C,wide,node2node50,3.0
C_node2node50_wide_t4,0.0,node2transit_node50exit,C,wide,node2node50,4.0
C_node2node50_wide_t5,0.0,node2transit_node50exit,C,wide,node2node50,5.0
C_node2node49_timber_t0,0.0,node2transit_node49exit,C,timber,node2node49,0.0
C_node2node49_timber_t1,0.0,node2transit_node49exit,C,timber,node2node49,1.0
C_node2node49_timber_t2,0.0,node2transit_node49exit,C,timber,node2node49,2.0
C_node2node49_timber_t3,0.0,node2transit_node49exit,C,timber,node2node49,3.0
C_node2node49_timber_t4,0.0,node2transit_node49exit,C,timber,node2node49,4.0
C_node2node49_timber_t5,0.0,node2transit_node49exit,C,timber,node2node49,5.0
C_node2node49_wide_t0,0.0,node2transit_node49exit,C,wide,node2node49,0.0
C_node2node49_wide_t1,0.0,node2transit_node49exit,C,wide,node2node49,1.0
C_node2node49_wide_t2,0.0,node2transit_node49exit,C,wide,node2node49,2.0
C_node2node49_wide_t3,0.0,node2transit_node49exit,C,wide,node2node49,3.0
C_node2node49_wide_t4,0.0,node2transit_node49exit,C,wide,node2node49,4.0
C_node2node49_wide_t5,0.0,node2transit_node49exit,C,wide,node2node49,5.0
C_node2node8_timber_t0,0.0,node2transit_node8transit,C,timber,node2node8,0.0
C_node2node8_timber_t1,0.0,node2transit_node8transit,C,timber,node2node8,1.0
C_node2node8_timber_t2,0.0,node2transit_node8transit,C,timber,node2node8,2.0
C_node2node8_timber_t3,0.0,node2transit_node8transit,C,timber,node2node8,3.0
C_node2node8_timber_t4,0.0,node2transit_node8transit,C,timber,node2node8,4.0
C_node2node8_timber_t5,0.0,node2transit_node8transit,C,timber,node2node8,5.0
C_node2node8_wide_t0,0.0,node2transit_node8transit,C,wide,node2node8,0.0
C_node2node8_wide_t1,0.0,node2transit_node8transit,C,wide,node2node8,1.0
C_node2node8_wide_t2,0.0,node2transit_node8transit,C,wide,node2node8,2.0
C_node2node8_wide_t3,0.0,node2transit_node8transit,C,wide,node2node8,3.0
C_node2node8_wide_t4,0.0,node2transit_node8transit,C,wide,node2node8,4.0
C_node2node8_wide_t5,0.0,node2transit_node8transit,C,wide,node2node8,5.0
C_node2node69_timber_t0,0.0,node2transit_node69source,C,timber,node2node69,0.0
C_node2node69_timber_t1,0.0,node2transit_node69source,C,timber,node2node69,1.0
C_node2node69_timber_t2,0.0,node2transit_node69source,C,timber,node2node69,2.0
C_node2node69_timber_t3,0.0,node2transit_node69source,C,timber,node2node69,3.0
C_node2node69_timber_t4,0.0,node2transit_node69source,C,timber,node2node69,4.0
C_node2node69_timber_t5,0.0,node2transit_node69source,C,timber,node2node69,5.0
C_node2node69_wide_t0,0.0,node2transit_node69source,C,wide,node2node69,0.0
C_node2node69_wide_t1,0.0,node2transit_node69source,C,wide,node2node69,1.0
