"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-11116.8599, 154354.5104)","(-11147.8106, 154426.4537)",78.31847959059232,33.7565
"(-11147.8106, 154426.4537)","(-11099.3058, 154412.9796)",50.34150369079805,33.7565
"(-11099.3058, 154412.9796)","(-11036.2204, 154408.808)",63.2231756535529,33.7565
"(-11036.2204, 154408.808)","(-10986.1455, 154426.8182)",53.21525076564649,33.7565
"(-10986.1455, 154426.8182)","(-10963.184, 154383.8795)",48.69252961122428,33.7565
"(-10963.184, 154383.8795)","(-10948.4029, 154283.8704)",101.09550435117843,33.7565
"(-10948.4029, 154283.8704)","(-10945.7405, 154148.1188)",135.7777053728808,33.7565
"(-10945.7405, 154148.1188)","(-10945.5402, 154053.1263)",94.99271117479843,33.7565
"(-10945.5402, 154053.1263)","(-11024.1181, 154003.5988)",92.88411933511395,33.7565
"(-11024.1181, 154003.5988)","(-11081.5117, 154004.8617)",57.40749286782987,33.7565
"(-11081.5117, 154004.8617)","(-11101.2748, 154060.374)",58.92533897144965,33.7565
"(-11101.2748, 154060.374)","(-11090.6656, 154122.1888)",62.718614650509394,33.7565
"(-11090.6656, 154122.1888)","(-11074.8632, 154175.8716)",55.96033292968373,33.7565
"(-11074.8632, 154175.8716)","(-11050.5495, 154252.3026)",80.2050732104106,33.7565
"(-11050.5495, 154252.3026)","(-11045.3926, 154301.2653)",49.2335211913627,33.7565
"(-11045.3926, 154301.2653)","(-11065.5844, 154341.093)",44.653717365182175,33.7565
"(-11065.5844, 154341.093)","(-11116.8599, 154354.5104)",53.0019199936203,33.7565
"(-10986.1454, 154427.0299)","(-11036.2204, 154408.808)",53.28736496215798,33.7565
"(-11036.2204, 154408.808)","(-11099.3058, 154412.9796)",67.3541193585667,33.7565
"(-11099.3058, 154412.9796)","(-11147.8106, 154426.4537)",70.08484172267659,33.7565
"(-11147.8106, 154426.4537)","(-11116.8599, 154354.5104)",69.13986473063122,33.7565
"(-11116.8599, 154354.5104)","(-11129.8398, 154288.4188)",129.9169377783321,33.7565
"(-11129.8398, 154288.4188)","(-11146.825, 154220.4233)",42.95905752610055,33.7565
"(-11146.825, 154220.4233)","(-11212.6901, 154199.3969)",47.48908100995946,33.7565
"(-11212.6901, 154199.3969)","(-11225.0684, 154328.7228)",95.60309159880688,33.7565
"(-11225.0684, 154328.7228)","(-11240.7012, 154368.7365)",46.364326935696525,33.7565
"(-11240.7012, 154368.7365)","(-11276.7778, 154399.6184)",64.71384752662252,33.7565
"(-11276.7778, 154399.6184)","(-11359.8993, 154446.8494)",156.78839287922696,33.7565
"(-11359.8993, 154446.8494)","(-11394.0019, 154478.2606)",234.92395540450698,33.7565
"(-11394.0019, 154478.2606)","(-11433.9412, 154529.1795)",118.32549934185829,33.7565
"(-11433.9412, 154529.1795)","(-11540.0171, 154644.6373)",93.70903881483102,33.7565
"(-11540.0171, 154644.6373)","(-11339.629, 154522.0246)",77.82903505634157,33.7565
"(-11339.629, 154522.0246)","(-11223.2121, 154500.8579)",77.57849460726892,33.7565
