variable,value,node_type_info
M_node12node36_timber_t4,1.0,node12transit_node36transit
M_node12node36_timber_t5,1.0,node12transit_node36transit
M_node12node138_timber_t2,1.0,node12transit_node138source
M_node12node138_timber_t3,1.0,node12transit_node138source
M_node12node138_timber_t4,1.0,node12transit_node138source
M_node12node139_timber_t2,1.0,node12transit_node139source
M_node12node139_timber_t3,1.0,node12transit_node139source
M_node12node139_wide_t5,1.0,node12transit_node139source
M_node13node122_timber_t2,1.0,node13transit_node122source
M_node13node122_wide_t4,1.0,node13transit_node122source
M_node13node122_wide_t5,1.0,node13transit_node122source
M_node13node123_timber_t2,1.0,node13transit_node123source
M_node13node123_timber_t3,1.0,node13transit_node123source
M_node13node123_wide_t5,1.0,node13transit_node123source
M_node14node144_wide_t3,1.0,node14transit_node144source
M_node14node144_wide_t4,1.0,node14transit_node144source
M_node14node144_wide_t5,1.0,node14transit_node144source
M_node15node143_timber_t2,1.0,node15transit_node143source
M_node15node143_timber_t3,1.0,node15transit_node143source
M_node15node143_wide_t5,1.0,node15transit_node143source
M_node16node118_timber_t2,1.0,node16transit_node118source
M_node16node118_timber_t3,1.0,node16transit_node118source
M_node16node118_timber_t4,1.0,node16transit_node118source
M_node16node118_timber_t5,1.0,node16transit_node118source
M_node17node140_timber_t2,1.0,node17transit_node140source
M_node17node140_timber_t3,1.0,node17transit_node140source
M_node17node140_timber_t4,1.0,node17transit_node140source
M_node17node140_timber_t5,1.0,node17transit_node140source
M_node17node141_timber_t2,1.0,node17transit_node141source
M_node17node141_wide_t4,1.0,node17transit_node141source
M_node17node141_wide_t5,1.0,node17transit_node141source
M_node18node38_timber_t2,1.0,node18transit_node38transit
M_node18node38_timber_t3,1.0,node18transit_node38transit
M_node18node38_timber_t4,1.0,node18transit_node38transit
M_node18node38_timber_t5,1.0,node18transit_node38transit
M_node18node131_timber_t2,1.0,node18transit_node131source
M_node18node131_timber_t3,1.0,node18transit_node131source
M_node18node131_wide_t5,1.0,node18transit_node131source
M_node18node139_wide_t3,1.0,node18transit_node139source
M_node18node139_wide_t4,1.0,node18transit_node139source
M_node18node139_wide_t5,1.0,node18transit_node139source
M_node19node130_timber_t2,1.0,node19transit_node130source
M_node19node130_timber_t3,1.0,node19transit_node130source
M_node19node130_timber_t4,1.0,node19transit_node130source
M_node19node130_timber_t5,1.0,node19transit_node130source
M_node19node131_timber_t2,1.0,node19transit_node131source
M_node19node131_timber_t3,1.0,node19transit_node131source
M_node19node131_timber_t4,1.0,node19transit_node131source
M_node19node132_wide_t5,1.0,node19transit_node132source
M_node20node42_timber_t2,1.0,node20transit_node42transit
M_node20node42_timber_t3,1.0,node20transit_node42transit
M_node20node42_timber_t4,1.0,node20transit_node42transit
M_node20node42_timber_t5,1.0,node20transit_node42transit
M_node20node145_timber_t2,1.0,node20transit_node145source
M_node20node145_timber_t3,1.0,node20transit_node145source
M_node20node145_wide_t5,1.0,node20transit_node145source
M_node21node127_timber_t2,1.0,node21transit_node127source
M_node21node127_timber_t3,1.0,node21transit_node127source
M_node21node127_timber_t4,1.0,node21transit_node127source
M_node21node127_timber_t5,1.0,node21transit_node127source
M_node22node121_timber_t2,1.0,node22transit_node121source
M_node22node121_wide_t4,1.0,node22transit_node121source
M_node22node121_wide_t5,1.0,node22transit_node121source
M_node22node123_timber_t2,1.0,node22transit_node123source
M_node22node123_timber_t3,1.0,node22transit_node123source
M_node22node123_timber_t4,1.0,node22transit_node123source
M_node24node55_timber_t2,1.0,node24transit_node55transit
M_node24node55_timber_t3,1.0,node24transit_node55transit
M_node24node55_timber_t4,1.0,node24transit_node55transit
M_node24node55_timber_t5,1.0,node24transit_node55transit
M_node24node31_timber_t2,1.0,node24transit_node31transit
M_node24node31_timber_t3,1.0,node24transit_node31transit
M_node24node31_timber_t4,1.0,node24transit_node31transit
M_node24node31_timber_t5,1.0,node24transit_node31transit
M_node24node118_timber_t2,1.0,node24transit_node118source
M_node24node118_timber_t3,1.0,node24transit_node118source
M_node24node118_timber_t4,1.0,node24transit_node118source
M_node24node118_timber_t5,1.0,node24transit_node118source
M_node24node119_timber_t2,1.0,node24transit_node119source
M_node24node119_timber_t3,1.0,node24transit_node119source
M_node24node119_timber_t4,1.0,node24transit_node119source
M_node24node119_timber_t5,1.0,node24transit_node119source
M_node26node71_timber_t2,1.0,node26transit_node71transit
M_node26node71_timber_t3,1.0,node26transit_node71transit
M_node26node71_timber_t4,1.0,node26transit_node71transit
M_node26node71_timber_t5,1.0,node26transit_node71transit
M_node26node113_timber_t2,1.0,node26transit_node113exit
M_node26node113_timber_t3,1.0,node26transit_node113exit
M_node26node113_timber_t4,1.0,node26transit_node113exit
M_node26node113_timber_t5,1.0,node26transit_node113exit
M_node26node119_timber_t2,1.0,node26transit_node119source
M_node26node119_timber_t3,1.0,node26transit_node119source
M_node26node119_timber_t4,1.0,node26transit_node119source
M_node26node119_timber_t5,1.0,node26transit_node119source
M_node28node30_timber_t2,1.0,node28transit_node30transit
M_node28node30_timber_t3,1.0,node28transit_node30transit
M_node28node30_timber_t4,1.0,node28transit_node30transit
M_node28node30_timber_t5,1.0,node28transit_node30transit
M_node28node59_wide_t2,1.0,node28transit_node59transit
M_node28node59_wide_t3,1.0,node28transit_node59transit
M_node28node59_wide_t4,1.0,node28transit_node59transit
M_node28node59_wide_t5,1.0,node28transit_node59transit
M_node28node134_timber_t4,1.0,node28transit_node134source
M_node29node88_timber_t2,1.0,node29transit_node88transit
M_node29node88_timber_t3,1.0,node29transit_node88transit
M_node29node88_timber_t4,1.0,node29transit_node88transit
M_node29node88_timber_t5,1.0,node29transit_node88transit
M_node29node90_timber_t2,1.0,node29transit_node90transit
M_node29node90_timber_t3,1.0,node29transit_node90transit
M_node29node90_timber_t4,1.0,node29transit_node90transit
M_node29node90_timber_t5,1.0,node29transit_node90transit
M_node29node127_timber_t2,1.0,node29transit_node127source
M_node29node127_timber_t3,1.0,node29transit_node127source
M_node29node127_timber_t4,1.0,node29transit_node127source
M_node29node127_timber_t5,1.0,node29transit_node127source
M_node29node134_timber_t4,1.0,node29transit_node134source
M_node29node134_timber_t5,1.0,node29transit_node134source
M_node30node90_timber_t2,1.0,node30transit_node90transit
M_node30node90_timber_t3,1.0,node30transit_node90transit
M_node30node90_timber_t4,1.0,node30transit_node90transit
M_node30node90_timber_t5,1.0,node30transit_node90transit
M_node30node134_timber_t2,1.0,node30transit_node134source
M_node30node134_wide_t4,1.0,node30transit_node134source
M_node30node134_wide_t5,1.0,node30transit_node134source
M_node30node135_timber_t2,1.0,node30transit_node135source
M_node30node135_wide_t4,1.0,node30transit_node135source
M_node30node135_wide_t5,1.0,node30transit_node135source
M_node31node49_timber_t2,1.0,node31transit_node49exit
M_node31node49_timber_t3,1.0,node31transit_node49exit
