flow_timber_node1node87_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node87_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node87_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node87_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node87_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node87_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node87_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node87_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node87_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node87_t5: lb=0.0, ub=9.0, type=I
flow_timber_node1node158_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node158_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node158_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node158_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node158_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node158_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node158_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node158_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node158_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node158_t5: lb=0.0, ub=9.0, type=I
flow_timber_node1node204_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node204_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node204_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node204_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node204_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node204_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node204_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node204_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node204_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node204_t5: lb=0.0, ub=9.0, type=I
flow_timber_node1node288_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node288_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node288_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node288_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node288_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node288_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node288_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node288_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node288_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node288_t5: lb=0.0, ub=9.0, type=I
flow_timber_node1node289_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node289_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node289_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node289_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node289_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node289_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node289_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node289_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node289_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node289_t5: lb=0.0, ub=9.0, type=I
flow_timber_node1node292_t1: lb=0.0, ub=9.0, type=I
flow_timber_node1node292_t2: lb=0.0, ub=9.0, type=I
flow_timber_node1node292_t3: lb=0.0, ub=9.0, type=I
flow_timber_node1node292_t4: lb=0.0, ub=9.0, type=I
flow_timber_node1node292_t5: lb=0.0, ub=9.0, type=I
flow_wide_node1node292_t1: lb=0.0, ub=9.0, type=I
flow_wide_node1node292_t2: lb=0.0, ub=9.0, type=I
flow_wide_node1node292_t3: lb=0.0, ub=9.0, type=I
flow_wide_node1node292_t4: lb=0.0, ub=9.0, type=I
flow_wide_node1node292_t5: lb=0.0, ub=9.0, type=I
flow_timber_node87node1_t1: lb=0.0, ub=9.0, type=I
flow_timber_node87node1_t2: lb=0.0, ub=9.0, type=I
flow_timber_node87node1_t3: lb=0.0, ub=9.0, type=I
flow_timber_node87node1_t4: lb=0.0, ub=9.0, type=I
flow_timber_node87node1_t5: lb=0.0, ub=9.0, type=I
flow_wide_node87node1_t1: lb=0.0, ub=9.0, type=I
flow_wide_node87node1_t2: lb=0.0, ub=9.0, type=I
flow_wide_node87node1_t3: lb=0.0, ub=9.0, type=I
flow_wide_node87node1_t4: lb=0.0, ub=9.0, type=I
flow_wide_node87node1_t5: lb=0.0, ub=9.0, type=I
flow_timber_node87node215_t1: lb=0.0, ub=9.0, type=I
flow_timber_node87node215_t2: lb=0.0, ub=9.0, type=I
flow_timber_node87node215_t3: lb=0.0, ub=9.0, type=I
flow_timber_node87node215_t4: lb=0.0, ub=9.0, type=I
flow_timber_node87node215_t5: lb=0.0, ub=9.0, type=I
flow_wide_node87node215_t1: lb=0.0, ub=9.0, type=I
flow_wide_node87node215_t2: lb=0.0, ub=9.0, type=I
flow_wide_node87node215_t3: lb=0.0, ub=9.0, type=I
flow_wide_node87node215_t4: lb=0.0, ub=9.0, type=I
flow_wide_node87node215_t5: lb=0.0, ub=9.0, type=I
flow_timber_node87node204_t1: lb=0.0, ub=9.0, type=I
flow_timber_node87node204_t2: lb=0.0, ub=9.0, type=I
flow_timber_node87node204_t3: lb=0.0, ub=9.0, type=I
flow_timber_node87node204_t4: lb=0.0, ub=9.0, type=I
flow_timber_node87node204_t5: lb=0.0, ub=9.0, type=I
flow_wide_node87node204_t1: lb=0.0, ub=9.0, type=I
flow_wide_node87node204_t2: lb=0.0, ub=9.0, type=I
flow_wide_node87node204_t3: lb=0.0, ub=9.0, type=I
flow_wide_node87node204_t4: lb=0.0, ub=9.0, type=I
flow_wide_node87node204_t5: lb=0.0, ub=9.0, type=I
flow_timber_node87node288_t1: lb=0.0, ub=9.0, type=I
flow_timber_node87node288_t2: lb=0.0, ub=9.0, type=I
flow_timber_node87node288_t3: lb=0.0, ub=9.0, type=I
flow_timber_node87node288_t4: lb=0.0, ub=9.0, type=I
flow_timber_node87node288_t5: lb=0.0, ub=9.0, type=I
flow_wide_node87node288_t1: lb=0.0, ub=9.0, type=I
flow_wide_node87node288_t2: lb=0.0, ub=9.0, type=I
flow_wide_node87node288_t3: lb=0.0, ub=9.0, type=I
flow_wide_node87node288_t4: lb=0.0, ub=9.0, type=I
flow_wide_node87node288_t5: lb=0.0, ub=9.0, type=I
flow_timber_node87node292_t1: lb=0.0, ub=9.0, type=I
flow_timber_node87node292_t2: lb=0.0, ub=9.0, type=I
flow_timber_node87node292_t3: lb=0.0, ub=9.0, type=I
flow_timber_node87node292_t4: lb=0.0, ub=9.0, type=I
flow_timber_node87node292_t5: lb=0.0, ub=9.0, type=I
flow_wide_node87node292_t1: lb=0.0, ub=9.0, type=I
flow_wide_node87node292_t2: lb=0.0, ub=9.0, type=I
flow_wide_node87node292_t3: lb=0.0, ub=9.0, type=I
flow_wide_node87node292_t4: lb=0.0, ub=9.0, type=I
flow_wide_node87node292_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node1_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node1_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node1_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node1_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node1_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node1_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node1_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node1_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node1_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node1_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node30_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node30_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node30_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node30_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node30_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node30_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node30_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node30_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node30_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node30_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node211_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node211_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node211_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node211_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node211_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node211_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node211_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node211_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node211_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node211_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node289_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node289_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node289_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node289_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node289_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node289_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node289_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node289_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node289_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node289_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node290_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node290_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node290_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node290_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node290_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node290_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node290_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node290_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node290_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node290_t5: lb=0.0, ub=9.0, type=I
flow_timber_node158node292_t1: lb=0.0, ub=9.0, type=I
flow_timber_node158node292_t2: lb=0.0, ub=9.0, type=I
flow_timber_node158node292_t3: lb=0.0, ub=9.0, type=I
flow_timber_node158node292_t4: lb=0.0, ub=9.0, type=I
flow_timber_node158node292_t5: lb=0.0, ub=9.0, type=I
flow_wide_node158node292_t1: lb=0.0, ub=9.0, type=I
flow_wide_node158node292_t2: lb=0.0, ub=9.0, type=I
flow_wide_node158node292_t3: lb=0.0, ub=9.0, type=I
flow_wide_node158node292_t4: lb=0.0, ub=9.0, type=I
flow_wide_node158node292_t5: lb=0.0, ub=9.0, type=I
flow_timber_node204node1_t1: lb=0.0, ub=9.0, type=I
flow_timber_node204node1_t2: lb=0.0, ub=9.0, type=I
flow_timber_node204node1_t3: lb=0.0, ub=9.0, type=I
flow_timber_node204node1_t4: lb=0.0, ub=9.0, type=I
flow_timber_node204node1_t5: lb=0.0, ub=9.0, type=I
flow_wide_node204node1_t1: lb=0.0, ub=9.0, type=I
flow_wide_node204node1_t2: lb=0.0, ub=9.0, type=I
flow_wide_node204node1_t3: lb=0.0, ub=9.0, type=I
flow_wide_node204node1_t4: lb=0.0, ub=9.0, type=I
flow_wide_node204node1_t5: lb=0.0, ub=9.0, type=I
flow_timber_node204node87_t1: lb=0.0, ub=9.0, type=I
flow_timber_node204node87_t2: lb=0.0, ub=9.0, type=I
flow_timber_node204node87_t3: lb=0.0, ub=9.0, type=I
flow_timber_node204node87_t4: lb=0.0, ub=9.0, type=I
flow_timber_node204node87_t5: lb=0.0, ub=9.0, type=I
flow_wide_node204node87_t1: lb=0.0, ub=9.0, type=I
flow_wide_node204node87_t2: lb=0.0, ub=9.0, type=I
flow_wide_node204node87_t3: lb=0.0, ub=9.0, type=I
flow_wide_node204node87_t4: lb=0.0, ub=9.0, type=I
flow_wide_node204node87_t5: lb=0.0, ub=9.0, type=I
flow_timber_node204node211_t1: lb=0.0, ub=9.0, type=I
flow_timber_node204node211_t2: lb=0.0, ub=9.0, type=I
flow_timber_node204node211_t3: lb=0.0, ub=9.0, type=I
flow_timber_node204node211_t4: lb=0.0, ub=9.0, type=I
flow_timber_node204node211_t5: lb=0.0, ub=9.0, type=I
flow_wide_node204node211_t1: lb=0.0, ub=9.0, type=I
flow_wide_node204node211_t2: lb=0.0, ub=9.0, type=I
flow_wide_node204node211_t3: lb=0.0, ub=9.0, type=I
flow_wide_node204node211_t4: lb=0.0, ub=9.0, type=I
flow_wide_node204node211_t5: lb=0.0, ub=9.0, type=I
flow_timber_node204node288_t1: lb=0.0, ub=9.0, type=I
flow_timber_node204node288_t2: lb=0.0, ub=9.0, type=I
flow_timber_node204node288_t3: lb=0.0, ub=9.0, type=I
flow_timber_node204node288_t4: lb=0.0, ub=9.0, type=I
flow_timber_node204node288_t5: lb=0.0, ub=9.0, type=I
flow_wide_node204node288_t1: lb=0.0, ub=9.0, type=I
flow_wide_node204node288_t2: lb=0.0, ub=9.0, type=I
flow_wide_node204node288_t3: lb=0.0, ub=9.0, type=I
flow_wide_node204node288_t4: lb=0.0, ub=9.0, type=I
flow_wide_node204node288_t5: lb=0.0, ub=9.0, type=I
flow_timber_node204node289_t1: lb=0.0, ub=9.0, type=I
flow_timber_node204node289_t2: lb=0.0, ub=9.0, type=I
flow_timber_node204node289_t3: lb=0.0, ub=9.0, type=I
flow_timber_node204node289_t4: lb=0.0, ub=9.0, type=I
flow_timber_node204node289_t5: lb=0.0, ub=9.0, type=I
flow_wide_node204node289_t1: lb=0.0, ub=9.0, type=I
flow_wide_node204node289_t2: lb=0.0, ub=9.0, type=I
flow_wide_node204node289_t3: lb=0.0, ub=9.0, type=I
