variable,value,node_type_info,action,road_type,edge,period
C_node1node87_timber_t0,0.0,node1transit_node87transit,C,timber,node1node87,0.0
C_node1node87_timber_t1,0.0,node1transit_node87transit,C,timber,node1node87,1.0
C_node1node87_timber_t2,0.0,node1transit_node87transit,C,timber,node1node87,2.0
C_node1node87_timber_t3,0.0,node1transit_node87transit,C,timber,node1node87,3.0
C_node1node87_timber_t4,0.0,node1transit_node87transit,C,timber,node1node87,4.0
C_node1node87_timber_t5,0.0,node1transit_node87transit,C,timber,node1node87,5.0
C_node1node87_wide_t0,0.0,node1transit_node87transit,C,wide,node1node87,0.0
C_node1node87_wide_t1,0.0,node1transit_node87transit,C,wide,node1node87,1.0
C_node1node87_wide_t2,0.0,node1transit_node87transit,C,wide,node1node87,2.0
C_node1node87_wide_t3,0.0,node1transit_node87transit,C,wide,node1node87,3.0
C_node1node87_wide_t4,0.0,node1transit_node87transit,C,wide,node1node87,4.0
C_node1node87_wide_t5,0.0,node1transit_node87transit,C,wide,node1node87,5.0
C_node1node158_timber_t0,0.0,node1transit_node158transit,C,timber,node1node158,0.0
C_node1node158_timber_t1,1.0,node1transit_node158transit,C,timber,node1node158,1.0
C_node1node158_timber_t2,0.0,node1transit_node158transit,C,timber,node1node158,2.0
C_node1node158_timber_t3,0.0,node1transit_node158transit,C,timber,node1node158,3.0
C_node1node158_timber_t4,0.0,node1transit_node158transit,C,timber,node1node158,4.0
C_node1node158_timber_t5,0.0,node1transit_node158transit,C,timber,node1node158,5.0
C_node1node158_wide_t0,0.0,node1transit_node158transit,C,wide,node1node158,0.0
C_node1node158_wide_t1,0.0,node1transit_node158transit,C,wide,node1node158,1.0
C_node1node158_wide_t2,0.0,node1transit_node158transit,C,wide,node1node158,2.0
C_node1node158_wide_t3,0.0,node1transit_node158transit,C,wide,node1node158,3.0
C_node1node158_wide_t4,0.0,node1transit_node158transit,C,wide,node1node158,4.0
C_node1node158_wide_t5,0.0,node1transit_node158transit,C,wide,node1node158,5.0
C_node1node204_timber_t0,0.0,node1transit_node204transit,C,timber,node1node204,0.0
C_node1node204_timber_t1,0.0,node1transit_node204transit,C,timber,node1node204,1.0
C_node1node204_timber_t2,0.0,node1transit_node204transit,C,timber,node1node204,2.0
C_node1node204_timber_t3,0.0,node1transit_node204transit,C,timber,node1node204,3.0
C_node1node204_timber_t4,0.0,node1transit_node204transit,C,timber,node1node204,4.0
C_node1node204_timber_t5,0.0,node1transit_node204transit,C,timber,node1node204,5.0
C_node1node204_wide_t0,0.0,node1transit_node204transit,C,wide,node1node204,0.0
C_node1node204_wide_t1,0.0,node1transit_node204transit,C,wide,node1node204,1.0
C_node1node204_wide_t2,0.0,node1transit_node204transit,C,wide,node1node204,2.0
C_node1node204_wide_t3,0.0,node1transit_node204transit,C,wide,node1node204,3.0
C_node1node204_wide_t4,0.0,node1transit_node204transit,C,wide,node1node204,4.0
C_node1node204_wide_t5,0.0,node1transit_node204transit,C,wide,node1node204,5.0
C_node1node288_timber_t0,0.0,node1transit_node288source,C,timber,node1node288,0.0
C_node1node288_timber_t1,1.0,node1transit_node288source,C,timber,node1node288,1.0
C_node1node288_timber_t2,0.0,node1transit_node288source,C,timber,node1node288,2.0
C_node1node288_timber_t3,0.0,node1transit_node288source,C,timber,node1node288,3.0
C_node1node288_timber_t4,1.0,node1transit_node288source,C,timber,node1node288,4.0
C_node1node288_timber_t5,0.0,node1transit_node288source,C,timber,node1node288,5.0
C_node1node288_wide_t0,0.0,node1transit_node288source,C,wide,node1node288,0.0
C_node1node288_wide_t1,0.0,node1transit_node288source,C,wide,node1node288,1.0
C_node1node288_wide_t2,0.0,node1transit_node288source,C,wide,node1node288,2.0
C_node1node288_wide_t3,0.0,node1transit_node288source,C,wide,node1node288,3.0
C_node1node288_wide_t4,-0.0,node1transit_node288source,C,wide,node1node288,4.0
C_node1node288_wide_t5,-0.0,node1transit_node288source,C,wide,node1node288,5.0
C_node1node289_timber_t0,0.0,node1transit_node289source,C,timber,node1node289,0.0
C_node1node289_timber_t1,1.0,node1transit_node289source,C,timber,node1node289,1.0
C_node1node289_timber_t2,0.0,node1transit_node289source,C,timber,node1node289,2.0
C_node1node289_timber_t3,-0.0,node1transit_node289source,C,timber,node1node289,3.0
C_node1node289_timber_t4,1.0,node1transit_node289source,C,timber,node1node289,4.0
C_node1node289_timber_t5,-0.0,node1transit_node289source,C,timber,node1node289,5.0
C_node1node289_wide_t0,0.0,node1transit_node289source,C,wide,node1node289,0.0
C_node1node289_wide_t1,0.0,node1transit_node289source,C,wide,node1node289,1.0
C_node1node289_wide_t2,0.0,node1transit_node289source,C,wide,node1node289,2.0
C_node1node289_wide_t3,-0.0,node1transit_node289source,C,wide,node1node289,3.0
C_node1node289_wide_t4,-0.0,node1transit_node289source,C,wide,node1node289,4.0
C_node1node289_wide_t5,0.0,node1transit_node289source,C,wide,node1node289,5.0
C_node1node292_timber_t0,0.0,node1transit_node292source,C,timber,node1node292,0.0
C_node1node292_timber_t1,0.0,node1transit_node292source,C,timber,node1node292,1.0
C_node1node292_timber_t2,0.0,node1transit_node292source,C,timber,node1node292,2.0
C_node1node292_timber_t3,0.0,node1transit_node292source,C,timber,node1node292,3.0
C_node1node292_timber_t4,0.0,node1transit_node292source,C,timber,node1node292,4.0
C_node1node292_timber_t5,0.0,node1transit_node292source,C,timber,node1node292,5.0
C_node1node292_wide_t0,0.0,node1transit_node292source,C,wide,node1node292,0.0
C_node1node292_wide_t1,0.0,node1transit_node292source,C,wide,node1node292,1.0
C_node1node292_wide_t2,0.0,node1transit_node292source,C,wide,node1node292,2.0
C_node1node292_wide_t3,0.0,node1transit_node292source,C,wide,node1node292,3.0
C_node1node292_wide_t4,0.0,node1transit_node292source,C,wide,node1node292,4.0
C_node1node292_wide_t5,0.0,node1transit_node292source,C,wide,node1node292,5.0
C_node2node16_timber_t0,0.0,node2transit_node16transit,C,timber,node2node16,0.0
C_node2node16_timber_t1,0.0,node2transit_node16transit,C,timber,node2node16,1.0
C_node2node16_timber_t2,0.0,node2transit_node16transit,C,timber,node2node16,2.0
C_node2node16_timber_t3,0.0,node2transit_node16transit,C,timber,node2node16,3.0
C_node2node16_timber_t4,0.0,node2transit_node16transit,C,timber,node2node16,4.0
C_node2node16_timber_t5,0.0,node2transit_node16transit,C,timber,node2node16,5.0
C_node2node16_wide_t0,0.0,node2transit_node16transit,C,wide,node2node16,0.0
C_node2node16_wide_t1,0.0,node2transit_node16transit,C,wide,node2node16,1.0
C_node2node16_wide_t2,0.0,node2transit_node16transit,C,wide,node2node16,2.0
C_node2node16_wide_t3,0.0,node2transit_node16transit,C,wide,node2node16,3.0
C_node2node16_wide_t4,0.0,node2transit_node16transit,C,wide,node2node16,4.0
C_node2node16_wide_t5,0.0,node2transit_node16transit,C,wide,node2node16,5.0
C_node2node114_timber_t0,0.0,node2transit_node114transit,C,timber,node2node114,0.0
C_node2node114_timber_t1,0.0,node2transit_node114transit,C,timber,node2node114,1.0
C_node2node114_timber_t2,0.0,node2transit_node114transit,C,timber,node2node114,2.0
C_node2node114_timber_t3,0.0,node2transit_node114transit,C,timber,node2node114,3.0
C_node2node114_timber_t4,0.0,node2transit_node114transit,C,timber,node2node114,4.0
C_node2node114_timber_t5,0.0,node2transit_node114transit,C,timber,node2node114,5.0
C_node2node114_wide_t0,0.0,node2transit_node114transit,C,wide,node2node114,0.0
C_node2node114_wide_t1,0.0,node2transit_node114transit,C,wide,node2node114,1.0
C_node2node114_wide_t2,0.0,node2transit_node114transit,C,wide,node2node114,2.0
C_node2node114_wide_t3,0.0,node2transit_node114transit,C,wide,node2node114,3.0
C_node2node114_wide_t4,0.0,node2transit_node114transit,C,wide,node2node114,4.0
C_node2node114_wide_t5,0.0,node2transit_node114transit,C,wide,node2node114,5.0
C_node2node80_timber_t0,0.0,node2transit_node80transit,C,timber,node2node80,0.0
C_node2node80_timber_t1,0.0,node2transit_node80transit,C,timber,node2node80,1.0
C_node2node80_timber_t2,0.0,node2transit_node80transit,C,timber,node2node80,2.0
C_node2node80_timber_t3,0.0,node2transit_node80transit,C,timber,node2node80,3.0
C_node2node80_timber_t4,0.0,node2transit_node80transit,C,timber,node2node80,4.0
C_node2node80_timber_t5,0.0,node2transit_node80transit,C,timber,node2node80,5.0
C_node2node80_wide_t0,0.0,node2transit_node80transit,C,wide,node2node80,0.0
C_node2node80_wide_t1,0.0,node2transit_node80transit,C,wide,node2node80,1.0
C_node2node80_wide_t2,0.0,node2transit_node80transit,C,wide,node2node80,2.0
C_node2node80_wide_t3,0.0,node2transit_node80transit,C,wide,node2node80,3.0
C_node2node80_wide_t4,0.0,node2transit_node80transit,C,wide,node2node80,4.0
C_node2node80_wide_t5,0.0,node2transit_node80transit,C,wide,node2node80,5.0
C_node2node364_timber_t0,0.0,node2transit_node364source,C,timber,node2node364,0.0
C_node2node364_timber_t1,0.0,node2transit_node364source,C,timber,node2node364,1.0
C_node2node364_timber_t2,0.0,node2transit_node364source,C,timber,node2node364,2.0
C_node2node364_timber_t3,0.0,node2transit_node364source,C,timber,node2node364,3.0
C_node2node364_timber_t4,0.0,node2transit_node364source,C,timber,node2node364,4.0
C_node2node364_timber_t5,0.0,node2transit_node364source,C,timber,node2node364,5.0
C_node2node364_wide_t0,0.0,node2transit_node364source,C,wide,node2node364,0.0
C_node2node364_wide_t1,1.0,node2transit_node364source,C,wide,node2node364,1.0
C_node2node364_wide_t2,0.0,node2transit_node364source,C,wide,node2node364,2.0
C_node2node364_wide_t3,-0.0,node2transit_node364source,C,wide,node2node364,3.0
C_node2node364_wide_t4,-0.0,node2transit_node364source,C,wide,node2node364,4.0
C_node2node364_wide_t5,-0.0,node2transit_node364source,C,wide,node2node364,5.0
C_node2node366_timber_t0,0.0,node2transit_node366source,C,timber,node2node366,0.0
C_node2node366_timber_t1,0.0,node2transit_node366source,C,timber,node2node366,1.0
C_node2node366_timber_t2,0.0,node2transit_node366source,C,timber,node2node366,2.0
C_node2node366_timber_t3,0.0,node2transit_node366source,C,timber,node2node366,3.0
C_node2node366_timber_t4,-0.0,node2transit_node366source,C,timber,node2node366,4.0
C_node2node366_timber_t5,-0.0,node2transit_node366source,C,timber,node2node366,5.0
C_node2node366_wide_t0,0.0,node2transit_node366source,C,wide,node2node366,0.0
C_node2node366_wide_t1,1.0,node2transit_node366source,C,wide,node2node366,1.0
C_node2node366_wide_t2,0.0,node2transit_node366source,C,wide,node2node366,2.0
C_node2node366_wide_t3,0.0,node2transit_node366source,C,wide,node2node366,3.0
C_node2node366_wide_t4,-0.0,node2transit_node366source,C,wide,node2node366,4.0
C_node2node366_wide_t5,0.0,node2transit_node366source,C,wide,node2node366,5.0
C_node2node367_timber_t0,0.0,node2transit_node367source,C,timber,node2node367,0.0
C_node2node367_timber_t1,0.0,node2transit_node367source,C,timber,node2node367,1.0
C_node2node367_timber_t2,0.0,node2transit_node367source,C,timber,node2node367,2.0
C_node2node367_timber_t3,0.0,node2transit_node367source,C,timber,node2node367,3.0
C_node2node367_timber_t4,-0.0,node2transit_node367source,C,timber,node2node367,4.0
C_node2node367_timber_t5,0.0,node2transit_node367source,C,timber,node2node367,5.0
C_node2node367_wide_t0,0.0,node2transit_node367source,C,wide,node2node367,0.0
C_node2node367_wide_t1,1.0,node2transit_node367source,C,wide,node2node367,1.0
C_node2node367_wide_t2,0.0,node2transit_node367source,C,wide,node2node367,2.0
C_node2node367_wide_t3,0.0,node2transit_node367source,C,wide,node2node367,3.0
C_node2node367_wide_t4,-0.0,node2transit_node367source,C,wide,node2node367,4.0
C_node2node367_wide_t5,-0.0,node2transit_node367source,C,wide,node2node367,5.0
C_node3node123_timber_t0,0.0,node3transit_node123transit,C,timber,node3node123,0.0
C_node3node123_timber_t1,0.0,node3transit_node123transit,C,timber,node3node123,1.0
C_node3node123_timber_t2,0.0,node3transit_node123transit,C,timber,node3node123,2.0
C_node3node123_timber_t3,0.0,node3transit_node123transit,C,timber,node3node123,3.0
C_node3node123_timber_t4,0.0,node3transit_node123transit,C,timber,node3node123,4.0
C_node3node123_timber_t5,0.0,node3transit_node123transit,C,timber,node3node123,5.0
C_node3node123_wide_t0,0.0,node3transit_node123transit,C,wide,node3node123,0.0
C_node3node123_wide_t1,0.0,node3transit_node123transit,C,wide,node3node123,1.0
C_node3node123_wide_t2,0.0,node3transit_node123transit,C,wide,node3node123,2.0
C_node3node123_wide_t3,0.0,node3transit_node123transit,C,wide,node3node123,3.0
C_node3node123_wide_t4,0.0,node3transit_node123transit,C,wide,node3node123,4.0
C_node3node123_wide_t5,0.0,node3transit_node123transit,C,wide,node3node123,5.0
C_node3node73_timber_t0,0.0,node3transit_node73transit,C,timber,node3node73,0.0
C_node3node73_timber_t1,0.0,node3transit_node73transit,C,timber,node3node73,1.0
C_node3node73_timber_t2,0.0,node3transit_node73transit,C,timber,node3node73,2.0
C_node3node73_timber_t3,0.0,node3transit_node73transit,C,timber,node3node73,3.0
C_node3node73_timber_t4,0.0,node3transit_node73transit,C,timber,node3node73,4.0
C_node3node73_timber_t5,0.0,node3transit_node73transit,C,timber,node3node73,5.0
C_node3node73_wide_t0,0.0,node3transit_node73transit,C,wide,node3node73,0.0
C_node3node73_wide_t1,0.0,node3transit_node73transit,C,wide,node3node73,1.0
C_node3node73_wide_t2,0.0,node3transit_node73transit,C,wide,node3node73,2.0
C_node3node73_wide_t3,0.0,node3transit_node73transit,C,wide,node3node73,3.0
C_node3node73_wide_t4,0.0,node3transit_node73transit,C,wide,node3node73,4.0
C_node3node73_wide_t5,0.0,node3transit_node73transit,C,wide,node3node73,5.0
C_node3node172_timber_t0,0.0,node3transit_node172transit,C,timber,node3node172,0.0
C_node3node172_timber_t1,0.0,node3transit_node172transit,C,timber,node3node172,1.0
C_node3node172_timber_t2,0.0,node3transit_node172transit,C,timber,node3node172,2.0
C_node3node172_timber_t3,0.0,node3transit_node172transit,C,timber,node3node172,3.0
C_node3node172_timber_t4,0.0,node3transit_node172transit,C,timber,node3node172,4.0
C_node3node172_timber_t5,0.0,node3transit_node172transit,C,timber,node3node172,5.0
C_node3node172_wide_t0,0.0,node3transit_node172transit,C,wide,node3node172,0.0
C_node3node172_wide_t1,0.0,node3transit_node172transit,C,wide,node3node172,1.0
C_node3node172_wide_t2,0.0,node3transit_node172transit,C,wide,node3node172,2.0
C_node3node172_wide_t3,0.0,node3transit_node172transit,C,wide,node3node172,3.0
C_node3node172_wide_t4,0.0,node3transit_node172transit,C,wide,node3node172,4.0
C_node3node172_wide_t5,0.0,node3transit_node172transit,C,wide,node3node172,5.0
C_node3node341_timber_t0,0.0,node3transit_node341source,C,timber,node3node341,0.0
C_node3node341_timber_t1,1.0,node3transit_node341source,C,timber,node3node341,1.0
C_node3node341_timber_t2,0.0,node3transit_node341source,C,timber,node3node341,2.0
C_node3node341_timber_t3,0.0,node3transit_node341source,C,timber,node3node341,3.0
C_node3node341_timber_t4,-0.0,node3transit_node341source,C,timber,node3node341,4.0
C_node3node341_timber_t5,0.0,node3transit_node341source,C,timber,node3node341,5.0
C_node3node341_wide_t0,0.0,node3transit_node341source,C,wide,node3node341,0.0
C_node3node341_wide_t1,0.0,node3transit_node341source,C,wide,node3node341,1.0
C_node3node341_wide_t2,0.0,node3transit_node341source,C,wide,node3node341,2.0
C_node3node341_wide_t3,0.0,node3transit_node341source,C,wide,node3node341,3.0
C_node3node341_wide_t4,0.0,node3transit_node341source,C,wide,node3node341,4.0
C_node3node341_wide_t5,-0.0,node3transit_node341source,C,wide,node3node341,5.0
C_node3node342_timber_t0,0.0,node3transit_node342source,C,timber,node3node342,0.0
C_node3node342_timber_t1,1.0,node3transit_node342source,C,timber,node3node342,1.0
C_node3node342_timber_t2,0.0,node3transit_node342source,C,timber,node3node342,2.0
