variable,value,node_type_info
C_node158node289_timber_t1,1.0,node158transit_node289source
C_node159node324_timber_t1,1.0,node159exit_node324source
C_node159node337_timber_t1,1.0,node159exit_node337source
C_node160node310_timber_t1,1.0,node160transit_node310source
C_node161node167_timber_t1,1.0,node161transit_node167exit
C_node161node371_wide_t1,1.0,node161transit_node371source
C_node162node324_timber_t1,1.0,node162exit_node324source
C_node162node337_timber_t1,1.0,node162exit_node337source
C_node164node365_wide_t1,1.0,node164transit_node365source
C_node169node371_timber_t1,1.0,node169transit_node371source
C_node170node363_wide_t1,1.0,node170transit_node363source
C_node170node364_timber_t1,1.0,node170transit_node364source
C_node171node322_timber_t1,1.0,node171transit_node322source
C_node171node324_timber_t1,1.0,node171transit_node324source
C_node171node337_timber_t1,1.0,node171transit_node337source
C_node172node341_timber_t1,1.0,node172transit_node341source
C_node172node342_timber_t1,1.0,node172transit_node342source
C_node173node300_timber_t1,1.0,node173transit_node300source
C_node173node301_timber_t1,1.0,node173transit_node301source
C_node174node302_timber_t1,1.0,node174transit_node302source
C_node176node315_timber_t1,1.0,node176transit_node315source
C_node176node327_timber_t1,1.0,node176transit_node327source
C_node177node265_timber_t1,1.0,node177transit_node265exit
C_node178node365_wide_t1,1.0,node178transit_node365source
C_node178node366_wide_t1,1.0,node178transit_node366source
C_node180node299_timber_t1,1.0,node180transit_node299source
C_node182node342_wide_t1,1.0,node182transit_node342source
C_node184node299_timber_t1,1.0,node184transit_node299source
C_node184node300_timber_t1,1.0,node184transit_node300source
C_node186node304_timber_t1,1.0,node186transit_node304source
C_node187node306_timber_t1,1.0,node187transit_node306source
C_node187node317_timber_t1,1.0,node187transit_node317source
C_node188node238_timber_t1,1.0,node188transit_node238exit
C_node188node304_timber_t1,1.0,node188transit_node304source
C_node188node304_wide_t4,1.0,node188transit_node304source
C_node189node315_timber_t1,1.0,node189transit_node315source
C_node190node320_timber_t1,1.0,node190transit_node320source
C_node190node323_timber_t1,1.0,node190transit_node323source
C_node195node361_wide_t1,1.0,node195transit_node361source
C_node195node366_timber_t1,1.0,node195transit_node366source
C_node197node310_wide_t1,1.0,node197transit_node310source
C_node197node313_timber_t1,1.0,node197transit_node313source
C_node199node332_timber_t1,1.0,node199transit_node332source
C_node201node299_timber_t1,1.0,node201transit_node299source
C_node201node300_timber_t1,1.0,node201transit_node300source
C_node202node337_timber_t1,1.0,node202exit_node337source
C_node203node324_wide_t1,1.0,node203transit_node324source
C_node204node288_timber_t1,1.0,node204transit_node288source
C_node204node288_timber_t4,1.0,node204transit_node288source
C_node204node289_timber_t1,1.0,node204transit_node289source
C_node204node289_timber_t4,1.0,node204transit_node289source
C_node205node318_timber_t1,1.0,node205transit_node318source
C_node205node320_timber_t1,1.0,node205transit_node320source
C_node205node322_timber_t1,1.0,node205transit_node322source
C_node207node337_timber_t1,1.0,node207transit_node337source
C_node208node337_timber_t1,1.0,node208transit_node337source
C_node210node364_wide_t1,1.0,node210transit_node364source
C_node211node289_timber_t1,1.0,node211transit_node289source
C_node211node289_timber_t4,1.0,node211transit_node289source
C_node214node324_timber_t1,1.0,node214transit_node324source
C_node218node301_timber_t1,1.0,node218transit_node301source
C_node218node302_timber_t1,1.0,node218transit_node302source
C_node244node322_timber_t1,1.0,node244exit_node322source
C_node244node324_timber_t1,1.0,node244exit_node324source
C_node245node324_timber_t1,1.0,node245exit_node324source
C_node246node324_timber_t1,1.0,node246exit_node324source
C_node246node337_timber_t1,1.0,node246exit_node337source
C_node252node335_timber_t1,1.0,node252exit_node335source
C_node255node335_timber_t1,1.0,node255exit_node335source
M_node1node158_timber_t2,1.0,node1transit_node158transit
M_node1node158_timber_t3,1.0,node1transit_node158transit
M_node1node158_timber_t4,1.0,node1transit_node158transit
M_node1node158_timber_t5,1.0,node1transit_node158transit
M_node1node288_timber_t2,1.0,node1transit_node288source
M_node1node288_timber_t5,1.0,node1transit_node288source
M_node1node289_timber_t2,1.0,node1transit_node289source
M_node2node364_timber_t5,1.0,node2transit_node364source
M_node2node364_wide_t2,1.0,node2transit_node364source
M_node2node366_wide_t2,1.0,node2transit_node366source
M_node2node366_wide_t3,1.0,node2transit_node366source
M_node2node366_wide_t4,1.0,node2transit_node366source
M_node2node366_wide_t5,1.0,node2transit_node366source
M_node2node367_wide_t2,1.0,node2transit_node367source
M_node2node367_wide_t3,1.0,node2transit_node367source
M_node2node367_wide_t4,1.0,node2transit_node367source
M_node2node367_wide_t5,1.0,node2transit_node367source
M_node3node341_timber_t2,1.0,node3transit_node341source
M_node3node341_timber_t3,1.0,node3transit_node341source
M_node3node341_timber_t4,1.0,node3transit_node341source
M_node3node341_timber_t5,1.0,node3transit_node341source
M_node3node342_timber_t2,1.0,node3transit_node342source
M_node3node342_timber_t3,1.0,node3transit_node342source
M_node3node342_timber_t4,1.0,node3transit_node342source
M_node3node342_timber_t5,1.0,node3transit_node342source
M_node4node300_timber_t2,1.0,node4transit_node300source
M_node4node300_timber_t3,1.0,node4transit_node300source
M_node4node300_timber_t4,1.0,node4transit_node300source
M_node4node300_timber_t5,1.0,node4transit_node300source
M_node4node303_wide_t3,1.0,node4transit_node303source
M_node4node303_wide_t4,1.0,node4transit_node303source
M_node4node303_wide_t5,1.0,node4transit_node303source
M_node5node301_timber_t2,1.0,node5transit_node301source
M_node5node301_timber_t3,1.0,node5transit_node301source
M_node5node301_wide_t5,1.0,node5transit_node301source
M_node5node302_timber_t2,1.0,node5transit_node302source
M_node5node302_timber_t3,1.0,node5transit_node302source
M_node5node302_wide_t5,1.0,node5transit_node302source
M_node5node305_timber_t2,1.0,node5transit_node305source
M_node5node305_timber_t3,1.0,node5transit_node305source
M_node5node305_timber_t4,1.0,node5transit_node305source
M_node8node124_timber_t2,1.0,node8transit_node124transit
M_node8node124_timber_t3,1.0,node8transit_node124transit
M_node8node124_timber_t4,1.0,node8transit_node124transit
M_node8node124_timber_t5,1.0,node8transit_node124transit
M_node8node131_timber_t2,1.0,node8transit_node131transit
M_node8node131_timber_t3,1.0,node8transit_node131transit
M_node8node131_timber_t4,1.0,node8transit_node131transit
M_node8node131_timber_t5,1.0,node8transit_node131transit
M_node8node335_timber_t2,1.0,node8transit_node335source
M_node8node335_timber_t3,1.0,node8transit_node335source
M_node8node335_timber_t4,1.0,node8transit_node335source
M_node8node335_timber_t5,1.0,node8transit_node335source
M_node8node341_timber_t2,1.0,node8transit_node341source
M_node8node341_timber_t3,1.0,node8transit_node341source
M_node8node341_timber_t4,1.0,node8transit_node341source
M_node8node341_timber_t5,1.0,node8transit_node341source
M_node9node143_timber_t2,1.0,node9transit_node143transit
M_node9node143_timber_t3,1.0,node9transit_node143transit
M_node9node143_timber_t4,1.0,node9transit_node143transit
M_node9node143_timber_t5,1.0,node9transit_node143transit
M_node9node81_timber_t2,1.0,node9transit_node81transit
M_node9node81_timber_t3,1.0,node9transit_node81transit
M_node9node81_timber_t4,1.0,node9transit_node81transit
M_node9node81_timber_t5,1.0,node9transit_node81transit
M_node9node361_wide_t2,1.0,node9transit_node361source
M_node9node361_wide_t3,1.0,node9transit_node361source
M_node9node361_wide_t4,1.0,node9transit_node361source
M_node10node313_timber_t2,1.0,node10transit_node313source
M_node10node313_timber_t3,1.0,node10transit_node313source
M_node10node313_timber_t4,1.0,node10transit_node313source
M_node10node313_timber_t5,1.0,node10transit_node313source
M_node10node315_wide_t3,1.0,node10transit_node315source
M_node10node315_wide_t4,1.0,node10transit_node315source
M_node10node315_wide_t5,1.0,node10transit_node315source
M_node11node264_timber_t2,1.0,node11transit_node264exit
M_node11node264_timber_t3,1.0,node11transit_node264exit
M_node11node264_timber_t4,1.0,node11transit_node264exit
M_node11node264_timber_t5,1.0,node11transit_node264exit
M_node11node351_wide_t2,1.0,node11transit_node351source
M_node11node351_wide_t3,1.0,node11transit_node351source
M_node11node351_wide_t4,1.0,node11transit_node351source
M_node11node351_wide_t5,1.0,node11transit_node351source
M_node12node361_wide_t2,1.0,node12transit_node361source
M_node12node361_wide_t3,1.0,node12transit_node361source
M_node12node361_wide_t4,1.0,node12transit_node361source
M_node12node361_wide_t5,1.0,node12transit_node361source
M_node12node365_wide_t2,1.0,node12transit_node365source
M_node12node365_wide_t3,1.0,node12transit_node365source
M_node12node365_wide_t4,1.0,node12transit_node365source
M_node13node351_timber_t2,1.0,node13transit_node351source
M_node13node351_timber_t3,1.0,node13transit_node351source
M_node13node351_timber_t4,1.0,node13transit_node351source
M_node13node351_timber_t5,1.0,node13transit_node351source
M_node14node28_timber_t2,1.0,node14transit_node28transit
M_node14node28_timber_t3,1.0,node14transit_node28transit
M_node14node28_timber_t4,1.0,node14transit_node28transit
M_node14node28_timber_t5,1.0,node14transit_node28transit
M_node14node187_timber_t2,1.0,node14transit_node187transit
M_node14node187_timber_t3,1.0,node14transit_node187transit
M_node14node187_timber_t4,1.0,node14transit_node187transit
