Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-19732.5048, 148213.5339)","(-19682.4889, 148247.186)",1.582,20.5,7642.19,2971.6,11463.28,5731.64,2971.6
"(-19732.5048, 148213.5339)","(-19711.692, 148278.2738)",63.618,20.5,307324.94,119500.79,460987.41,230493.71,119500.79
"(-16561.771, 147198.1789)","(-16557.9215, 147195.5264)",168.484,22.6,813905.58,316480.53,1220858.37,610429.18,316480.53
"(-16561.771, 147198.1789)","(-16583.5011, 147213.1515)",3.486,22.6,16838.88,6547.66,25258.31,12629.16,6547.66
"(-18128.9951, 147489.6309)","(-18075.3295, 147522.908)",2.561,23.8,12369.3,4809.7,18553.94,9276.97,4809.7
"(-18128.9951, 147489.6309)","(-18191.7756, 147514.8085)",34.758,33.7,261189.83,93282.08,391784.75,195892.37,93282.08
"(-15994.5837, 147330.0523)","(-15994.397, 147330.7882)",4.955,25.1,37233.23,13297.58,55849.84,27924.92,13297.58
"(-15994.5837, 147330.0523)","(-15995.0274, 147328.303)",3.509,25.1,26370.77,9418.13,39556.16,19778.08,9418.13
"(-18241.9826, 146929.2581)","(-18236.4263, 146923.7019)",10.881,22.6,52561.32,20438.04,78841.97,39420.99,20438.04
"(-18241.9826, 146929.2581)","(-18249.0313, 146936.3065)",25.138,22.6,121433.18,47218.3,182149.77,91074.89,47218.3
"(-18305.1055, 148365.9266)","(-18347.7177, 148328.5489)",51.55,23.8,249026.52,96831.93,373539.78,186769.89,96831.93
"(-18305.1055, 148365.9266)","(-18265.9956, 148401.2653)",12.746,23.8,61573.97,23942.54,92360.96,46180.48,23942.54
"(-18670.3255, 148455.8926)","(-18691.0506, 148430.8789)",11.693,21.1,56486.72,21964.4,84730.07,42365.04,21964.4
"(-18670.3255, 148455.8926)","(-18673.333, 148478.8477)",27.062,19.6,130731.35,50833.82,196097.02,98048.51,50833.82
"(-18088.3049, 148513.1229)","(-18027.9994, 148550.8969)",18.55,23.8,89608.21,34843.42,134412.32,67206.16,34843.42
"(-18088.3049, 148513.1229)","(-18139.4675, 148468.7957)",53.936,23.8,260550.86,101313.07,390826.28,195413.14,101313.07
"(-17862.1906, 148887.6951)","(-17900.9724, 148830.3602)",61.021,18.5,294775.82,114621.17,442163.72,221081.86,114621.17
"(-17862.1906, 148887.6951)","(-17802.4198, 148890.357)",10.205,19.4,49298.51,19169.32,73947.77,36973.89,19169.32
"(-17862.1906, 148887.6951)","(-17911.4722, 148946.4066)",52.711,19.6,254632.08,99011.6,381948.12,190974.06,99011.6
"(-19299.933, 151714.5668)","(-19301.6927, 151719.1013)",3.929,35.0,29523.05,10543.94,44284.57,22142.28,10543.94
"(-19299.933, 151714.5668)","(-19299.7357, 151713.527)",8.627,35.0,64824.98,23151.78,97237.47,48618.74,23151.78
"(-19656.7432, 149447.2979)","(-19723.4184, 149428.2478)",0.403,22.0,1946.7,756.96,2920.05,1460.02,756.96
"(-19656.7432, 149447.2979)","(-19609.1181, 149433.5395)",15.941,22.0,77005.45,29942.94,115508.17,57754.09,29942.94
"(-18699.7298, 148020.7286)","(-18674.2852, 148011.5123)",74.944,25.5,563168.19,201131.5,844752.29,422376.14,201131.5
"(-18699.7298, 148020.7286)","(-18713.4836, 148025.7104)",3.539,25.5,26591.85,9497.09,39887.78,19943.89,9497.09
"(-16221.6933, 146958.4622)","(-16221.8024, 146958.395)",67.742,16.6,327243.96,127246.14,490865.93,245432.97,127246.14
