"Node1(x,y)","Node2(x,y)"
"(-19959.8943, 152178.1578)","(-20011.9125, 152096.2591)"
"(-20011.9125, 152096.2591)","(-20048.6744, 152052.7771)"
"(-20048.6744, 152052.7771)","(-20099.9388, 152009.0405)"
"(-20099.9388, 152009.0405)","(-20177.5343, 152019.4655)"
"(-20177.5343, 152019.4655)","(-20229.8906, 152055.7184)"
"(-20229.8906, 152055.7184)","(-20275.1641, 152111.3637)"
"(-20275.1641, 152111.3637)","(-20296.6673, 152163.8841)"
"(-20296.6673, 152163.8841)","(-20364.2883, 152150.2476)"
"(-20364.2883, 152150.2476)","(-20420.0969, 152181.7814)"
"(-20420.0969, 152181.7814)","(-20377.3588, 152234.0887)"
"(-20377.3588, 152234.0887)","(-20345.1602, 152272.2509)"
"(-20345.1602, 152272.2509)","(-20296.24, 152303.9714)"
"(-20296.24, 152303.9714)","(-20244.8465, 152285.7274)"
"(-20244.8465, 152285.7274)","(-20190.1355, 152274.7395)"
"(-20190.1355, 152274.7395)","(-20101.7166, 152279.5095)"
"(-20101.7166, 152279.5095)","(-20063.323, 152214.6325)"
"(-20063.323, 152214.6325)","(-20009.7118, 152174.7244)"
"(-20009.7118, 152174.7244)","(-19959.8943, 152178.1578)"
"(-19727.0462, 152188.4978)","(-19778.9634, 152131.5454)"
"(-19778.9634, 152131.5454)","(-19820.3718, 152088.8562)"
"(-19820.3718, 152088.8562)","(-19877.6985, 152067.5215)"
"(-19877.6985, 152067.5215)","(-19915.8081, 152028.7376)"
"(-19915.8081, 152028.7376)","(-19939.2324, 151953.774)"
"(-19939.2324, 151953.774)","(-19954.8508, 151894.5328)"
"(-19954.8508, 151894.5328)","(-20030.6011, 151934.2537)"
"(-20030.6011, 151934.2537)","(-20099.9388, 152009.0405)"
"(-20099.9388, 152009.0405)","(-20048.6744, 152052.7771)"
"(-20048.6744, 152052.7771)","(-20011.9125, 152096.2591)"
"(-20011.9125, 152096.2591)","(-19959.8943, 152178.1578)"
"(-19959.8943, 152178.1578)","(-19962.0097, 152186.8337)"
"(-19962.0097, 152186.8337)","(-19961.6253, 152186.8602)"
"(-19961.6253, 152186.8602)","(-19973.9447, 152237.3868)"
"(-19973.9447, 152237.3868)","(-19930.91, 152254.1809)"
"(-19930.91, 152254.1809)","(-19891.7515, 152301.8059)"
"(-19891.7515, 152301.8059)","(-19856.8265, 152336.7311)"
"(-19856.8265, 152336.7311)","(-19809.2014, 152302.8643)"
"(-19809.2014, 152302.8643)","(-19784.8597, 152265.8226)"
"(-19784.8597, 152265.8226)","(-19744.2038, 152233.225)"
"(-19744.2038, 152233.225)","(-19727.0462, 152188.4978)"
"(-20420.0969, 152181.7814)","(-20364.2883, 152150.2476)"
"(-20364.2883, 152150.2476)","(-20296.6673, 152163.8841)"
"(-20296.6673, 152163.8841)","(-20275.1641, 152111.3637)"
"(-20275.1641, 152111.3637)","(-20229.8906, 152055.7184)"
"(-20229.8906, 152055.7184)","(-20177.5343, 152019.4655)"
"(-20177.5343, 152019.4655)","(-20221.0499, 151958.6994)"
"(-20221.0499, 151958.6994)","(-20191.9764, 151915.2378)"
"(-20191.9764, 151915.2378)","(-20171.7508, 151840.5036)"
"(-20171.7508, 151840.5036)","(-20229.3405, 151860.5072)"
"(-20229.3405, 151860.5072)","(-20287.9304, 151910.0056)"
"(-20287.9304, 151910.0056)","(-20359.7031, 151877.2617)"
"(-20359.7031, 151877.2617)","(-20407.7328, 151886.1853)"
"(-20407.7328, 151886.1853)","(-20458.7348, 151898.6586)"
"(-20458.7348, 151898.6586)","(-20513.8008, 151892.8484)"
"(-20513.8008, 151892.8484)","(-20585.1755, 151893.5967)"
"(-20585.1755, 151893.5967)","(-20627.1897, 151923.3073)"
"(-20627.1897, 151923.3073)","(-20654.2904, 151966.0566)"
"(-20654.2904, 151966.0566)","(-20701.5496, 151976.6325)"
"(-20701.5496, 151976.6325)","(-20744.1541, 151955.0478)"
"(-20744.1541, 151955.0478)","(-20771.5839, 151993.5739)"
"(-20771.5839, 151993.5739)","(-20792.2304, 152101.5997)"
"(-20792.2304, 152101.5997)","(-20769.8722, 152158.6286)"
"(-20769.8722, 152158.6286)","(-20693.0185, 152165.6662)"
"(-20693.0185, 152165.6662)","(-20636.4547, 152155.0236)"
"(-20636.4547, 152155.0236)","(-20572.9549, 152155.9977)"
"(-20572.9549, 152155.9977)","(-20504.7391, 152158.1731)"
"(-20504.7391, 152158.1731)","(-20479.8703, 152202.0931)"
"(-20479.8703, 152202.0931)","(-20475.0816, 152259.4055)"
"(-20475.0816, 152259.4055)","(-20420.0969, 152181.7814)"
"(-19609.1725, 152122.0048)","(-19623.8669, 152101.348)"
"(-19623.8669, 152101.348)","(-19594.1012, 152090.1032)"
"(-19594.1012, 152090.1032)","(-19568.3042, 152081.5042)"
"(-19568.3042, 152081.5042)","(-19541.8459, 152089.4417)"
"(-19541.8459, 152089.4417)","(-19525.3094, 152105.9782)"
"(-19525.3094, 152105.9782)","(-19519.3562, 152115.9001)"
"(-19519.3562, 152115.9001)","(-19497.5216, 152111.0939)"
"(-19497.5216, 152111.0939)","(-19483.3575, 152035.7715)"
"(-19483.3575, 152035.7715)","(-19505.7678, 151976.128)"
"(-19505.7678, 151976.128)","(-19537.6106, 151891.8056)"
"(-19537.6106, 151891.8056)","(-19571.8579, 151844.0703)"
"(-19571.8579, 151844.0703)","(-19601.6004, 151807.3509)"
"(-19601.6004, 151807.3509)","(-19651.2013, 151767.453)"
"(-19651.2013, 151767.453)","(-19707.5673, 151731.8401)"
"(-19707.5673, 151731.8401)","(-19752.4465, 151735.7717)"
"(-19752.4465, 151735.7717)","(-19791.4162, 151761.1906)"
"(-19791.4162, 151761.1906)","(-19830.2867, 151797.6198)"
"(-19830.2867, 151797.6198)","(-19873.7101, 151820.1628)"
"(-19873.7101, 151820.1628)","(-19912.4314, 151850.2622)"
"(-19912.4314, 151850.2622)","(-19954.8508, 151894.5328)"
"(-19954.8508, 151894.5328)","(-19939.2324, 151953.774)"
"(-19939.2324, 151953.774)","(-19915.8081, 152028.7376)"
"(-19915.8081, 152028.7376)","(-19877.6985, 152067.5215)"
"(-19877.6985, 152067.5215)","(-19820.3718, 152088.8562)"
"(-19820.3718, 152088.8562)","(-19778.9634, 152131.5454)"
"(-19778.9634, 152131.5454)","(-19727.0462, 152188.4978)"
"(-19727.0462, 152188.4978)","(-19744.2038, 152233.225)"
"(-19744.2038, 152233.225)","(-19751.6831, 152239.2218)"
"(-19751.6831, 152239.2218)","(-19740.0628, 152242.9847)"
"(-19740.0628, 152242.9847)","(-19714.629, 152223.1214)"
"(-19714.629, 152223.1214)","(-19712.915, 152206.8152)"
"(-19712.915, 152206.8152)","(-19709.8536, 152177.691)"
"(-19709.8536, 152177.691)","(-19673.2314, 152150.2683)"
"(-19673.2314, 152150.2683)","(-19668.3832, 152146.1846)"
"(-19668.3832, 152146.1846)","(-19647.6764, 152128.743)"
"(-19647.6764, 152128.743)","(-19609.1725, 152122.0048)"
"(-20171.7508, 151840.5036)","(-20126.7277, 151785.8129)"
"(-20126.7277, 151785.8129)","(-20073.8742, 151739.8254)"
"(-20073.8742, 151739.8254)","(-20014.9978, 151668.834)"
"(-20014.9978, 151668.834)","(-19969.5004, 151587.3898)"
"(-19969.5004, 151587.3898)","(-19919.278, 151528.63)"
"(-19919.278, 151528.63)","(-19966.4583, 151528.8135)"
"(-19966.4583, 151528.8135)","(-20030.1124, 151529.0612)"
"(-20030.1124, 151529.0612)","(-20073.448, 151531.9396)"
"(-20073.448, 151531.9396)","(-20152.4734, 151551.7173)"
"(-20152.4734, 151551.7173)","(-20192.339, 151574.6037)"
"(-20192.339, 151574.6037)","(-20209.5182, 151618.0427)"
"(-20209.5182, 151618.0427)","(-20200.2248, 151698.3061)"
"(-20200.2248, 151698.3061)","(-20246.8328, 151703.8771)"
"(-20246.8328, 151703.8771)","(-20289.8435, 151718.4605)"
"(-20289.8435, 151718.4605)","(-20342.7356, 151767.4998)"
"(-20342.7356, 151767.4998)","(-20369.3331, 151831.7492)"
"(-20369.3331, 151831.7492)","(-20359.7031, 151877.2617)"
"(-20359.7031, 151877.2617)","(-20287.9304, 151910.0056)"
"(-20287.9304, 151910.0056)","(-20229.3405, 151860.5072)"
"(-20229.3405, 151860.5072)","(-20171.7508, 151840.5036)"
"(-19244.5137, 152137.3131)","(-19246.6878, 152134.4144)"
"(-19246.6878, 152134.4144)","(-19247.442, 152133.2707)"
"(-19247.442, 152133.2707)","(-19251.3642, 152131.6473)"
"(-19251.3642, 152131.6473)","(-19254.631, 152129.8832)"
"(-19254.631, 152129.8832)","(-19256.9203, 152128.478)"
"(-19256.9203, 152128.478)","(-19261.2144, 152125.2343)"
"(-19261.2144, 152125.2343)","(-19265.108, 152121.7469)"
"(-19265.108, 152121.7469)","(-19271.745, 152115.0446)"
"(-19271.745, 152115.0446)","(-19274.9036, 152111.5356)"
"(-19274.9036, 152111.5356)","(-19282.1089, 152103.5471)"
"(-19282.1089, 152103.5471)","(-19285.5691, 152099.1588)"
"(-19285.5691, 152099.1588)","(-19288.1826, 152095.1353)"
"(-19288.1826, 152095.1353)","(-19290.0423, 152090.9706)"
"(-19290.0423, 152090.9706)","(-19291.883, 152085.6321)"
"(-19291.883, 152085.6321)","(-19292.5497, 152084.4588)"
"(-19292.5497, 152084.4588)","(-19294.7587, 152081.9672)"
"(-19294.7587, 152081.9672)","(-19297.3618, 152078.6794)"
"(-19297.3618, 152078.6794)","(-19299.8405, 152075.2389)"
"(-19299.8405, 152075.2389)","(-19301.727, 152072.2008)"
"(-19301.727, 152072.2008)","(-19303.5678, 152068.0915)"
"(-19303.5678, 152068.0915)","(-19305.606, 152063.9127)"
"(-19305.606, 152063.9127)","(-19307.6693, 152059.0294)"
