"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-19959.8943, 152178.1578)","(-20011.9125, 152096.2591)",97.02211187625387,22.5796
"(-20011.9125, 152096.2591)","(-20048.6744, 152052.7771)",56.939631326600164,22.5796
"(-20048.6744, 152052.7771)","(-20099.9388, 152009.0405)",67.38641470593562,22.5796
"(-20099.9388, 152009.0405)","(-20177.5343, 152019.4655)",78.29267044398007,22.5796
"(-20177.5343, 152019.4655)","(-20229.8906, 152055.7184)",63.68245369096177,22.5796
"(-20229.8906, 152055.7184)","(-20275.1641, 152111.3637)",71.73624756242447,22.5796
"(-20275.1641, 152111.3637)","(-20296.6673, 152163.8841)",56.75191649980519,22.5796
"(-20296.6673, 152163.8841)","(-20364.2883, 152150.2476)",68.98227144165163,22.5796
"(-20364.2883, 152150.2476)","(-20420.0969, 152181.7814)",64.10132897530542,22.5796
"(-20420.0969, 152181.7814)","(-20377.3588, 152234.0887)",67.54701196128815,22.5796
"(-20377.3588, 152234.0887)","(-20345.1602, 152272.2509)",49.93098587852832,22.5796
"(-20345.1602, 152272.2509)","(-20296.24, 152303.9714)",58.30416870421381,22.5796
"(-20296.24, 152303.9714)","(-20244.8465, 152285.7274)",54.53563402263167,22.5796
"(-20244.8465, 152285.7274)","(-20190.1355, 152274.7395)",55.80347182219121,22.5796
"(-20190.1355, 152274.7395)","(-20101.7166, 152279.5095)",88.54747188491608,22.5796
"(-20101.7166, 152279.5095)","(-20063.323, 152214.6325)",75.38629616818415,22.5796
"(-20063.323, 152214.6325)","(-20009.7118, 152174.7244)",66.83425178043049,22.5796
"(-20009.7118, 152174.7244)","(-19959.8943, 152178.1578)",49.935674039808085,22.5796
"(-19727.0462, 152188.4978)","(-19778.9634, 152131.5454)",77.06472293858609,22.5796
"(-19778.9634, 152131.5454)","(-19820.3718, 152088.8562)",59.47287942583124,22.5796
"(-19820.3718, 152088.8562)","(-19877.6985, 152067.5215)",61.16796512047817,22.5796
"(-19877.6985, 152067.5215)","(-19915.8081, 152028.7376)",54.374005842596475,22.5796
"(-19915.8081, 152028.7376)","(-19939.2324, 151953.774)",78.53813822244798,22.5796
"(-19939.2324, 151953.774)","(-19954.8508, 151894.5328)",61.26544047015562,22.5796
"(-19954.8508, 151894.5328)","(-20030.6011, 151934.2537)",85.53278813940962,22.5796
"(-20030.6011, 151934.2537)","(-20099.9388, 152009.0405)",101.98422473858521,22.5796
"(-20099.9388, 152009.0405)","(-20048.6744, 152052.7771)",8.93007043477427,22.5796
"(-20048.6744, 152052.7771)","(-20011.9125, 152096.2591)",0.3853123538113167,22.5796
"(-20011.9125, 152096.2591)","(-19959.8943, 152178.1578)",52.0067776729266,22.5796
"(-19959.8943, 152178.1578)","(-19962.0097, 152186.8337)",46.19553223960068,22.5796
"(-19962.0097, 152186.8337)","(-19961.6253, 152186.8602)",61.65653856040012,22.5796
"(-19961.6253, 152186.8602)","(-19973.9447, 152237.3868)",49.39155008743702,22.5796
"(-19973.9447, 152237.3868)","(-19930.91, 152254.1809)",58.43894499604674,22.5796
"(-19930.91, 152254.1809)","(-19891.7515, 152301.8059)",44.323875031161286,22.5796
"(-19891.7515, 152301.8059)","(-19856.8265, 152336.7311)",52.11051458746752,22.5796
"(-19856.8265, 152336.7311)","(-19809.2014, 152302.8643)",47.905173599512274,22.5796
"(-19809.2014, 152302.8643)","(-19784.8597, 152265.8226)",74.7403930453115,22.5796
"(-19784.8597, 152265.8226)","(-19744.2038, 152233.225)",52.28937824081453,22.5796
"(-19744.2038, 152233.225)","(-19727.0462, 152188.4978)",77.42270690825043,22.5796
"(-20420.0969, 152181.7814)","(-20364.2883, 152150.2476)",60.9648879196008,22.5796
"(-20364.2883, 152150.2476)","(-20296.6673, 152163.8841)",76.69985648338225,22.5796
"(-20296.6673, 152163.8841)","(-20275.1641, 152111.3637)",78.88905787559995,22.5796
"(-20275.1641, 152111.3637)","(-20229.8906, 152055.7184)",48.85163988087228,21.82085
"(-20229.8906, 152055.7184)","(-20177.5343, 152019.4655)",52.50511610204527,21.82085
"(-20177.5343, 152019.4655)","(-20221.0499, 151958.6994)",55.371678501200975,21.82085
"(-20221.0499, 151958.6994)","(-20191.9764, 151915.2378)",71.37862252089243,21.82085
"(-20191.9764, 151915.2378)","(-20171.7508, 151840.5036)",51.457873586063535,21.82085
"(-20171.7508, 151840.5036)","(-20229.3405, 151860.5072)",50.61571486191102,21.82085
"(-20229.3405, 151860.5072)","(-20287.9304, 151910.0056)",48.42810801022083,21.82085
"(-20287.9304, 151910.0056)","(-20359.7031, 151877.2617)",47.760262712221326,21.82085
"(-20359.7031, 151877.2617)","(-20407.7328, 151886.1853)",47.29327974722398,22.746299999999998
"(-20407.7328, 151886.1853)","(-20458.7348, 151898.6586)",109.98114123744406,22.746299999999998
"(-20458.7348, 151898.6586)","(-20513.8008, 151892.8484)",61.255077687082334,22.746299999999998
"(-20513.8008, 151892.8484)","(-20585.1755, 151893.5967)",77.17524873591698,22.5796
"(-20585.1755, 151893.5967)","(-20627.1897, 151923.3073)",57.55630638948643,22.5796
"(-20627.1897, 151923.3073)","(-20654.2904, 151966.0566)",63.507271007733905,22.5796
"(-20654.2904, 151966.0566)","(-20701.5496, 151976.6325)",68.25047790895147,22.5796
"(-20701.5496, 151976.6325)","(-20744.1541, 151955.0478)",50.472008216818345,22.5796
"(-20744.1541, 151955.0478)","(-20771.5839, 151993.5739)",57.51211038945998,22.5796
"(-20771.5839, 151993.5739)","(-20792.2304, 152101.5997)",95.12527600431957,22.5796
"(-20792.2304, 152101.5997)","(-20769.8722, 152158.6286)",25.3501238182358,22.5796
"(-20769.8722, 152158.6286)","(-20693.0185, 152165.6662)",31.818900413585588,22.5796
"(-20693.0185, 152165.6662)","(-20636.4547, 152155.0236)",27.192425599795303,22.5796
"(-20636.4547, 152155.0236)","(-20572.9549, 152155.9977)",27.6232790439498,22.5796
"(-20572.9549, 152155.9977)","(-20504.7391, 152158.1731)",23.386142574195777,22.5796
"(-20504.7391, 152158.1731)","(-20479.8703, 152202.0931)",11.570855190941328,22.5796
"(-20479.8703, 152202.0931)","(-20475.0816, 152259.4055)",22.357310115482314,22.5796
"(-20475.0816, 152259.4055)","(-20420.0969, 152181.7814)",76.64258392415236,28.8009
"(-19609.1725, 152122.0048)","(-19623.8669, 152101.348)",63.714744277449704,28.8009
"(-19623.8669, 152101.348)","(-19594.1012, 152090.1032)",90.1345164384914,28.8009
"(-19594.1012, 152090.1032)","(-19568.3042, 152081.5042)",58.74977807089967,28.8009
"(-19568.3042, 152081.5042)","(-19541.8459, 152089.4417)",47.25389552841276,28.8009
"(-19541.8459, 152089.4417)","(-19525.3094, 152105.9782)",63.65604217369055,28.8009
"(-19525.3094, 152105.9782)","(-19519.3562, 152115.9001)",66.67386746252475,28.8009
"(-19519.3562, 152115.9001)","(-19497.5216, 152111.0939)",45.05108290818358,28.8009
"(-19497.5216, 152111.0939)","(-19483.3575, 152035.7715)",46.526959875964266,22.5796
"(-19483.3575, 152035.7715)","(-19505.7678, 151976.128)",53.272904772397325,22.5796
"(-19505.7678, 151976.128)","(-19537.6106, 151891.8056)",48.92625590171603,22.5796
"(-19537.6106, 151891.8056)","(-19571.8579, 151844.0703)",49.04398998909519,22.5796
"(-19571.8579, 151844.0703)","(-19601.6004, 151807.3509)",61.31306158331128,22.5796
"(-19601.6004, 151807.3509)","(-19651.2013, 151767.453)",9.586529024099821,22.5796
"(-19651.2013, 151767.453)","(-19707.5673, 151731.8401)",12.21436811709803,22.5796
"(-19707.5673, 151731.8401)","(-19752.4465, 151735.7717)",32.27117706762234,22.5796
"(-19752.4465, 151735.7717)","(-19791.4162, 151761.1906)",16.396034716959235,22.5796
"(-19791.4162, 151761.1906)","(-19830.2867, 151797.6198)",29.284658024316954,22.5796
"(-19830.2867, 151797.6198)","(-19873.7101, 151820.1628)",45.75139351024848,22.5796
"(-19873.7101, 151820.1628)","(-19912.4314, 151850.2622)",6.338899662394731,22.5796
"(-19912.4314, 151850.2622)","(-19954.8508, 151894.5328)",27.073621420133268,29.3567
"(-19954.8508, 151894.5328)","(-19939.2324, 151953.774)",39.089047755731734,22.5796
"(-19939.2324, 151953.774)","(-19915.8081, 152028.7376)",70.83891727081169,22.5796
"(-19915.8081, 152028.7376)","(-19877.6985, 152067.5215)",70.05956478953493,22.5796
"(-19877.6985, 152067.5215)","(-19820.3718, 152088.8562)",92.22911335863283,22.5796
"(-19820.3718, 152088.8562)","(-19778.9634, 152131.5454)",93.29078797180195,22.5796
"(-19778.9634, 152131.5454)","(-19727.0462, 152188.4978)",77.29814718219458,22.5796
"(-19727.0462, 152188.4978)","(-19744.2038, 152233.225)",47.18065684515205,21.82085
"(-19744.2038, 152233.225)","(-19751.6831, 152239.2218)",63.654581941133145,21.82085
"(-19751.6831, 152239.2218)","(-19740.0628, 152242.9847)",43.43108810425964,21.82085
"(-19740.0628, 152242.9847)","(-19714.629, 152223.1214)",81.46269859542384,21.82085
"(-19714.629, 152223.1214)","(-19712.915, 152206.8152)",45.96796023667882,21.82085
"(-19712.915, 152206.8152)","(-19709.8536, 152177.691)",46.71264961055579,21.82085
"(-19709.8536, 152177.691)","(-19673.2314, 152150.2683)",80.79963281549837,21.82085
"(-19673.2314, 152150.2683)","(-19668.3832, 152146.1846)",46.93976677616005,21.82085
"(-19668.3832, 152146.1846)","(-19647.6764, 152128.743)",45.41581079369991,21.82085
"(-19647.6764, 152128.743)","(-19609.1725, 152122.0048)",72.12785305899858,21.82085
"(-20171.7508, 151840.5036)","(-20126.7277, 151785.8129)",69.53712969781014,21.82085
"(-20126.7277, 151785.8129)","(-20073.8742, 151739.8254)",46.52015215206286,21.82085
"(-20073.8742, 151739.8254)","(-20014.9978, 151668.834)",3.6234200004893884,21.358954999999998
"(-20014.9978, 151668.834)","(-19969.5004, 151587.3898)",1.369988076602715,21.358954999999998
"(-19969.5004, 151587.3898)","(-19919.278, 151528.63)",4.244888738229682,35.0222
"(-19919.278, 151528.63)","(-19966.4583, 151528.8135)",3.7126851536333176,35.0222
"(-19966.4583, 151528.8135)","(-20030.1124, 151529.0612)",2.6861648367189055,35.0222
"(-20030.1124, 151529.0612)","(-20073.448, 151531.9396)",5.381531798655438,35.0222
"(-20073.448, 151531.9396)","(-20152.4734, 151551.7173)",5.2270526800563415,35.0222
"(-20152.4734, 151551.7173)","(-20192.339, 151574.6037)",9.432422503792125,35.0222
"(-20192.339, 151574.6037)","(-20209.5182, 151618.0427)",4.721211175106653,35.0222
"(-20209.5182, 151618.0427)","(-20200.2248, 151698.3061)",10.757903157217779,35.0222
"(-20200.2248, 151698.3061)","(-20246.8328, 151703.8771)",5.588395201659788,35.0222
"(-20246.8328, 151703.8771)","(-20289.8435, 151718.4605)",4.797805175294188,21.358954999999998
"(-20289.8435, 151718.4605)","(-20342.7356, 151767.4998)",4.561053626077256,21.358954999999998
"(-20342.7356, 151767.4998)","(-20369.3331, 151831.7492)",5.646924715288547,35.0222
"(-20369.3331, 151831.7492)","(-20359.7031, 151877.2617)",1.3494894516021048,21.358954999999998
"(-20359.7031, 151877.2617)","(-20287.9304, 151910.0056)",3.3298275570804634,21.358954999999998
"(-20287.9304, 151910.0056)","(-20229.3405, 151860.5072)",4.193537701050674,21.358954999999998
"(-20229.3405, 151860.5072)","(-20171.7508, 151840.5036)",4.240400209883202,35.0222
"(-19244.5137, 152137.3131)","(-19246.6878, 152134.4144)",3.5761618895169813,21.358954999999998
"(-19246.6878, 152134.4144)","(-19247.442, 152133.2707)",4.502764831729237,21.358954999999998
"(-19247.442, 152133.2707)","(-19251.3642, 152131.6473)",4.649368632426462,35.0222
"(-19251.3642, 152131.6473)","(-19254.631, 152129.8832)",5.301304158400791,35.0222
"(-19254.631, 152129.8832)","(-19256.9203, 152128.478)",1.3532770595924328,21.358954999999998
"(-19256.9203, 152128.478)","(-19261.2144, 152125.2343)",3.0326895521883603,21.358954999999998
"(-19261.2144, 152125.2343)","(-19265.108, 152121.7469)",2.466780330709698,21.358954999999998
"(-19265.108, 152121.7469)","(-19271.745, 152115.0446)",4.6704757198850215,35.0222
"(-19271.745, 152115.0446)","(-19274.9036, 152111.5356)",3.837800011717105,35.0222
"(-19274.9036, 152111.5356)","(-19282.1089, 152103.5471)",2.9727128956543467,35.0222
