"Node1(x,y)","Node2(x,y)"
"(-9457.45658, 153080.09721)","(-9410.12518, 153095.12571)"
"(-9457.45658, 153080.09721)","(-9463.22818, 153078.47631)"
"(-9700.28878, 152931.43511)","(-9739.38618, 152991.74671)"
"(-9700.28878, 152931.43511)","(-9765.22938, 152915.18851)"
"(-9873.87268, 152542.64071)","(-9901.65398, 152588.94281)"
"(-9873.87268, 152542.64071)","(-9858.22699, 152533.51406)"
"(-9421.11008, 152711.86331)","(-9377.03318, 152685.78751)"
"(-9421.11008, 152711.86331)","(-9458.62218, 152740.83381)"
"(-9791.19018, 152829.78021)","(-9760.41738, 152862.89111)"
"(-9791.19018, 152829.78021)","(-9802.43508, 152815.22811)"
"(-10051.89198, 152962.43741)","(-10110.14608, 152925.09661)"
"(-10051.89198, 152962.43741)","(-10046.01578, 152960.89351)"
"(-10051.89198, 152962.43741)","(-10148.00608, 152987.69251)"
"(-10166.23788, 152854.18811)","(-10163.06288, 152919.80501)"
"(-10166.23788, 152854.18811)","(-10135.54618, 152811.85471)"
"(-9364.92268, 152377.72061)","(-9290.46428, 152372.04901)"
"(-9364.92268, 152377.72061)","(-9424.64358, 152400.09261)"
"(-10264.49008, 152784.00921)","(-10258.51278, 152720.17741)"
"(-10264.49008, 152784.00921)","(-10289.18408, 152838.71691)"
"(-8980.98938, 153243.88601)","(-9046.54478, 153216.70301)"
"(-8980.98938, 153243.88601)","(-8906.01368, 153249.79021)"
"(-9829.08848, 152676.38621)","(-9773.64008, 152667.31601)"
"(-9829.08848, 152676.38621)","(-9779.94548, 152604.81791)"
"(-9553.24628, 152454.20801)","(-9477.40348, 152424.56291)"
"(-9553.24628, 152454.20801)","(-9620.49778, 152500.44711)"
"(-9853.29898, 152994.26251)","(-9950.98608, 152944.12021)"
"(-9853.29898, 152994.26251)","(-9797.97368, 152999.09721)"
"(-10403.30318, 152086.51791)","(-10339.30168, 152060.25801)"
"(-10403.30318, 152086.51791)","(-10442.34238, 152144.43871)"
"(-9328.92838, 153191.97171)","(-9298.09388, 153245.78081)"
"(-9328.92838, 153191.97171)","(-9388.39708, 153170.08051)"
"(-9760.41738, 152862.89111)","(-9778.57748, 152871.86961)"
"(-9760.41738, 152862.89111)","(-9716.15818, 152841.00951)"
"(-9463.22818, 153078.47631)","(-9438.64068, 153150.03991)"
"(-9463.22818, 153078.47631)","(-9484.78118, 153069.05591)"
"(-9444.51338, 153370.72541)","(-9505.26138, 153353.51511)"
"(-9444.51338, 153370.72541)","(-9348.32788, 153376.19771)"
"(-9635.75238, 152828.54111)","(-9589.12788, 152852.67771)"
"(-9635.75238, 152828.54111)","(-9721.56968, 152796.01091)"
"(-10289.18408, 152838.71691)","(-10296.49558, 152880.85501)"
"(-9740.83178, 152993.97691)","(-9739.38618, 152991.74671)"
"(-9740.83178, 152993.97691)","(-9753.48698, 153030.08351)"
"(-10110.14608, 152925.09661)","(-10093.21268, 152877.47151)"
"(-10041.61488, 152719.94621)","(-10065.55378, 152682.40281)"
"(-10041.61488, 152719.94621)","(-9985.87078, 152687.43691)"
"(-10041.61488, 152719.94621)","(-10075.22098, 152727.18781)"
"(-10321.73218, 152405.97451)","(-10345.34938, 152352.50421)"
"(-10321.73218, 152405.97451)","(-10307.90628, 152482.63351)"
"(-9765.22938, 152915.18851)","(-9778.57748, 152871.86961)"
"(-9061.56738, 152918.58721)","(-9110.80948, 152864.56091)"
"(-9061.56738, 152918.58721)","(-9009.84603, 152922.36078)"
"(-10336.89448, 152111.10441)","(-10327.63398, 152142.85441)"
"(-10336.89448, 152111.10441)","(-10339.30168, 152060.25801)"
"(-8967.16708, 153189.89581)","(-8920.98708, 153209.93321)"
"(-8967.16708, 153189.89581)","(-9015.06798, 153129.08971)"
"(-10224.44628, 152230.16711)","(-10187.40458, 152220.90671)"
"(-10224.44628, 152230.16711)","(-10280.00898, 152191.80251)"
"(-10162.26908, 152407.70291)","(-10081.57108, 152381.24451)"
"(-10162.26908, 152407.70291)","(-10223.12338, 152373.30691)"
"(-10196.66498, 152330.97361)","(-10236.35258, 152357.43191)"
"(-10196.66498, 152330.97361)","(-10166.23778, 152289.69841)"
"(-9477.40348, 152424.56291)","(-9424.64358, 152400.09261)"
"(-9403.25848, 152938.49561)","(-9441.06218, 152991.98081)"
"(-9403.25848, 152938.49561)","(-9481.20278, 152906.94691)"
"(-9996.90418, 152461.94251)","(-9957.21668, 152460.61971)"
"(-9996.90418, 152461.94251)","(-10005.08079, 152443.40894)"
"(-10280.00898, 152191.80251)","(-10317.05068, 152161.37531)"
