"Source(x,y)","Target(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-8968.46528, 152869.15571)","(-9061.56738, 152918.58721)",0.10542680124903431,True,False,792,283,1188,283,594,False,"[(-9010.66878, 152892.59351)]"
"(-8968.46528, 152869.15571)","(-8870.40298, 152853.96231)",0.09924176729279803,True,False,746,267,1119,267,559,False,"[(-8923.95468, 152862.94901)]"
"(-8968.46528, 152869.15571)","(-9105.24003, 152781.75773)",0.0,False,True,0,0,0,0,0,False,
"(-8968.46528, 152869.15571)","(-8684.69437, 153065.59419)",0.0,False,True,0,0,0,0,0,False,
"(-9061.56738, 152918.58721)","(-8968.46528, 152869.15571)",0.10542680124903431,True,False,792,283,1188,283,594,False,"[(-9010.66878, 152892.59351)]"
"(-9061.56738, 152918.58721)","(-9009.84602, 152922.36078)",0.05185883638102942,True,False,390,139,585,139,292,30.5724,
"(-9061.56738, 152918.58721)","(-9262.13018, 152655.84661)",0.44504410813079187,False,False,2150,836,3225,836,1613,False,"[(-9110.80948, 152864.56091), (-9228.64578, 152874.61131), (-9281.61878, 152812.26251), (-9242.41918, 152742.46401)]"
"(-9061.56738, 152918.58721)","(-9105.24003, 152781.75773)",0.0,False,True,0,0,0,0,0,False,
"(-9061.56738, 152918.58721)","(-9201.52319, 152963.87284)",0.0,False,True,0,0,0,0,0,False,
"(-9061.56738, 152918.58721)","(-8684.69437, 153065.59419)",0.0,False,True,0,0,0,0,0,False,
"(-8870.40298, 152853.96231)","(-8968.46528, 152869.15571)",0.09924176729279803,True,False,746,267,1119,267,559,False,"[(-8923.95468, 152862.94901)]"
"(-8870.40298, 152853.96231)","(-8323.28988, 153083.83651)",0.9895662580013639,True,False,7435,2656,11153,2656,5576,False,"[(-8310.40738, 153069.23071), (-8302.03988, 153059.74401), (-8287.41798, 153026.42481)]"
"(-8870.40298, 152853.96231)","(-8967.89568, 152834.08861)",0.11185483090122571,True,False,841,300,1261,300,630,False,"[(-8916.15898, 152818.57641)]"
"(-8870.40298, 152853.96231)","(-9105.24003, 152781.75773)",0.0,False,True,0,0,0,0,0,False,
"(-8870.40298, 152853.96231)","(-8684.69437, 153065.59419)",0.0,False,True,0,0,0,0,0,False,
"(-9105.24003, 152781.75773)","(-8968.46528, 152869.15571)",0.0,False,True,0,0,0,0,0,False,
"(-9105.24003, 152781.75773)","(-8967.89568, 152834.08861)",0.0,False,True,0,0,0,0,0,False,
"(-9105.24003, 152781.75773)","(-9061.56738, 152918.58721)",0.0,False,True,0,0,0,0,0,False,
"(-9105.24003, 152781.75773)","(-9262.13018, 152655.84661)",0.0,False,True,0,0,0,0,0,False,
"(-9105.24003, 152781.75773)","(-8870.40298, 152853.96231)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8968.46528, 152869.15571)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8323.28988, 153083.83651)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8906.01368, 153249.79021)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-9061.56738, 152918.58721)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8946.76948, 153297.98931)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8878.71948, 153202.01151)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8870.40298, 152853.96231)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8854.60878, 153160.15991)",0.0,False,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-9009.84602, 152922.36078)",0.0,True,True,0,0,0,0,0,False,
"(-8684.69437, 153065.59419)","(-8956.91756, 153296.52738)",0.0,True,True,0,0,0,0,0,False,
"(-8323.28988, 153083.83651)","(-8870.40298, 152853.96231)",0.9895662580013639,True,False,7435,2656,11153,2656,5576,False,"[(-8310.40738, 153069.23071), (-8302.03988, 153059.74401), (-8287.41798, 153026.42481)]"
"(-8323.28988, 153083.83651)","(-8946.76948, 153297.98931)",0.9213536599720988,True,False,6923,2473,10384,2473,5194,False,"[(-8334.74128, 153096.81971), (-8339.35308, 153103.09191), (-8351.25248, 153119.27531), (-8365.54008, 153128.00661), (-8383.79628, 153142.29411), (-8390.14628, 153156.58171), (-8416.34008, 153174.04421), (-8419.04448, 153175.03781), (-8419.81928, 153175.32231), (-8425.94128, 153177.57121), (-8431.06818, 153179.45451), (-8438.06948, 153182.02651)]"
"(-8323.28988, 153083.83651)","(-8684.69437, 153065.59419)",0.0,False,True,0,0,0,0,0,False,
