"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-9457.45658, 153080.09721)","(-9410.12518, 153095.12571)",0.04966001649425483,9.44148,False,False
"(-9457.45658, 153080.09721)","(-9463.22818, 153078.47631)",0.00599488810321173,9.44148,False,False
"(-9700.28878, 152931.43511)","(-9739.38618, 152991.74671)",0.07187555760703193,9.44148,False,False
"(-9700.28878, 152931.43511)","(-9765.22938, 152915.18851)",0.06694201625227215,9.44148,False,False
"(-9873.87268, 152542.64071)","(-9901.65398, 152588.94281)",0.053997084125904454,22.0065,False,False
"(-9873.87268, 152542.64071)","(-9858.22699, 152533.51406)",0.01811307140710833,22.0065,True,False
"(-9421.11008, 152711.86331)","(-9377.03318, 152685.78751)",0.051212502958257716,9.44148,False,False
"(-9421.11008, 152711.86331)","(-9458.62218, 152740.83381)",0.047396703647631835,9.44148,False,False
"(-9791.19018, 152829.78021)","(-9760.41738, 152862.89111)",0.045202841931120945,22.0065,False,False
"(-9791.19018, 152829.78021)","(-9802.43508, 152815.22811)",0.018390524473761376,22.0065,False,False
"(-10051.89198, 152962.43741)","(-10110.14608, 152925.09661)",0.06919447601832401,20.4546,False,False
"(-10051.89198, 152962.43741)","(-10046.01578, 152960.89351)",0.006075636069586878,23.9124,False,False
"(-10051.89198, 152962.43741)","(-10148.00608, 152987.69251)",0.09937675932942666,20.4546,False,False
"(-10166.23788, 152854.18811)","(-10163.06288, 152919.80501)",0.06569366933436577,20.4546,False,False
"(-10166.23788, 152854.18811)","(-10135.54618, 152811.85471)",0.05228859535738055,20.4546,False,False
"(-9364.92268, 152377.72061)","(-9290.46428, 152372.04901)",0.07467409441780963,9.44148,False,False
"(-9364.92268, 152377.72061)","(-9424.64358, 152400.09261)",0.06377375855953737,9.44148,False,False
"(-10264.49008, 152784.00921)","(-10258.51278, 152720.17741)",0.06411105058044314,20.4546,False,False
"(-10264.49008, 152784.00921)","(-10289.18408, 152838.71691)",0.06002271299508177,20.4546,False,False
"(-8980.98938, 153243.88601)","(-9046.54478, 153216.70301)",0.07096778112749026,43.7598,False,False
"(-8980.98938, 153243.88601)","(-8906.01368, 153249.79021)",0.07520781321199517,43.7598,True,False
"(-9829.08848, 152676.38621)","(-9773.64008, 152667.31601)",0.056185350320167055,9.44148,False,False
"(-9829.08848, 152676.38621)","(-9779.94548, 152604.81791)",0.08681621976271356,9.44148,False,False
"(-9553.24628, 152454.20801)","(-9477.40348, 152424.56291)",0.08143072065166461,9.44148,False,False
"(-9553.24628, 152454.20801)","(-9620.49778, 152500.44711)",0.08161383841641447,9.44148,False,False
"(-9853.29898, 152994.26251)","(-9950.98608, 152944.12021)",0.10980446145626725,23.9124,False,False
"(-9853.29898, 152994.26251)","(-9797.97368, 152999.09721)",0.05553614268366243,23.9124,False,False
"(-10403.30318, 152086.51791)","(-10339.30168, 152060.25801)",0.06917929133967968,22.0065,False,False
"(-10403.30318, 152086.51791)","(-10442.34238, 152144.43871)",0.06984896713108278,22.0065,False,False
"(-9328.92838, 153191.97171)","(-9298.09388, 153245.78081)",0.062017623568290825,9.44148,False,False
"(-9328.92838, 153191.97171)","(-9388.39708, 153170.08051)",0.0633699527941335,9.44148,False,False
"(-9760.41738, 152862.89111)","(-9778.57748, 152871.86961)",0.02025839811682856,9.44148,False,False
"(-9760.41738, 152862.89111)","(-9716.15818, 152841.00951)",0.04937287922736272,9.44148,False,False
"(-9463.22818, 153078.47631)","(-9438.64068, 153150.03991)",0.07566963724777018,43.7598,False,False
"(-9463.22818, 153078.47631)","(-9484.78118, 153069.05591)",0.023521814240403435,9.44148,False,False
"(-9444.51338, 153370.72541)","(-9505.26138, 153353.51511)",0.06313884644250448,43.7598,False,False
"(-9444.51338, 153370.72541)","(-9348.32788, 153376.19771)",0.09634104253919955,43.7598,False,False
"(-9635.75238, 152828.54111)","(-9589.12788, 152852.67771)",0.052501613878145635,9.44148,False,False
"(-9635.75238, 152828.54111)","(-9721.56968, 152796.01091)",0.09177593852055534,9.44148,False,False
"(-10289.18408, 152838.71691)","(-10296.49558, 152880.85501)",0.04276771567270021,20.4546,False,False
"(-9740.83178, 152993.97691)","(-9739.38618, 152991.74671)",0.002657734260599046,9.44148,False,False
"(-9740.83178, 152993.97691)","(-9753.48698, 153030.08351)",0.038260170551108634,9.44148,False,False
"(-10110.14608, 152925.09661)","(-10093.21268, 152877.47151)",0.050545921552291914,20.4546,False,False
"(-10041.61488, 152719.94621)","(-10065.55378, 152682.40281)",0.04452614756263643,20.4546,False,False
"(-10041.61488, 152719.94621)","(-9985.87078, 152687.43691)",0.06453107213815933,23.9124,False,False
"(-10041.61488, 152719.94621)","(-10075.22098, 152727.18781)",0.03437747413307415,20.4546,False,False
"(-10321.73218, 152405.97451)","(-10345.34938, 152352.50421)",0.05845378617274058,22.0065,False,False
"(-10321.73218, 152405.97451)","(-10307.90628, 152482.63351)",0.07789581369889027,22.0065,False,False
"(-9765.22938, 152915.18851)","(-9778.57748, 152871.86961)",0.04532878633739383,9.44148,False,False
"(-9061.56738, 152918.58721)","(-9110.80948, 152864.56091)",0.07310010604711667,9.44148,False,False
"(-9061.56738, 152918.58721)","(-9009.84603, 152922.36078)",0.0518588264075394,9.44148,True,False
"(-10336.89448, 152111.10441)","(-10327.63398, 152142.85441)",0.03307294000009684,22.0065,False,False
"(-10336.89448, 152111.10441)","(-10339.30168, 152060.25801)",0.050903349642248095,22.0065,False,False
"(-8967.16708, 153189.89581)","(-8920.98708, 153209.93321)",0.050339743729581124,9.44148,False,False
"(-8967.16708, 153189.89581)","(-9015.06798, 153129.08971)",0.07740722200168715,9.44148,False,False
"(-10224.44628, 152230.16711)","(-10187.40458, 152220.90671)",0.038181704349727084,22.0065,False,False
"(-10224.44628, 152230.16711)","(-10280.00898, 152191.80251)",0.067520783203767,22.0065,False,False
"(-10162.26908, 152407.70291)","(-10081.57108, 152381.24451)",0.08492475572269971,22.0065,False,False
"(-10162.26908, 152407.70291)","(-10223.12338, 152373.30691)",0.06990229355671136,22.0065,False,False
"(-10196.66498, 152330.97361)","(-10236.35258, 152357.43191)",0.04769850346343735,22.0065,False,False
"(-10196.66498, 152330.97361)","(-10166.23778, 152289.69841)",0.05127822768854152,22.0065,False,False
"(-9477.40348, 152424.56291)","(-9424.64358, 152400.09261)",0.05815842699128692,9.44148,False,False
"(-9403.25848, 152938.49561)","(-9441.06218, 152991.98081)",0.06549646061223119,9.44148,False,False
"(-9403.25848, 152938.49561)","(-9481.20278, 152906.94691)",0.08408706424998291,9.44148,False,False
"(-9996.90418, 152461.94251)","(-9957.21668, 152460.61971)",0.03970953860333793,22.0065,False,False
"(-9996.90418, 152461.94251)","(-10005.08079, 152443.40894)",0.020257101669216956,22.0065,True,False
"(-10280.00898, 152191.80251)","(-10317.05068, 152161.37531)",0.04793643748476017,22.0065,False,False
"(-8926.70428, 152911.00621)","(-8914.52708, 152975.35591)",0.06549174062378142,9.44148,False,False
"(-8926.70428, 152911.00621)","(-8972.21668, 152925.10621)",0.047646495713327436,9.44148,False,False
"(-10046.01578, 152960.89351)","(-9950.98608, 152944.12021)",0.0964986397571482,23.9124,False,False
"(-8972.21668, 152925.10621)","(-9009.84603, 152922.36078)",0.03772937008893119,9.44148,True,False
"(-9374.94918, 152479.38311)","(-9392.41168, 152503.19561)",0.029529206939909295,9.44148,False,False
"(-9374.94918, 152479.38311)","(-9344.78648, 152473.03311)",0.03082387015431402,9.44148,False,False
