x,y,is_exit,is_source,stands
-9457.45658,153080.09721,False,False,"[899, 900]"
-9700.28878,152931.43511,False,False,"[900, 1206]"
-9873.87268,152542.64071,False,False,[1205]
-9421.11008,152711.86331,False,False,[901]
-9791.19018,152829.78021,False,False,[1205]
-10051.89198,152962.43741,False,False,"[1388, 1206]"
-10166.23788,152854.18811,False,False,"[1387, 1388]"
-9364.92268,152377.72061,False,False,[1383]
-10264.49008,152784.00921,False,False,[1387]
-8980.98938,153243.88601,False,False,[899]
-9829.08848,152676.38621,False,False,[1383]
-9553.24628,152454.20801,False,False,[1383]
-9853.29898,152994.26251,False,False,[1206]
-10403.30318,152086.51791,False,False,[1205]
-9328.92838,153191.97171,False,False,"[899, 900]"
-9760.41738,152862.89111,False,False,"[900, 1205]"
-9463.22818,153078.47631,False,False,"[899, 900]"
-9444.51338,153370.72541,False,False,[899]
-9635.75238,152828.54111,False,False,"[900, 902]"
-10289.18408,152838.71691,False,False,[1387]
-9740.83178,152993.97691,False,False,[900]
-10110.14608,152925.09661,False,False,"[1388, 1206]"
-10041.61488,152719.94621,False,False,"[1388, 1205, 1206]"
-10321.73218,152405.97451,False,False,[1205]
-9765.22938,152915.18851,False,False,"[900, 1206]"
-9061.56738,152918.58721,False,False,[901]
-10336.89448,152111.10441,False,False,[1205]
-8967.16708,153189.89581,False,False,"[899, 901]"
-10224.44628,152230.16711,False,False,[1205]
-10162.26908,152407.70291,False,False,[1205]
-10196.66498,152330.97361,False,False,[1205]
-9477.40348,152424.56291,False,False,[1383]
-9403.25848,152938.49561,False,False,"[900, 901]"
-9996.90418,152461.94251,False,False,[1205]
-10280.00898,152191.80251,False,False,[1205]
-8926.70428,152911.00621,False,False,[901]
-10046.01578,152960.89351,False,False,[1206]
-8972.21668,152925.10621,False,False,[901]
-9374.94918,152479.38311,False,False,[902]
-9109.02908,153397.38721,False,False,[899]
-9262.13018,152655.84661,False,False,[901]
-9015.06798,153129.08971,False,False,"[899, 901]"
-9716.15818,152841.00951,False,False,[900]
-9370.48018,153016.01491,False,False,"[900, 901]"
-9586.79918,152985.63341,False,False,[900]
-10234.73008,153001.57941,False,False,[1387]
-9167.43118,153380.35311,False,False,[899]
-9074.54688,153155.33771,False,False,"[899, 901]"
-10258.51278,152720.17741,False,False,[1387]
-9797.97368,152999.09721,False,False,[1206]
-9018.37528,153287.67381,False,False,[899]
-9438.64068,153150.03991,False,False,[899]
-9805.08088,152558.51561,False,False,[1205]
-9747.13708,153077.70861,False,False,[900]
-9228.64578,152874.61131,False,False,[901]
-10419.79348,152297.27111,False,False,[1205]
-9848.04938,152844.76351,False,False,"[1205, 1206]"
-9641.13128,152723.27561,False,False,"[902, 1383]"
-9921.49778,152570.42191,False,False,[1205]
-9863.19478,152783.01681,False,False,"[1205, 1206]"
-8906.01368,153249.79021,True,False,[899]
-10221.52288,152653.22761,False,False,[1387]
-9498.24418,152833.68401,False,False,"[900, 901]"
-9392.41168,152503.19561,False,False,[902]
-10009.64138,152756.11931,False,False,"[1205, 1206]"
-9634.93168,153159.26351,False,False,[900]
-9826.24758,152514.85941,True,False,[1205]
-9192.18578,153279.75991,False,False,"[899, 900]"
-10307.90628,152482.63351,False,False,[1205]
-10345.34938,152352.50421,False,False,[1205]
-9305.87798,152616.83951,False,False,[901]
-9942.47188,152727.57051,False,False,"[1205, 1206]"
-9950.98608,152944.12021,False,False,[1206]
-9459.08678,152688.93341,True,False,[902]
-10148.24618,152621.35441,False,False,"[1387, 1388]"
-10007.19748,152836.64341,False,False,"[1205, 1206]"
-9422.57418,152555.58321,False,False,[902]
-9797.80478,152789.43121,False,False,[1205]
-10185.03148,152593.81741,False,False,"[1388, 1205]"
-9298.09388,153245.78081,False,False,"[899, 900]"
-9281.61878,152812.26251,False,False,[901]
-10148.00608,152987.69251,False,False,[1388]
-10016.74798,152416.96341,False,False,[1205]
-9621.08608,152500.50901,False,False,[1383]
-9766.43678,152743.67411,False,False,"[1205, 1383]"
-9458.62218,152740.83381,False,False,"[901, 902]"
-9145.30088,153164.47331,True,False,"[899, 901]"
-9847.41438,152652.44301,False,False,[1205]
-9312.97548,153133.45171,False,False,"[900, 901]"
-9110.80948,152864.56091,False,False,[901]
-9469.27328,152463.77261,False,False,"[902, 1383]"
-10296.49558,152880.85501,False,False,[1387]
-9487.09748,152779.39211,False,False,"[900, 901, 902]"
-10081.57108,152381.24451,False,False,[1205]
-9554.60078,153332.05561,False,False,[899]
-10286.20028,152524.41591,False,False,[1205]
-9481.20278,152906.94691,False,False,"[900, 901]"
-10044.02458,152792.73181,False,False,"[1205, 1206]"
-9620.49778,152500.44711,False,False,[1383]
-9915.17158,152794.26931,False,False,"[1205, 1206]"
-9337.06408,152656.28481,False,False,[901]
-9463.42968,153220.95651,False,False,[899]
-8914.52708,152975.35591,False,False,[901]
-9393.99918,152541.29571,False,False,[902]
-9410.12518,153095.12571,False,False,"[899, 900]"
-10085.80438,152816.08811,False,False,"[1388, 1206]"
-9348.32788,153376.19771,False,False,[899]
-10187.40458,152220.90671,False,False,[1205]
-10128.13778,152642.52111,False,False,"[1387, 1388]"
-10187.40458,152624.52931,False,False,"[1387, 1388]"
-10166.23778,152289.69841,False,False,[1205]
-9739.38618,152991.74671,False,False,"[900, 1206]"
-10339.30168,152060.25801,False,False,[1205]
-9344.78648,152473.03311,False,False,[902]
-8944.28388,153014.06101,False,False,[901]
-9753.48708,152579.68241,False,False,[1383]
-10130.78608,152557.46961,False,False,"[1388, 1205]"
-10093.21268,152877.47151,False,False,"[1388, 1206]"
-9267.34708,153196.98221,False,False,"[900, 901]"
-9282.38358,153345.62271,False,False,[899]
-9353.52908,152428.73951,False,False,"[902, 1383]"
-10442.34238,152144.43871,False,False,[1205]
-9172.55288,152856.42271,False,False,[901]
-9422.97108,152483.61641,False,False,"[902, 1383]"
-10090.03768,152763.17121,False,False,"[1388, 1206]"
-9290.46428,152372.04901,False,False,[1383]
-9539.16248,153279.94051,False,False,[899]
-9446.96938,152816.22071,False,False,"[900, 901]"
-8884.75078,153101.47041,False,False,[901]
-10288.08018,152943.47191,False,False,[1387]
-9779.51238,152519.66871,False,False,[1383]
-9897.68518,152545.28651,True,False,[1205]
-9066.95148,153257.77131,False,False,[899]
-9783.25268,152759.66551,False,False,[1205]
-10163.06288,152919.80501,False,False,"[1387, 1388]"
-9436.86168,152641.30831,False,False,[902]
-9779.94548,152604.81791,False,False,[1383]
-9696.33688,153179.30881,False,False,[900]
-9624.75258,152503.03001,False,False,[1383]
-9377.03318,152685.78751,False,False,[901]
-9324.14898,152463.50801,False,False,[902]
-9678.49378,152508.67901,False,False,[1383]
-9388.39708,153170.08051,False,False,"[899, 900]"
-9200.95308,153220.64971,False,False,"[899, 900, 901]"
-9985.87078,152687.43691,False,False,"[1205, 1206]"
-9892.50988,152833.51741,False,False,"[1205, 1206]"
-9669.54548,153175.69001,False,False,[900]
-10449.22968,152222.45381,False,False,[1205]
-9242.41918,152742.46401,False,False,[901]
-10236.35258,152357.43191,False,False,[1205]
-10223.12338,152373.30691,False,False,[1205]
-9609.42708,153085.58341,False,False,[900]
-9226.07508,153152.38171,False,False,"[899, 901]"
-9901.65398,152588.94281,False,False,[1205]
-9883.13318,152706.68261,False,False,[1205]
-9818.31008,152694.77631,False,False,[1205]
-9497.89908,152993.57091,False,False,[900]
-9942.66448,152510.89051,True,False,[1205]
-10230.41488,152553.68501,False,False,[1205]
-8878.71948,153202.01151,False,False,"[899, 901]"
-9637.88868,152994.14831,False,False,[900]
-9835.50808,152602.17201,False,False,[1205]
-9531.30608,152797.74821,False,False,"[900, 902]"
-10112.26278,152698.61281,False,False,"[1387, 1388]"
-9005.34128,153338.30161,False,False,[899]
-9441.06218,152991.98081,False,False,"[900, 901]"
-8854.60878,153160.15991,True,False,[901]
-9753.78038,152506.98521,True,False,[1383]
-9778.57748,152871.86961,False,False,"[900, 1205, 1206]"
-10212.15188,152638.08231,False,False,"[1387, 1388]"
-10108.02938,152762.11291,False,False,"[1387, 1388]"
-10152.47828,152988.86761,False,False,"[1387, 1388]"
-10327.63398,152142.85441,False,False,[1205]
-10158.56328,152990.46651,False,False,[1387]
-8901.77668,153053.09011,False,False,[901]
-9802.43508,152815.22811,False,False,[1205]
-9721.56968,152796.01091,False,False,"[900, 902, 1383]"
-9871.22688,152729.17221,False,False,[1205]
-9736.02448,153136.44621,False,False,[900]
-10317.05068,152161.37531,False,False,[1205]
-9753.48698,153030.08351,False,False,[900]
-10067.15058,152598.22281,False,False,"[1388, 1205]"
-9215.00198,153417.26951,False,False,[899]
-9350.03138,153067.21851,False,False,"[900, 901]"
-9487.71668,153239.87231,False,False,[899]
-9554.54448,153332.07651,False,False,[899]
-9237.27138,153254.59561,False,False,"[899, 900]"
-9046.54478,153216.70301,False,False,[899]
-9366.74708,152440.62151,False,False,"[902, 1383]"
-10159.62328,152235.45881,False,False,[1205]
-9589.12788,152852.67771,False,False,"[900, 902]"
-9420.98668,152598.44581,False,False,[902]
-9052.22908,153417.09791,False,False,[899]
-10135.54618,152811.85471,False,False,"[1387, 1388]"
-10065.55378,152682.40281,False,False,"[1388, 1205]"
-9590.48178,153035.43821,False,False,[900]
-10075.22098,152727.18781,False,False,"[1388, 1206]"
-9545.34118,152609.29371,False,False,"[902, 1383]"
-9773.64008,152667.31601,False,False,[1383]
-9555.70718,153335.80591,False,False,[899]
-9673.79408,152758.09001,False,False,"[902, 1383]"
-8946.76948,153297.98931,False,False,[899]
-9937.34818,152841.79461,False,False,"[1205, 1206]"
-9505.26138,153353.51511,False,False,[899]
-9957.21668,152460.61971,False,False,[1205]
-9484.78118,153069.05591,False,False,[900]
-10081.27428,152556.87371,False,False,"[1388, 1205]"
-9229.02758,153373.74471,False,False,[899]
-8920.98708,153209.93321,False,False,"[899, 901]"
-9424.64358,152400.09261,False,False,[1383]
-10005.08079,152443.40894,True,False,[1205]
