Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-11314.9722, 150907.0078)","(-11343.6653, 150947.0042)",76.008,24.2,367177.23,142773.86,550765.84,275382.92,142773.86
"(-11314.9722, 150907.0078)","(-11365.7723, 150873.141)",68.338,24.2,330125.4,128366.57,495188.11,247594.05,128366.57
"(-11944.9078, 150920.4913)","(-11902.0216, 150931.7122)",47.894,24.2,231364.34,89964.13,347046.51,173523.25,89964.13
"(-11944.9078, 150920.4913)","(-12004.2313, 150863.1799)",76.957,24.2,371761.99,144556.61,557642.98,278821.49,144556.61
"(-12064.7819, 150882.7332)","(-12004.2313, 150863.1799)",36.728,28.0,275989.21,98567.57,413983.81,206991.9,98567.57
"(-12064.7819, 150882.7332)","(-12114.7603, 150894.9738)",39.695,28.0,298291.35,106532.63,447437.03,223718.51,106532.63
"(-11973.8976, 151302.7782)","(-12026.8654, 151323.3196)",56.811,24.2,274442.09,106714.56,411663.13,205831.57,106714.56
"(-11973.8976, 151302.7782)","(-11949.61, 151299.209)",24.548,24.2,118587.6,46111.82,177881.4,88940.7,46111.82
"(-11406.1969, 150998.8954)","(-11408.1058, 151000.353)",61.054,24.2,294937.74,114684.13,442406.62,221203.31,114684.13
"(-11406.1969, 150998.8954)","(-11403.8462, 150997.7714)",51.609,24.2,249312.54,96943.15,373968.81,186984.41,96943.15
"(-12232.3021, 151013.1589)","(-12213.4454, 150973.6715)",44.514,28.0,334498.5,119463.75,501747.75,250873.88,119463.75
"(-12232.3021, 151013.1589)","(-12236.2708, 151049.6714)",51.416,28.0,386369.11,137988.97,579553.67,289776.84,137988.97
"(-11894.6333, 150796.7915)","(-11844.3585, 150818.6689)",50.663,24.2,244742.82,95166.24,367114.22,183557.11,95166.24
"(-11894.6333, 150796.7915)","(-11946.5785, 150782.3852)",54.419,24.2,262887.2,102221.54,394330.79,197165.4,102221.54
"(-11379.5105, 150979.1877)","(-11403.8462, 150997.7714)",37.489,24.2,181102.03,70420.05,271653.05,135826.53,70420.05
"(-11379.5105, 150979.1877)","(-11345.6379, 150953.3213)",60.034,24.2,290008.93,112767.6,435013.4,217506.7,112767.6
"(-11906.8992, 151250.861)","(-11949.61, 151299.209)",153.754,24.2,742750.37,288812.41,1114125.55,557062.78,288812.41
"(-11906.8992, 151250.861)","(-11922.7742, 151119.0983)",4.981,24.2,24063.9,9357.05,36095.86,18047.93,9357.05
"(-11513.4364, 151245.8453)","(-11541.6736, 151284.1023)",7.715,24.2,37268.84,14491.68,55903.26,27951.63,14491.68
"(-11513.4364, 151245.8453)","(-11496.2385, 151206.1578)",10.521,24.2,50826.52,19763.48,76239.78,38119.89,19763.48
"(-12169.5957, 151117.9341)","(-12169.5957, 151089.359)",51.514,28.0,387104.94,138251.76,580657.4,290328.7,138251.76
"(-12169.5957, 151117.9341)","(-12171.977, 151162.3841)",24.721,28.0,185768.01,66345.72,278652.02,139326.01,66345.72
"(-11922.7742, 151119.0983)","(-11930.7118, 151082.5856)",16.61,24.2,80238.77,31200.19,120358.15,60179.08,31200.19
"(-11460.9878, 151171.2494)","(-11463.4567, 151171.6975)",3.788,24.2,18300.91,7116.16,27451.37,13725.69,7116.16
"(-11460.9878, 151171.2494)","(-11453.3969, 151169.8717)",1.333,24.2,6441.25,2504.63,9661.87,4830.94,2504.63
"(-11434.1068, 151012.7848)","(-11442.002, 151016.5597)",6.618,24.2,31969.57,12431.11,47954.36,23977.18,12431.11
"(-11434.1068, 151012.7848)","(-11408.1058, 151000.353)",49.224,24.2,237789.32,92462.43,356683.98,178341.99,92462.43
"(-11724.4935, 151237.0393)","(-11709.5651, 151161.5438)",62.188,24.2,300414.19,116813.6,450621.29,225310.64,116813.6
"(-11724.4935, 151237.0393)","(-11689.2519, 151269.4718)",64.31,24.2,310664.41,120799.32,465996.62,232998.31,120799.32
"(-11382.6795, 151145.8325)","(-11394.5538, 151155.4805)",13.573,24.2,65568.67,25495.84,98353.01,49176.5,25495.84
"(-11382.6795, 151145.8325)","(-11391.6525, 151134.0045)",8.751,24.2,42275.06,16438.31,63412.6,31706.3,16438.31
"(-11640.7171, 151362.929)","(-11637.0277, 151303.1165)",60.654,24.2,293004.89,113932.56,439507.34,219753.67,113932.56
"(-11880.1545, 151278.9758)","(-11928.7284, 151296.1404)",10.277,24.2,49644.11,19303.71,74466.17,37233.08,19303.71
"(-11880.1545, 151278.9758)","(-11842.1374, 151245.4872)",49.001,24.2,236712.86,92043.86,355069.28,177534.64,92043.86
"(-12048.6539, 151306.9912)","(-12058.4705, 151328.2782)",14.223,24.2,68705.8,26715.69,103058.7,51529.35,26715.69
"(-12048.6539, 151306.9912)","(-12033.7717, 151265.2794)",10.372,24.2,50105.42,19483.08,75158.13,37579.06,19483.08
"(-11405.9628, 151115.1408)","(-11391.6525, 151134.0045)",28.82,24.2,139223.16,54135.79,208834.75,104417.37,54135.79
"(-11405.9628, 151115.1408)","(-11421.8378, 151099.2658)",2.402,24.2,11602.36,4511.48,17403.54,8701.77,4511.48
"(-11928.7284, 151296.1404)","(-11949.61, 151299.209)",50.865,24.2,245715.68,95544.53,368573.51,184286.76,95544.53
"(-11689.2519, 151269.4718)","(-11637.0277, 151303.1165)",54.911,24.2,265259.37,103143.94,397889.06,198944.53,103143.94
"(-12119.5893, 151274.3031)","(-12156.102, 151239.3781)",55.186,24.2,266591.23,103661.82,399886.85,199943.42,103661.82
"(-12119.5893, 151274.3031)","(-12103.7143, 151303.6719)",55.648,24.2,268821.9,104529.2,403232.85,201616.43,104529.2
"(-12171.977, 151162.3841)","(-12164.0395, 151213.1842)",23.441,28.0,176150.84,62911.02,264226.27,132113.13,62911.02
"(-11411.2807, 150848.7993)","(-11365.7723, 150873.141)",57.409,24.2,277329.73,107837.4,415994.59,207997.3,107837.4
"(-11411.2807, 150848.7993)","(-11448.1946, 150842.2558)",43.969,24.2,212405.51,82592.15,318608.26,159304.13,82592.15
"(-12103.7143, 151303.6719)","(-12075.1393, 151346.5345)",47.549,24.2,229699.15,89316.64,344548.72,172274.36,89316.64
"(-11971.0382, 151022.8106)","(-11930.7316, 151001.3991)",51.456,28.0,386662.67,138093.81,579994.0,289997.0,138093.81
"(-11971.0382, 151022.8106)","(-12029.5835, 151060.2848)",63.629,28.0,478143.49,170765.53,717215.23,358607.62,170765.53
"(-11824.0071, 150866.0265)","(-11767.4572, 150901.9819)",43.719,24.2,211193.43,82120.84,316790.15,158395.08,82120.84
"(-11824.0071, 150866.0265)","(-11800.6213, 150814.6419)",21.106,24.2,101957.28,39645.26,152935.92,76467.96,39645.26
"(-12213.4454, 150973.6715)","(-12159.441, 150976.8177)",28.575,28.0,214727.59,76688.42,322091.38,161045.69,76688.42
"(-12169.5957, 151089.359)","(-12174.3582, 151062.3715)",33.385,28.0,250869.76,89596.34,376304.64,188152.32,89596.34
"(-12040.5199, 151195.6399)","(-12066.4418, 151138.1277)",61.36,26.1,461091.49,164675.53,691637.23,345818.62,164675.53
"(-12040.5199, 151195.6399)","(-12033.7717, 151265.2794)",19.916,26.1,149657.44,53449.09,224486.16,112243.08,53449.09
"(-12066.4418, 151138.1277)","(-12081.4981, 151084.3251)",44.33,26.1,333116.59,118970.21,499674.88,249837.44,118970.21
"(-11574.2905, 151329.1893)","(-11620.1331, 151359.9135)",29.6,24.2,142989.01,55600.11,214483.52,107241.76,55600.11
"(-11574.2905, 151329.1893)","(-11541.6736, 151284.1023)",2.509,24.2,12121.5,4713.35,18182.25,9091.13,4713.35
"(-11394.5538, 151155.4805)","(-11399.6128, 151159.5909)",58.923,24.2,284643.28,110681.22,426964.93,213482.46,110681.22
"(-11733.2743, 150952.5707)","(-11688.1642, 150959.778)",54.829,24.2,264863.62,102990.06,397295.43,198647.72,102990.06
"(-11733.2743, 150952.5707)","(-11702.4196, 150901.146)",53.906,24.2,260406.22,101256.83,390609.32,195304.66,101256.83
"(-11930.7118, 151082.5856)","(-11930.7316, 151001.3991)",1.925,24.2,9297.04,3615.08,13945.56,6972.78,3615.08
"(-11709.5651, 151161.5438)","(-11760.6602, 151151.6704)",70.174,24.2,338995.61,131815.67,508493.42,254246.71,131815.67
"(-11844.3585, 150818.6689)","(-11800.6213, 150814.6419)",51.517,24.2,248868.21,96770.37,373302.32,186651.16,96770.37
"(-11493.3085, 151192.2403)","(-11496.2385, 151206.1578)",10.646,24.2,51428.86,19997.69,77143.3,38571.65,19997.69
"(-11493.3085, 151192.2403)","(-11491.1718, 151182.0906)",10.986,24.2,53072.54,20636.83,79608.82,39804.41,20636.83
"(-12004.2313, 150863.1799)","(-11986.9954, 150823.0024)",52.04,24.2,251394.01,97752.51,377091.02,188545.51,97752.51
"(-12058.4705, 151328.2782)","(-12075.1393, 151346.5345)",43.254,24.2,208947.11,81247.38,313420.67,156710.34,81247.38
"(-11403.8724, 151162.1725)","(-11421.6539, 151164.7688)",23.677,24.2,114380.21,44475.81,171570.32,85785.16,44475.81
"(-11403.8724, 151162.1725)","(-11400.9322, 151159.7835)",22.451,24.2,108453.57,42171.28,162680.35,81340.17,42171.28
"(-12029.5835, 151060.2848)","(-12081.4981, 151084.3251)",82.486,26.1,619838.04,221370.73,929757.06,464878.53,221370.73
"(-12196.5833, 151048.8777)","(-12236.2708, 151049.6714)",27.37,28.0,205672.88,73454.6,308509.32,154254.66,73454.6
"(-12196.5833, 151048.8777)","(-12174.3582, 151062.3715)",50.527,28.0,379681.81,135600.65,569522.71,284761.36,135600.65
"(-11443.0446, 151167.9927)","(-11453.3969, 151169.8717)",6.518,24.2,31488.55,12244.07,47232.83,23616.41,12244.07
"(-11443.0446, 151167.9927)","(-11432.525, 151166.3562)",15.3,24.2,73909.45,28739.08,110864.17,55432.08,28739.08
"(-11451.0208, 150902.2231)","(-11448.1946, 150842.2558)",45.682,24.2,220679.71,85809.5,331019.57,165509.79,85809.5
"(-11451.0208, 150902.2231)","(-11494.6036, 150901.193)",59.971,24.2,289704.92,112649.39,434557.39,217278.69,112649.39
"(-12114.7603, 150894.9738)","(-12187.7787, 150887.0593)",26.001,28.0,195382.45,69779.45,293073.67,146536.84,69779.45
