variable,value,node_type_info,action,road_type,edge,period
C_node1node28_timber_t1,1.0,node1transit_node28source,C,timber,node1node28,1.0
C_node1node28_timber_t4,1.0,node1transit_node28source,C,timber,node1node28,4.0
C_node3node27_timber_t1,1.0,node3transit_node27source,C,timber,node3node27,1.0
C_node3node27_timber_t3,1.0,node3transit_node27source,C,timber,node3node27,3.0
C_node4node29_timber_t1,1.0,node4transit_node29source,C,timber,node4node29,1.0
C_node4node29_timber_t3,1.0,node4transit_node29source,C,timber,node4node29,3.0
C_node5node29_timber_t1,1.0,node5transit_node29source,C,timber,node5node29,1.0
C_node5node29_timber_t3,1.0,node5transit_node29source,C,timber,node5node29,3.0
C_node6node27_timber_t1,1.0,node6transit_node27source,C,timber,node6node27,1.0
C_node8node9_timber_t1,1.0,node8transit_node9transit,C,timber,node8node9,1.0
C_node8node9_timber_t4,1.0,node8transit_node9transit,C,timber,node8node9,4.0
C_node8node10_timber_t1,1.0,node8transit_node10transit,C,timber,node8node10,1.0
C_node8node10_timber_t4,1.0,node8transit_node10transit,C,timber,node8node10,4.0
C_node8node27_timber_t1,1.0,node8transit_node27source,C,timber,node8node27,1.0
C_node8node27_wide_t4,1.0,node8transit_node27source,C,wide,node8node27,4.0
C_node9node21_timber_t1,1.0,node9transit_node21exit,C,timber,node9node21,1.0
C_node9node21_timber_t4,1.0,node9transit_node21exit,C,timber,node9node21,4.0
C_node9node27_timber_t1,1.0,node9transit_node27source,C,timber,node9node27,1.0
C_node9node27_wide_t3,1.0,node9transit_node27source,C,wide,node9node27,3.0
C_node10node20_timber_t1,1.0,node10transit_node20transit,C,timber,node10node20,1.0
C_node10node20_timber_t4,1.0,node10transit_node20transit,C,timber,node10node20,4.0
C_node10node26_timber_t1,1.0,node10transit_node26source,C,timber,node10node26,1.0
C_node10node27_timber_t1,1.0,node10transit_node27source,C,timber,node10node27,1.0
C_node11node26_timber_t1,1.0,node11transit_node26source,C,timber,node11node26,1.0
C_node11node26_timber_t4,1.0,node11transit_node26source,C,timber,node11node26,4.0
C_node13node27_timber_t1,1.0,node13transit_node27source,C,timber,node13node27,1.0
C_node13node27_timber_t4,1.0,node13transit_node27source,C,timber,node13node27,4.0
C_node14node27_timber_t1,1.0,node14transit_node27source,C,timber,node14node27,1.0
C_node14node27_timber_t4,1.0,node14transit_node27source,C,timber,node14node27,4.0
C_node14node28_timber_t1,1.0,node14transit_node28source,C,timber,node14node28,1.0
C_node15node28_timber_t1,1.0,node15transit_node28source,C,timber,node15node28,1.0
C_node16node23_timber_t1,1.0,node16transit_node23exit,C,timber,node16node23,1.0
C_node16node29_timber_t1,1.0,node16transit_node29source,C,timber,node16node29,1.0
C_node16node29_timber_t3,1.0,node16transit_node29source,C,timber,node16node29,3.0
C_node17node26_timber_t1,1.0,node17transit_node26source,C,timber,node17node26,1.0
C_node17node26_timber_t3,1.0,node17transit_node26source,C,timber,node17node26,3.0
C_node17node28_timber_t1,1.0,node17transit_node28source,C,timber,node17node28,1.0
C_node20node26_timber_t1,1.0,node20transit_node26source,C,timber,node20node26,1.0
C_node20node27_timber_t1,1.0,node20transit_node27source,C,timber,node20node27,1.0
C_node20node27_timber_t3,1.0,node20transit_node27source,C,timber,node20node27,3.0
C_node20node28_timber_t1,1.0,node20transit_node28source,C,timber,node20node28,1.0
C_node20node28_wide_t4,1.0,node20transit_node28source,C,wide,node20node28,4.0
M_node1node28_timber_t2,1.0,node1transit_node28source,M,timber,node1node28,2.0
M_node3node27_timber_t4,1.0,node3transit_node27source,M,timber,node3node27,4.0
M_node4node29_timber_t4,1.0,node4transit_node29source,M,timber,node4node29,4.0
M_node4node29_timber_t5,1.0,node4transit_node29source,M,timber,node4node29,5.0
M_node5node29_wide_t5,1.0,node5transit_node29source,M,wide,node5node29,5.0
M_node6node27_timber_t2,1.0,node6transit_node27source,M,timber,node6node27,2.0
M_node6node27_wide_t4,1.0,node6transit_node27source,M,wide,node6node27,4.0
M_node6node27_wide_t5,1.0,node6transit_node27source,M,wide,node6node27,5.0
M_node8node9_timber_t5,1.0,node8transit_node9transit,M,timber,node8node9,5.0
M_node8node10_timber_t5,1.0,node8transit_node10transit,M,timber,node8node10,5.0
M_node8node27_timber_t2,1.0,node8transit_node27source,M,timber,node8node27,2.0
M_node8node27_wide_t5,1.0,node8transit_node27source,M,wide,node8node27,5.0
M_node9node21_timber_t5,1.0,node9transit_node21exit,M,timber,node9node21,5.0
M_node9node27_wide_t4,1.0,node9transit_node27source,M,wide,node9node27,4.0
M_node9node27_wide_t5,1.0,node9transit_node27source,M,wide,node9node27,5.0
M_node10node20_timber_t5,1.0,node10transit_node20transit,M,timber,node10node20,5.0
M_node10node26_timber_t2,1.0,node10transit_node26source,M,timber,node10node26,2.0
M_node10node26_timber_t3,1.0,node10transit_node26source,M,timber,node10node26,3.0
M_node10node26_timber_t4,1.0,node10transit_node26source,M,timber,node10node26,4.0
M_node10node26_timber_t5,1.0,node10transit_node26source,M,timber,node10node26,5.0
M_node10node27_timber_t2,1.0,node10transit_node27source,M,timber,node10node27,2.0
M_node10node27_timber_t3,1.0,node10transit_node27source,M,timber,node10node27,3.0
M_node10node27_wide_t5,1.0,node10transit_node27source,M,wide,node10node27,5.0
M_node11node26_timber_t2,1.0,node11transit_node26source,M,timber,node11node26,2.0
M_node11node26_timber_t5,1.0,node11transit_node26source,M,timber,node11node26,5.0
M_node13node27_timber_t2,1.0,node13transit_node27source,M,timber,node13node27,2.0
M_node14node27_timber_t2,1.0,node14transit_node27source,M,timber,node14node27,2.0
M_node14node28_timber_t2,1.0,node14transit_node28source,M,timber,node14node28,2.0
M_node14node28_timber_t3,1.0,node14transit_node28source,M,timber,node14node28,3.0
M_node14node28_timber_t4,1.0,node14transit_node28source,M,timber,node14node28,4.0
M_node15node28_timber_t2,1.0,node15transit_node28source,M,timber,node15node28,2.0
M_node15node28_timber_t3,1.0,node15transit_node28source,M,timber,node15node28,3.0
M_node15node28_timber_t4,1.0,node15transit_node28source,M,timber,node15node28,4.0
M_node16node23_timber_t2,1.0,node16transit_node23exit,M,timber,node16node23,2.0
M_node16node23_timber_t3,1.0,node16transit_node23exit,M,timber,node16node23,3.0
M_node16node23_timber_t4,1.0,node16transit_node23exit,M,timber,node16node23,4.0
M_node16node23_timber_t5,1.0,node16transit_node23exit,M,timber,node16node23,5.0
M_node16node29_timber_t4,1.0,node16transit_node29source,M,timber,node16node29,4.0
M_node17node26_timber_t4,1.0,node17transit_node26source,M,timber,node17node26,4.0
M_node17node28_timber_t2,1.0,node17transit_node28source,M,timber,node17node28,2.0
M_node17node28_wide_t4,1.0,node17transit_node28source,M,wide,node17node28,4.0
M_node17node28_wide_t5,1.0,node17transit_node28source,M,wide,node17node28,5.0
M_node20node26_timber_t2,1.0,node20transit_node26source,M,timber,node20node26,2.0
M_node20node26_wide_t4,1.0,node20transit_node26source,M,wide,node20node26,4.0
M_node20node26_wide_t5,1.0,node20transit_node26source,M,wide,node20node26,5.0
M_node20node27_wide_t5,1.0,node20transit_node27source,M,wide,node20node27,5.0
M_node20node28_timber_t2,1.0,node20transit_node28source,M,timber,node20node28,2.0
M_node20node28_wide_t5,1.0,node20transit_node28source,M,wide,node20node28,5.0
U_node1node28_t5,1.0,node1transit_node28source,U,,node1node28,5.0
U_node3node27_t5,1.0,node3transit_node27source,U,,node3node27,5.0
U_node5node29_t4,1.0,node5transit_node29source,U,,node5node29,4.0
U_node6node27_t3,1.0,node6transit_node27source,U,,node6node27,3.0
U_node10node27_t4,1.0,node10transit_node27source,U,,node10node27,4.0
U_node13node27_t5,1.0,node13transit_node27source,U,,node13node27,5.0
U_node14node27_t5,1.0,node14transit_node27source,U,,node14node27,5.0
U_node14node28_t5,1.0,node14transit_node28source,U,,node14node28,5.0
U_node15node28_t5,1.0,node15transit_node28source,U,,node15node28,5.0
U_node16node29_t5,1.0,node16transit_node29source,U,,node16node29,5.0
U_node17node26_t5,1.0,node17transit_node26source,U,,node17node26,5.0
U_node17node28_t3,1.0,node17transit_node28source,U,,node17node28,3.0
U_node20node26_t3,1.0,node20transit_node26source,U,,node20node26,3.0
U_node20node27_t4,1.0,node20transit_node27source,U,,node20node27,4.0
flow_timber_node28node20_t1,1.0,node28source_node20transit,flow,timber,node28node20,1.0
