variable,value
C_timber_node9node37_t2,1.0
C_timber_node9node37_t3,1.0
C_timber_node9node37_t4,1.0
C_timber_node9node37_t5,1.0
C_wide_node9node37_t0,0.0
C_wide_node9node37_t1,1.0
C_wide_node9node37_t2,1.0
C_wide_node9node37_t3,1.0
C_wide_node9node37_t4,1.0
C_wide_node9node37_t5,1.0
C_timber_node9node39_t0,0.0
C_timber_node9node39_t1,1.0
C_timber_node9node39_t2,1.0
C_timber_node9node39_t3,1.0
C_timber_node9node39_t4,1.0
C_timber_node9node39_t5,1.0
C_wide_node9node39_t0,0.0
C_wide_node9node39_t1,1.0
C_wide_node9node39_t2,1.0
C_wide_node9node39_t3,1.0
C_wide_node9node39_t4,1.0
C_wide_node9node39_t5,1.0
C_timber_node10node27_t0,0.0
C_timber_node10node27_t1,1.0
C_timber_node10node27_t2,1.0
C_timber_node10node27_t3,1.0
C_timber_node10node27_t4,1.0
C_timber_node10node27_t5,1.0
C_wide_node10node27_t0,0.0
C_wide_node10node27_t1,1.0
C_wide_node10node27_t2,1.0
C_wide_node10node27_t3,1.0
C_wide_node10node27_t4,1.0
C_wide_node10node27_t5,1.0
C_timber_node10node33_t0,0.0
C_timber_node10node33_t1,1.0
C_timber_node10node33_t2,1.0
C_timber_node10node33_t3,1.0
C_timber_node10node33_t4,1.0
C_timber_node10node33_t5,1.0
C_wide_node10node33_t0,0.0
C_wide_node10node33_t1,1.0
C_wide_node10node33_t2,1.0
C_wide_node10node33_t3,1.0
C_wide_node10node33_t4,1.0
C_wide_node10node33_t5,1.0
C_timber_node10node39_t0,0.0
C_timber_node10node39_t1,1.0
C_timber_node10node39_t2,1.0
C_timber_node10node39_t3,1.0
C_timber_node10node39_t4,1.0
C_timber_node10node39_t5,1.0
C_wide_node10node39_t0,0.0
C_wide_node10node39_t1,1.0
C_wide_node10node39_t2,1.0
C_wide_node10node39_t3,1.0
C_wide_node10node39_t4,1.0
C_wide_node10node39_t5,1.0
C_timber_node10node41_t0,0.0
C_timber_node10node41_t1,1.0
C_timber_node10node41_t2,1.0
C_timber_node10node41_t3,1.0
C_timber_node10node41_t4,1.0
C_timber_node10node41_t5,1.0
C_wide_node10node41_t0,0.0
C_wide_node10node41_t1,1.0
C_wide_node10node41_t2,1.0
C_wide_node10node41_t3,1.0
C_wide_node10node41_t4,1.0
C_wide_node10node41_t5,1.0
C_timber_node11node13_t0,0.0
C_timber_node11node13_t1,1.0
C_timber_node11node13_t2,1.0
C_timber_node11node13_t3,1.0
C_timber_node11node13_t4,1.0
C_timber_node11node13_t5,1.0
C_wide_node11node13_t0,0.0
C_wide_node11node13_t1,1.0
C_wide_node11node13_t2,1.0
C_wide_node11node13_t3,1.0
C_wide_node11node13_t4,1.0
C_wide_node11node13_t5,1.0
C_timber_node11node18_t0,0.0
C_timber_node11node18_t1,1.0
C_timber_node11node18_t2,1.0
C_timber_node11node18_t3,1.0
C_timber_node11node18_t4,1.0
C_timber_node11node18_t5,1.0
C_wide_node11node18_t0,0.0
C_wide_node11node18_t1,1.0
C_wide_node11node18_t2,1.0
C_wide_node11node18_t3,1.0
C_wide_node11node18_t4,1.0
C_wide_node11node18_t5,1.0
C_timber_node11node39_t0,0.0
C_timber_node11node39_t1,1.0
C_timber_node11node39_t2,1.0
C_timber_node11node39_t3,1.0
C_timber_node11node39_t4,1.0
C_timber_node11node39_t5,1.0
C_wide_node11node39_t0,0.0
C_wide_node11node39_t1,1.0
C_wide_node11node39_t2,1.0
C_wide_node11node39_t3,1.0
C_wide_node11node39_t4,1.0
C_wide_node11node39_t5,1.0
C_timber_node12node20_t0,0.0
C_timber_node12node20_t1,1.0
C_timber_node12node20_t2,1.0
C_timber_node12node20_t3,1.0
C_timber_node12node20_t4,1.0
C_timber_node12node20_t5,1.0
C_wide_node12node20_t0,0.0
C_wide_node12node20_t1,1.0
C_wide_node12node20_t2,1.0
C_wide_node12node20_t3,1.0
C_wide_node12node20_t4,1.0
C_wide_node12node20_t5,1.0
C_timber_node12node15_t0,0.0
C_timber_node12node15_t1,1.0
C_timber_node12node15_t2,1.0
C_timber_node12node15_t3,1.0
C_timber_node12node15_t4,1.0
C_timber_node12node15_t5,1.0
C_wide_node12node15_t0,0.0
C_wide_node12node15_t1,1.0
C_wide_node12node15_t2,1.0
C_wide_node12node15_t3,1.0
C_wide_node12node15_t4,1.0
C_wide_node12node15_t5,1.0
C_timber_node12node14_t0,0.0
C_timber_node12node14_t1,1.0
C_timber_node12node14_t2,1.0
C_timber_node12node14_t3,1.0
C_timber_node12node14_t4,1.0
C_timber_node12node14_t5,1.0
C_wide_node12node14_t0,0.0
C_wide_node12node14_t1,1.0
C_wide_node12node14_t2,1.0
C_wide_node12node14_t3,1.0
C_wide_node12node14_t4,1.0
C_wide_node12node14_t5,1.0
C_timber_node12node34_t0,0.0
C_timber_node12node34_t1,1.0
C_timber_node12node34_t2,1.0
C_timber_node12node34_t3,1.0
C_timber_node12node34_t4,1.0
C_timber_node12node34_t5,1.0
C_wide_node12node34_t0,0.0
C_wide_node12node34_t1,1.0
C_wide_node12node34_t2,1.0
C_wide_node12node34_t3,1.0
C_wide_node12node34_t4,1.0
C_wide_node12node34_t5,1.0
C_timber_node12node35_t0,0.0
C_timber_node12node35_t1,1.0
C_timber_node12node35_t2,1.0
C_timber_node12node35_t3,1.0
C_timber_node12node35_t4,1.0
C_timber_node12node35_t5,1.0
C_wide_node12node35_t0,0.0
C_wide_node12node35_t1,1.0
C_wide_node12node35_t2,1.0
C_wide_node12node35_t3,1.0
C_wide_node12node35_t4,1.0
C_wide_node12node35_t5,1.0
C_timber_node13node25_t0,0.0
C_timber_node13node25_t1,1.0
C_timber_node13node25_t2,1.0
C_timber_node13node25_t3,1.0
C_timber_node13node25_t4,1.0
C_timber_node13node25_t5,1.0
C_wide_node13node25_t0,0.0
C_wide_node13node25_t1,1.0
C_wide_node13node25_t2,1.0
C_wide_node13node25_t3,1.0
C_wide_node13node25_t4,1.0
C_wide_node13node25_t5,1.0
C_timber_node13node38_t0,0.0
C_timber_node13node38_t1,1.0
C_timber_node13node38_t2,1.0
C_timber_node13node38_t3,1.0
C_timber_node13node38_t4,1.0
C_timber_node13node38_t5,1.0
C_wide_node13node38_t0,0.0
C_wide_node13node38_t1,1.0
C_wide_node13node38_t2,1.0
C_wide_node13node38_t3,1.0
C_wide_node13node38_t4,1.0
C_wide_node13node38_t5,1.0
C_timber_node13node39_t0,0.0
C_timber_node13node39_t1,1.0
C_timber_node13node39_t2,1.0
C_timber_node13node39_t3,1.0
C_timber_node13node39_t4,1.0
C_timber_node13node39_t5,1.0
C_wide_node13node39_t0,0.0
C_wide_node13node39_t1,1.0
C_wide_node13node39_t2,1.0
C_wide_node13node39_t3,1.0
C_wide_node13node39_t4,1.0
C_wide_node13node39_t5,1.0
C_timber_node14node15_t0,0.0
C_timber_node14node15_t1,1.0
C_timber_node14node15_t2,1.0
C_timber_node14node15_t3,1.0
C_timber_node14node15_t4,1.0
C_timber_node14node15_t5,1.0
C_wide_node14node15_t0,0.0
C_wide_node14node15_t1,1.0
C_wide_node14node15_t2,1.0
C_wide_node14node15_t3,1.0
C_wide_node14node15_t4,1.0
C_wide_node14node15_t5,1.0
C_timber_node14node34_t0,0.0
C_timber_node14node34_t1,1.0
C_timber_node14node34_t2,1.0
C_timber_node14node34_t3,1.0
C_timber_node14node34_t4,1.0
C_timber_node14node34_t5,1.0
C_wide_node14node34_t0,0.0
C_wide_node14node34_t1,1.0
C_wide_node14node34_t2,1.0
C_wide_node14node34_t3,1.0
C_wide_node14node34_t4,1.0
C_wide_node14node34_t5,1.0
C_timber_node14node35_t0,0.0
C_timber_node14node35_t1,1.0
C_timber_node14node35_t2,1.0
C_timber_node14node35_t3,1.0
C_timber_node14node35_t4,1.0
C_timber_node14node35_t5,1.0
C_wide_node14node35_t0,0.0
C_wide_node14node35_t1,1.0
C_wide_node14node35_t2,1.0
C_wide_node14node35_t3,1.0
C_wide_node14node35_t4,1.0
C_wide_node14node35_t5,1.0
C_timber_node15node34_t0,0.0
C_timber_node15node34_t1,1.0
C_timber_node15node34_t2,1.0
C_timber_node15node34_t3,1.0
C_timber_node15node34_t4,1.0
C_timber_node15node34_t5,1.0
C_wide_node15node34_t0,0.0
C_wide_node15node34_t1,1.0
C_wide_node15node34_t2,1.0
C_wide_node15node34_t3,1.0
C_wide_node15node34_t4,1.0
C_wide_node15node34_t5,1.0
C_timber_node16node26_t0,0.0
C_timber_node16node26_t1,1.0
C_timber_node16node26_t2,1.0
C_timber_node16node26_t3,1.0
C_timber_node16node26_t4,1.0
C_timber_node16node26_t5,1.0
C_wide_node16node26_t0,0.0
C_wide_node16node26_t1,1.0
C_wide_node16node26_t2,1.0
C_wide_node16node26_t3,1.0
C_wide_node16node26_t4,1.0
C_wide_node16node26_t5,1.0
C_timber_node16node32_t0,0.0
C_timber_node16node32_t1,1.0
C_timber_node16node32_t2,1.0
C_timber_node16node32_t3,1.0
C_timber_node16node32_t4,1.0
C_timber_node16node32_t5,1.0
C_wide_node16node32_t0,0.0
C_wide_node16node32_t1,1.0
C_wide_node16node32_t2,1.0
C_wide_node16node32_t3,1.0
C_wide_node16node32_t4,1.0
C_wide_node16node32_t5,1.0
C_timber_node16node39_t0,0.0
C_timber_node16node39_t1,1.0
C_timber_node16node39_t2,1.0
C_timber_node16node39_t3,1.0
C_timber_node16node39_t4,1.0
C_timber_node16node39_t5,1.0
C_wide_node16node39_t0,0.0
C_wide_node16node39_t1,1.0
C_wide_node16node39_t2,1.0
C_wide_node16node39_t3,1.0
C_wide_node16node39_t4,1.0
C_wide_node16node39_t5,1.0
C_timber_node16node41_t0,0.0
