arc,type
node14node34,source_in_transit_out
node12node34,source_in_transit_out
node15node34,source_in_transit_out
node3node35,source_in_transit_out
node4node35,exit_out_source_in
node14node35,source_in_transit_out
node20node35,exit_out_source_in
node12node35,source_in_transit_out
node8node35,source_in_transit_out
node8node36,source_in_transit_out
node19node36,source_in_transit_out
node6node36,source_in_transit_out
node3node36,source_in_transit_out
node17node36,exit_out_source_in
node21node36,exit_out_source_in
node9node37,source_in_transit_out
node5node37,source_in_transit_out
node22node37,exit_out_source_in
node23node37,exit_out_source_in
node6node37,source_in_transit_out
node17node37,exit_out_source_in
node19node37,source_in_transit_out
node21node37,exit_out_source_in
node2node37,source_in_transit_out
node2node38,source_in_transit_out
node13node38,source_in_transit_out
node5node38,source_in_transit_out
node24node38,exit_out_source_in
node25node38,exit_out_source_in
node16node39,source_in_transit_out
node7node39,source_in_transit_out
node13node39,source_in_transit_out
node1node39,exit_out_source_in
node10node39,source_in_transit_out
node25node39,exit_out_source_in
node5node39,source_in_transit_out
node26node39,exit_out_source_in
node18node39,source_in_transit_out
node9node39,source_in_transit_out
node11node39,exit_out_source_in
node27node39,exit_out_source_in
node24node39,exit_out_source_in
node28node40,exit_out_source_in
node30node40,exit_out_source_in
node29node40,exit_out_source_in
node18node40,source_in_transit_out
node7node40,source_in_transit_out
node31node40,exit_out_source_in
node10node41,source_in_transit_out
node16node41,source_in_transit_out
node26node41,exit_out_source_in
node1node41,exit_out_source_in
node32node41,exit_out_source_in
node33node41,exit_out_source_in
node34node14,source_out_transit_in
node34node12,source_out_transit_in
node34node15,source_out_transit_in
node35node3,source_out_transit_in
node35node14,source_out_transit_in
node35node8,source_out_transit_in
node35node20,exit_in_source_out
node35node12,source_out_transit_in
node35node4,exit_in_source_out
node36node3,source_out_transit_in
node36node6,source_out_transit_in
node36node8,source_out_transit_in
node36node21,exit_in_source_out
node36node19,source_out_transit_in
node36node17,exit_in_source_out
node37node9,source_out_transit_in
node37node6,source_out_transit_in
node37node5,source_out_transit_in
node37node22,exit_in_source_out
node37node17,exit_in_source_out
node37node23,exit_in_source_out
node37node19,source_out_transit_in
node37node2,source_out_transit_in
node37node21,exit_in_source_out
node38node2,source_out_transit_in
node38node13,source_out_transit_in
node38node5,source_out_transit_in
node38node25,exit_in_source_out
node38node24,exit_in_source_out
node39node13,source_out_transit_in
node39node11,exit_in_source_out
node39node10,source_out_transit_in
node39node16,source_out_transit_in
node39node7,source_out_transit_in
node39node5,source_out_transit_in
node39node26,exit_in_source_out
node39node25,exit_in_source_out
node39node27,exit_in_source_out
node39node18,source_out_transit_in
node39node1,exit_in_source_out
node39node9,source_out_transit_in
node39node24,exit_in_source_out
node40node29,exit_in_source_out
node40node30,exit_in_source_out
node40node18,source_out_transit_in
node40node28,exit_in_source_out
node40node7,source_out_transit_in
node40node31,exit_in_source_out
node41node32,exit_in_source_out
node41node10,source_out_transit_in
node41node33,exit_in_source_out
node41node1,exit_in_source_out
node41node26,exit_in_source_out
node41node16,source_out_transit_in
node10node1,exit_in_transit_out
node26node1,exit_in_exit_out
node3node4,exit_in_transit_out
node14node4,exit_in_transit_out
node18node11,exit_in_transit_out
node13node11,exit_in_transit_out
node19node17,exit_in_transit_out
node21node17,exit_in_exit_out
node12node20,exit_in_transit_out
node8node20,exit_in_transit_out
node17node21,exit_in_exit_out
node6node21,exit_in_transit_out
node2node22,exit_in_transit_out
node19node22,exit_in_transit_out
node9node23,exit_in_transit_out
node6node23,exit_in_transit_out
node25node24,exit_in_exit_out
node5node24,exit_in_transit_out
node13node25,exit_in_transit_out
node24node25,exit_in_exit_out
node1node26,exit_in_exit_out
node16node26,exit_in_transit_out
node9node27,exit_in_transit_out
node10node27,exit_in_transit_out
node30node28,exit_in_exit_out
node7node28,exit_in_transit_out
node31node29,exit_in_exit_out
node18node29,exit_in_transit_out
node31node30,exit_in_exit_out
node28node30,exit_in_exit_out
node30node31,exit_in_exit_out
node29node31,exit_in_exit_out
node33node32,exit_in_exit_out
node16node32,exit_in_transit_out
node32node33,exit_in_exit_out
node10node33,exit_in_transit_out
node1node10,exit_out_transit_in
node4node14,exit_out_transit_in
node4node3,exit_out_transit_in
node11node13,exit_out_transit_in
node11node18,exit_out_transit_in
node17node19,exit_out_transit_in
node20node8,exit_out_transit_in
node20node12,exit_out_transit_in
node21node6,exit_out_transit_in
node22node2,exit_out_transit_in
node22node19,exit_out_transit_in
node23node9,exit_out_transit_in
node23node6,exit_out_transit_in
node24node5,exit_out_transit_in
node25node13,exit_out_transit_in
node26node16,exit_out_transit_in
node27node10,exit_out_transit_in
node27node9,exit_out_transit_in
node28node7,exit_out_transit_in
node29node18,exit_out_transit_in
node32node16,exit_out_transit_in
node33node10,exit_out_transit_in
node7node18,transit_in_transit_out
node7node16,transit_in_transit_out
node15node14,transit_in_transit_out
node12node14,transit_in_transit_out
node2node13,transit_in_transit_out
node9node5,transit_in_transit_out
node2node5,transit_in_transit_out
node5node9,transit_in_transit_out
node8node19,transit_in_transit_out
node14node12,transit_in_transit_out
node15node12,transit_in_transit_out
node8node3,transit_in_transit_out
node6node3,transit_in_transit_out
node5node2,transit_in_transit_out
node13node2,transit_in_transit_out
node3node8,transit_in_transit_out
node19node8,transit_in_transit_out
node3node6,transit_in_transit_out
node16node7,transit_in_transit_out
node18node7,transit_in_transit_out
node14node15,transit_in_transit_out
node12node15,transit_in_transit_out
