Node1,Node2,edgelength,slope,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade
"(-19008.4213, 148603.7504)","(-19038.4138, 148642.7067)",90.744,17.3,438359.86,170452.65,657539.79,328769.9,170452.65
"(-18137.3283, 148976.806)","(-18130.1674, 149025.9656)",49.678,20.5,239984.29,93315.93,359976.44,179988.22,93315.93
"(-18137.3283, 148976.806)","(-18187.1466, 148950.3323)",56.416,20.5,272529.99,105971.06,408794.99,204397.49,105971.06
"(-19105.5436, 148822.3354)","(-19104.5048, 148766.1243)",86.253,29.9,648146.23,231480.8,972219.35,486109.67,231480.8
"(-19105.5436, 148822.3354)","(-18918.2615, 148838.3743)",145.41,29.9,1092686.01,390245.0,1639029.02,819514.51,390245.0
"(-19007.788, 149306.4694)","(-19096.1382, 149330.1121)",91.459,22.6,441815.75,171796.45,662723.63,331361.82,171796.45
"(-18884.4397, 148601.6503)","(-18821.7504, 148613.8865)",67.777,17.3,327414.0,127312.26,491121.0,245560.5,127312.26
"(-18657.662, 149160.7175)","(-18685.6763, 149234.1931)",85.253,22.6,411836.05,160139.08,617754.08,308877.04,160139.08
"(-19116.994, 148791.9485)","(-19104.5048, 148766.1243)",4.955,17.3,23938.29,9308.21,35907.43,17953.71,9308.21
"(-19116.994, 148791.9485)","(-19148.731, 148852.8163)",76.418,17.3,369155.66,143543.16,553733.48,276866.74,143543.16
"(-17891.4862, 149160.0179)","(-17864.49, 149256.9578)",123.683,17.3,597482.62,232326.23,896223.93,448111.96,232326.23
"(-17891.4862, 149160.0179)","(-18104.3192, 149061.3724)",49.298,17.3,238147.45,92601.69,357221.17,178610.59,92601.69
"(-18278.5479, 149430.4284)","(-17864.49, 149256.9578)",67.753,17.3,327295.82,127266.3,490943.73,245471.86,127266.3
"(-18278.5479, 149430.4284)","(-18241.9829, 149112.1632)",51.008,17.3,246406.78,95813.26,369610.17,184805.09,95813.26
"(-18152.3036, 149093.9243)","(-18104.3192, 149061.3724)",3.486,17.3,16840.61,6548.33,25260.91,12630.46,6548.33
"(-18152.3036, 149093.9243)","(-18241.9829, 149112.1632)",6.231,17.3,30099.95,11704.12,45149.92,22574.96,11704.12
"(-18656.5198, 149289.7139)","(-18604.1187, 149277.6351)",53.775,22.6,259774.9,101011.35,389662.34,194831.17,101011.35
"(-19061.2677, 148681.7627)","(-19067.5766, 148694.4615)",49.06,29.9,368657.83,131663.51,552986.74,276493.37,131663.51
"(-19061.2677, 148681.7627)","(-19038.4138, 148642.7067)",86.443,26.4,586095.04,212941.86,879142.57,439571.28,212941.86
"(-18457.7147, 148768.9664)","(-18490.5231, 148732.4539)",49.087,20.5,237128.31,92205.41,355692.47,177846.24,92205.41
"(-18457.7147, 148768.9664)","(-18416.9688, 148831.4082)",76.072,20.5,367483.28,142892.87,551224.92,275612.46,142892.87
"(-18342.4096, 148995.5165)","(-18371.4798, 149020.2285)",72.604,17.3,350732.45,136379.45,526098.68,263049.34,136379.45
"(-18342.4096, 148995.5165)","(-18380.7893, 148928.4541)",81.141,17.3,391974.13,152415.94,587961.2,293980.6,152415.94
"(-18522.9718, 149145.3506)","(-18426.5443, 149123.449)",58.041,17.3,280379.51,109023.28,420569.26,210284.63,109023.28
"(-18278.2773, 149078.6028)","(-18241.9829, 149112.1632)",49.433,20.5,238796.93,92854.23,358195.39,179097.69,92854.23
"(-18371.4798, 149020.2285)","(-18436.1707, 149060.9073)",57.353,17.3,277056.24,107731.06,415584.36,207792.18,107731.06
"(-18659.9647, 148715.9715)","(-18728.4412, 148610.1582)",50.848,17.3,245633.78,95512.69,368450.68,184225.34,95512.69
"(-18659.9647, 148715.9715)","(-18651.2487, 148768.8399)",65.263,17.3,315267.62,122589.24,472901.43,236450.71,122589.24
"(-18780.7971, 149011.3756)","(-18765.4892, 149055.1014)",76.628,29.9,575819.95,205649.98,863729.92,431864.96,205649.98
"(-18780.7971, 149011.3756)","(-18754.1177, 148971.2632)",67.467,29.9,506979.73,181064.19,760469.59,380234.8,181064.19
"(-18821.7504, 148613.8865)","(-18732.2689, 148551.2563)",108.601,17.3,524622.6,203995.21,786933.9,393466.95,203995.21
"(-18130.1674, 149025.9656)","(-18104.3192, 149061.3724)",43.838,20.5,211770.72,82345.31,317656.08,158828.04,82345.31
"(-19073.5259, 148699.592)","(-19067.5766, 148694.4615)",73.171,29.9,549846.7,196373.82,824770.05,412385.03,196373.82
"(-19073.5259, 148699.592)","(-19094.6391, 148744.6273)",169.235,29.9,1271713.89,454183.53,1907570.84,953785.42,454183.53
"(-18959.0444, 149013.4076)","(-18921.5081, 149063.6762)",26.462,17.3,127833.21,49706.9,191749.81,95874.91,49706.9
"(-18918.2615, 148838.3743)","(-18846.1608, 148887.904)",58.489,29.9,439516.47,156970.17,659274.71,329637.35,156970.17
"(-18439.6855, 148877.5663)","(-18411.8902, 148887.2202)",78.028,17.3,376934.0,146567.7,565400.99,282700.5,146567.7
"(-18439.6855, 148877.5663)","(-18500.3317, 148850.0614)",55.007,17.3,265723.84,103324.54,398585.75,199292.88,103324.54
"(-19226.4741, 148908.3901)","(-19143.7053, 148918.0944)",91.357,17.3,441325.76,171605.91,661988.63,330994.32,171605.91
"(-19226.4741, 148908.3901)","(-19148.731, 148852.8163)",144.847,17.3,699718.8,272079.94,1049578.2,524789.1,272079.94
"(-18187.1466, 148950.3323)","(-18236.4599, 148899.3467)",70.932,20.5,342654.65,133238.46,513981.98,256990.99,133238.46
"(-19136.3483, 149211.1972)","(-19097.2339, 149175.3509)",67.117,22.6,324228.2,126073.49,486342.31,243171.15,126073.49
"(-19136.3483, 149211.1972)","(-19181.6836, 149255.057)",63.133,22.6,304982.09,118589.79,457473.14,228736.57,118589.79
"(-18728.4412, 148610.1582)","(-18732.2689, 148551.2563)",62.006,17.3,299535.09,116471.77,449302.63,224651.32,116471.77
"(-19080.5863, 149126.2738)","(-19097.2339, 149175.3509)",51.824,22.6,250348.04,97345.79,375522.07,187761.03,97345.79
"(-18416.9688, 148831.4082)","(-18411.8902, 148887.2202)",56.709,20.5,273947.82,106522.37,410921.74,205460.87,106522.37
"(-18921.5081, 149063.6762)","(-18797.5135, 149128.8894)",135.602,17.3,655058.11,254713.99,982587.16,491293.58,254713.99
"(-18497.6751, 149059.5684)","(-18436.1707, 149060.9073)",48.745,17.3,235476.73,91563.2,353215.09,176607.55,91563.2
"(-18497.6751, 149059.5684)","(-18588.6134, 149057.6203)",66.592,17.3,321689.22,125086.22,482533.83,241266.91,125086.22
"(-18646.4275, 149052.4988)","(-18588.6134, 149057.6203)",56.505,29.9,424609.9,151646.39,636914.85,318457.42,151646.39
"(-18646.4275, 149052.4988)","(-18696.6133, 149043.8333)",62.959,29.9,473103.66,168965.59,709655.49,354827.74,168965.59
"(-18548.369, 148841.7835)","(-18500.3317, 148850.0614)",73.568,17.3,355391.32,138191.01,533086.98,266543.49,138191.01
"(-18548.369, 148841.7835)","(-18651.2487, 148768.8399)",59.041,17.3,285212.37,110902.5,427818.55,213909.28,110902.5
"(-18503.2232, 148668.6891)","(-18473.1368, 148663.4006)",55.535,20.5,268277.28,104317.43,402415.92,201207.96,104317.43
"(-18503.2232, 148668.6891)","(-18490.5231, 148732.4539)",65.085,20.5,314412.04,122256.55,471618.06,235809.03,122256.55
"(-18473.1368, 148663.4006)","(-18409.5175, 148692.7418)",70.06,20.5,338443.59,131601.02,507665.38,253832.69,131601.02
"(-18411.8902, 148887.2202)","(-18380.7893, 148928.4541)",53.716,17.3,259491.29,100901.07,389236.93,194618.47,100901.07
"(-19096.1382, 149330.1121)","(-19173.9258, 149353.9247)",81.351,22.6,392985.8,152809.32,589478.71,294739.35,152809.32
"(-18765.4892, 149055.1014)","(-18696.6133, 149043.8333)",60.136,29.9,451891.46,161389.81,677837.19,338918.6,161389.81
"(-19101.4747, 148759.208)","(-19094.6391, 148744.6273)",139.058,29.9,1044953.86,373197.81,1567430.79,783715.39,373197.81
"(-19101.4747, 148759.208)","(-19104.5048, 148766.1243)",118.639,29.9,891510.71,318396.68,1337266.06,668633.03,318396.68
"(-18236.4599, 148899.3467)","(-18247.5891, 148848.5604)",51.991,20.5,251157.85,97660.68,376736.77,188368.38,97660.68
"(-18247.5891, 148848.5604)","(-18311.1987, 148774.1446)",97.897,20.5,472918.24,183890.4,709377.37,354688.68,183890.4
"(-18846.1608, 148887.904)","(-18754.1177, 148971.2632)",101.137,29.9,759996.56,271427.34,1139994.83,569997.42,271427.34
"(-18361.817, 148727.0134)","(-18311.1987, 148774.1446)",69.163,20.5,334111.03,129916.35,501166.55,250583.28,129916.35
"(-18361.817, 148727.0134)","(-18409.5175, 148692.7418)",58.736,20.5,283737.75,110329.1,425606.62,212803.31,110329.1
"(-18426.5443, 149123.449)","(-18436.1707, 149060.9073)",50.928,17.3,246022.84,95663.97,369034.26,184517.13,95663.97
"(-18685.6763, 149234.1931)","(-18604.1187, 149277.6351)",92.406,22.6,446390.33,173575.23,669585.5,334792.75,173575.23
