x,y
-19036.8611,149072.6497
-18945.0347,149271.731
-18882.0748,149269.9682
-18326.9607,149022.511
-18950.8743,148524.3752
-19051.4647,148876.1757
-19040.2526,149071.9196
-19254.6271,149394.3743
-18728.2328,149133.7788
-18717.6478,149288.2062
-18613.369,149157.1724
-19008.4213,148603.7504
-18137.3283,148976.806
-19105.5436,148822.3354
-19007.788,149306.4694
-19016.7376,148558.6788
-18884.4397,148601.6503
-18657.662,149160.7175
-19027.2811,148627.585
-19116.994,148791.9485
-17891.4862,149160.0179
-18278.5479,149430.4284
-18152.3036,149093.9243
-19233.3169,148968.4612
-18656.5198,149289.7139
-19061.2677,148681.7627
-19240.2528,148922.7892
-18457.7147,148768.9664
-18038.8349,149336.7657
-18342.4096,148995.5165
-18522.9718,149145.3506
-18278.2773,149078.6028
-18903.9107,148560.7554
-18287.7538,149263.6592
-19224.7259,149384.0873
-18371.4798,149020.2285
-19072.8135,149006.6238
-18659.9647,148715.9715
-18678.5057,148664.1838
-19240.5471,148923.0967
-18780.7971,149011.3756
-18821.7504,148613.8865
-18927.7232,148538.9273
-18993.8691,148527.0211
-18130.1674,149025.9656
-18293.4068,149384.2781
-19073.5259,148699.592
-18959.0444,149013.4076
-18241.9829,149112.1632
-19015.6973,148554.1409
-18918.2615,148838.3743
-18439.6855,148877.5663
-19226.4741,148908.3901
-18294.3672,149146.7799
-19071.6642,149039.9266
-18187.1466,148950.3323
-19028.8112,148629.5188
-18997.7941,149081.0606
-19223.0477,148904.8102
-19136.3483,149211.1972
-18728.4412,148610.1582
-18732.2689,148551.2563
-19080.5863,149126.2738
-18732.5736,148546.3537
-18914.0783,149251.0935
-19077.465,148999.3224
-19030.8307,149056.3539
-17908.8258,149202.232
-18820.5751,148614.1159
-19239.1139,148921.599
-19253.2053,149382.5202
-19074.8122,149002.714
-18416.9688,148831.4082
-19181.6836,149255.057
-17891.421,149258.0715
-18104.3192,149061.3724
-18921.5081,149063.6762
-18497.6751,149059.5684
-18646.4275,149052.4988
-18548.369,148841.7835
-18146.7852,149385.9783
-19109.7659,148969.6705
-18503.2232,148668.6891
-17919.5814,149070.4751
-19106.6063,148971.144
-18448.1897,148797.0123
-19009.3568,148546.2633
-19021.6505,148579.9378
-18473.1368,148663.4006
-18651.2487,148768.8399
-18411.8902,148887.2202
-18999.9529,148867.9006
-17864.49,149256.9578
-17953.1097,149327.2407
-18868.5989,149100.1663
-19236.9707,149356.1458
-19096.1382,149330.1121
-19022.6008,148621.6703
-19067.5766,148694.4615
-19103.4133,148973.4525
-18765.4892,149055.1014
-18727.9817,148742.4587
-19211.8926,149281.6768
-19143.7053,148918.0944
-18966.4489,148908.2574
-19101.4747,148759.208
-17919.7722,149320.8907
-19198.264,148928.8339
-18894.2974,148587.2151
-19047.0365,149055.9918
-19204.4503,148924.3508
-18778.7038,148585.2663
-19038.4138,148642.7067
-18236.4599,148899.3467
-18247.5891,148848.5604
-19116.6058,148968.4645
-18500.3317,148850.0614
-18504.5897,148648.1531
-18778.5213,149263.4898
-19196.0416,148930.4446
-18733.1808,148688.9944
-18007.349,148992.7787
-18380.7893,148928.4541
-18846.1608,148887.904
-18418.5563,148861.6766
-18972.3535,149286.8539
-19173.9258,149353.9247
-18687.9879,149194.128
-18812.5051,148923.8062
-19091.4842,148892.352
-18997.7483,149064.996
-19077.2483,149116.4331
-18998.4707,149057.0771
-19104.5048,148766.1243
-18754.1177,148971.2632
-18908.0187,149244.9839
-19094.6391,148744.6273
-18894.6502,148581.9222
-18361.817,148727.0134
-19113.1333,148968.7682
-17947.5498,148999.1337
-19071.9112,149009.9912
-18977.9589,148809.1179
-19076.2864,149000.6084
-18498.9898,148697.5288
-19233.1162,148915.3312
-18881.4325,148602.2373
-19148.731,148852.8163
-17940.785,149134.5234
-18696.6133,149043.8333
-18426.5443,149123.449
-18436.1707,149060.9073
-19110.4057,149214.1815
-18740.116,148552.716
-19160.7052,149236.571
-18201.0792,149098.6093
-19049.4318,148657.99
-19087.5612,148729.5299
-18797.5135,149128.8894
-19237.6528,148920.0721
-19259.1932,148942.584
-18685.6763,149234.1931
-18588.6134,149057.6203
-19059.6325,148801.3703
-18604.1187,149277.6351
-19240.3818,149352.9434
-18929.2725,148885.536
-19071.7202,149055.4402
-19074.2868,149003.4643
-19223.0346,148910.8827
-18602.4024,148822.5557
-19071.6074,149013.4643
-19097.2339,149175.3509
-18311.1987,148774.1446
-18409.5175,148692.7418
-18423.5249,148686.43
-18274.5983,149191.6801
-19188.7976,148880.8479
-18732.0457,148552.1606
-19007.2375,148968.8585
-19031.1914,148632.6882
-18062.1688,149023.7399
-18817.9597,148612.3311
-19052.8112,148664.7828
-18490.5231,148732.4539
