"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-19007.788, 149306.4694)","(-18972.3535, 149286.8539)",40.50150158328112,22.6482
"(-18972.3535, 149286.8539)","(-18945.0347, 149271.731)",31.22529323881001,22.6482
"(-18945.0347, 149271.731)","(-18914.0783, 149251.0935)",37.20490703133696,22.6482
"(-18914.0783, 149251.0935)","(-18908.0187, 149244.9839)",8.604996474139826,22.6482
"(-18908.0187, 149244.9839)","(-18882.0748, 149269.9682)",36.01806760086741,22.6482
"(-18882.0748, 149269.9682)","(-18778.5213, 149263.4898)",103.75594936585335,22.6482
"(-18778.5213, 149263.4898)","(-18717.6478, 149288.2062)",65.69995000918176,22.6482
"(-18717.6478, 149288.2062)","(-18656.5198, 149289.7139)",61.14659061051666,22.6482
"(-18656.5198, 149289.7139)","(-18604.1187, 149277.6351)",53.775205166039385,22.6482
"(-18604.1187, 149277.6351)","(-18685.6763, 149234.1931)",92.40589527600977,22.6482
"(-18685.6763, 149234.1931)","(-18687.9879, 149194.128)",40.131729748050624,22.6482
"(-18687.9879, 149194.128)","(-18657.662, 149160.7175)",45.12118926912127,22.6482
"(-18657.662, 149160.7175)","(-18728.2328, 149133.7788)",75.5376155986547,19.96195
"(-18728.2328, 149133.7788)","(-18797.5135, 149128.8894)",69.45301739197551,19.96195
"(-18797.5135, 149128.8894)","(-18868.5989, 149100.1663)",76.66909786066668,19.96195
"(-18868.5989, 149100.1663)","(-18921.5081, 149063.6762)",64.27216226836937,19.96195
"(-18921.5081, 149063.6762)","(-18997.7483, 149064.996)",76.25162272424174,19.96195
"(-18997.7483, 149064.996)","(-18997.7941, 149081.0606)",16.06466528750177,22.6482
"(-18997.7941, 149081.0606)","(-19036.8611, 149072.6497)",39.962153693335,22.6482
"(-19036.8611, 149072.6497)","(-19040.2526, 149071.9196)",3.469195621470876,22.6482
"(-19040.2526, 149071.9196)","(-19077.2483, 149116.4331)",57.88033777320278,22.6482
"(-19077.2483, 149116.4331)","(-19080.5863, 149126.2738)",10.391420523201392,22.6482
"(-19080.5863, 149126.2738)","(-19097.2339, 149175.3509)",51.82378151167198,22.6482
"(-19097.2339, 149175.3509)","(-19110.4057, 149214.1815)",41.00380240418223,22.6482
"(-19110.4057, 149214.1815)","(-19136.3483, 149211.1972)",26.113684942002653,22.6482
"(-19136.3483, 149211.1972)","(-19160.7052, 149236.571)",35.172266120482,22.6482
"(-19160.7052, 149236.571)","(-19181.6836, 149255.057)",27.96114201101525,22.6482
"(-19181.6836, 149255.057)","(-19211.8926, 149281.6768)",40.2640960787546,22.6482
"(-19211.8926, 149281.6768)","(-19236.9707, 149356.1458)",78.57826073801768,22.6482
"(-19236.9707, 149356.1458)","(-19240.3818, 149352.9434)",4.678778576727287,22.6482
"(-19240.3818, 149352.9434)","(-19253.2053, 149382.5202)",32.237078814474465,22.6482
"(-19253.2053, 149382.5202)","(-19254.6271, 149394.3743)",11.939062025549793,22.6482
"(-19254.6271, 149394.3743)","(-19224.7259, 149384.0873)",31.62126073450655,22.6482
"(-19224.7259, 149384.0873)","(-19173.9258, 149353.9247)",59.07988319868851,22.6482
"(-19173.9258, 149353.9247)","(-19096.1382, 149330.1121)",81.35078753472625,22.6482
"(-19096.1382, 149330.1121)","(-19007.788, 149306.4694)",91.45892577179102,22.6482
"(-18418.5563, 148861.6766)","(-18411.8902, 148887.2202)",26.399098283278757,20.5239
"(-18411.8902, 148887.2202)","(-18380.7893, 148928.4541)",51.64785077831815,18.8998
"(-18380.7893, 148928.4541)","(-18326.9607, 149022.511)",108.37074612444687,20.5239
"(-18326.9607, 149022.511)","(-18278.2773, 149078.6028)",74.27222537933825,20.5239
