"Node1(x,y)","Node2(x,y)"
"(-19007.788, 149306.4694)","(-18972.3535, 149286.8539)"
"(-18972.3535, 149286.8539)","(-18945.0347, 149271.731)"
"(-18945.0347, 149271.731)","(-18914.0783, 149251.0935)"
"(-18914.0783, 149251.0935)","(-18908.0187, 149244.9839)"
"(-18908.0187, 149244.9839)","(-18882.0748, 149269.9682)"
"(-18882.0748, 149269.9682)","(-18778.5213, 149263.4898)"
"(-18778.5213, 149263.4898)","(-18717.6478, 149288.2062)"
"(-18717.6478, 149288.2062)","(-18656.5198, 149289.7139)"
"(-18656.5198, 149289.7139)","(-18604.1187, 149277.6351)"
"(-18604.1187, 149277.6351)","(-18685.6763, 149234.1931)"
"(-18685.6763, 149234.1931)","(-18687.9879, 149194.128)"
"(-18687.9879, 149194.128)","(-18657.662, 149160.7175)"
"(-18657.662, 149160.7175)","(-18728.2328, 149133.7788)"
"(-18728.2328, 149133.7788)","(-18797.5135, 149128.8894)"
"(-18797.5135, 149128.8894)","(-18868.5989, 149100.1663)"
"(-18868.5989, 149100.1663)","(-18921.5081, 149063.6762)"
"(-18921.5081, 149063.6762)","(-18997.7483, 149064.996)"
"(-18997.7483, 149064.996)","(-18997.7941, 149081.0606)"
"(-18997.7941, 149081.0606)","(-19036.8611, 149072.6497)"
"(-19036.8611, 149072.6497)","(-19040.2526, 149071.9196)"
"(-19040.2526, 149071.9196)","(-19077.2483, 149116.4331)"
"(-19077.2483, 149116.4331)","(-19080.5863, 149126.2738)"
"(-19080.5863, 149126.2738)","(-19097.2339, 149175.3509)"
"(-19097.2339, 149175.3509)","(-19110.4057, 149214.1815)"
"(-19110.4057, 149214.1815)","(-19136.3483, 149211.1972)"
"(-19136.3483, 149211.1972)","(-19160.7052, 149236.571)"
"(-19160.7052, 149236.571)","(-19181.6836, 149255.057)"
"(-19181.6836, 149255.057)","(-19211.8926, 149281.6768)"
"(-19211.8926, 149281.6768)","(-19236.9707, 149356.1458)"
"(-19236.9707, 149356.1458)","(-19240.3818, 149352.9434)"
"(-19240.3818, 149352.9434)","(-19253.2053, 149382.5202)"
"(-19253.2053, 149382.5202)","(-19254.6271, 149394.3743)"
"(-19254.6271, 149394.3743)","(-19224.7259, 149384.0873)"
"(-19224.7259, 149384.0873)","(-19173.9258, 149353.9247)"
"(-19173.9258, 149353.9247)","(-19096.1382, 149330.1121)"
"(-19096.1382, 149330.1121)","(-19007.788, 149306.4694)"
"(-18418.5563, 148861.6766)","(-18411.8902, 148887.2202)"
"(-18411.8902, 148887.2202)","(-18380.7893, 148928.4541)"
"(-18380.7893, 148928.4541)","(-18326.9607, 149022.511)"
"(-18326.9607, 149022.511)","(-18278.2773, 149078.6028)"
"(-18278.2773, 149078.6028)","(-18241.9829, 149112.1632)"
"(-18241.9829, 149112.1632)","(-18201.0792, 149098.6093)"
"(-18201.0792, 149098.6093)","(-18152.3036, 149093.9243)"
"(-18152.3036, 149093.9243)","(-18104.3192, 149061.3724)"
"(-18104.3192, 149061.3724)","(-18130.1674, 149025.9656)"
"(-18130.1674, 149025.9656)","(-18137.3283, 148976.806)"
"(-18137.3283, 148976.806)","(-18187.1466, 148950.3323)"
"(-18187.1466, 148950.3323)","(-18236.4599, 148899.3467)"
"(-18236.4599, 148899.3467)","(-18247.5891, 148848.5604)"
"(-18247.5891, 148848.5604)","(-18311.1987, 148774.1446)"
"(-18311.1987, 148774.1446)","(-18361.817, 148727.0134)"
"(-18361.817, 148727.0134)","(-18409.5175, 148692.7418)"
"(-18409.5175, 148692.7418)","(-18423.5249, 148686.43)"
"(-18423.5249, 148686.43)","(-18473.1368, 148663.4006)"
"(-18473.1368, 148663.4006)","(-18504.5897, 148648.1531)"
"(-18504.5897, 148648.1531)","(-18503.2232, 148668.6891)"
"(-18503.2232, 148668.6891)","(-18498.9898, 148697.5288)"
"(-18498.9898, 148697.5288)","(-18490.5231, 148732.4539)"
"(-18490.5231, 148732.4539)","(-18457.7147, 148768.9664)"
"(-18457.7147, 148768.9664)","(-18448.1897, 148797.0123)"
"(-18448.1897, 148797.0123)","(-18416.9688, 148831.4082)"
"(-18416.9688, 148831.4082)","(-18418.5563, 148861.6766)"
"(-19226.4741, 148908.3901)","(-19196.0416, 148930.4446)"
"(-19196.0416, 148930.4446)","(-19143.7053, 148918.0944)"
"(-19143.7053, 148918.0944)","(-19091.4842, 148892.352)"
"(-19091.4842, 148892.352)","(-19051.4647, 148876.1757)"
"(-19051.4647, 148876.1757)","(-18999.9529, 148867.9006)"
"(-18999.9529, 148867.9006)","(-18929.2725, 148885.536)"
"(-18929.2725, 148885.536)","(-18966.4489, 148908.2574)"
"(-18966.4489, 148908.2574)","(-19007.2375, 148968.8585)"
"(-19007.2375, 148968.8585)","(-18959.0444, 149013.4076)"
"(-18959.0444, 149013.4076)","(-18921.5081, 149063.6762)"
"(-18921.5081, 149063.6762)","(-18868.5989, 149100.1663)"
"(-18868.5989, 149100.1663)","(-18797.5135, 149128.8894)"
"(-18797.5135, 149128.8894)","(-18728.2328, 149133.7788)"
"(-18728.2328, 149133.7788)","(-18657.662, 149160.7175)"
"(-18657.662, 149160.7175)","(-18613.369, 149157.1724)"
"(-18613.369, 149157.1724)","(-18522.9718, 149145.3506)"
"(-18522.9718, 149145.3506)","(-18426.5443, 149123.449)"
"(-18426.5443, 149123.449)","(-18436.1707, 149060.9073)"
"(-18436.1707, 149060.9073)","(-18497.6751, 149059.5684)"
"(-18497.6751, 149059.5684)","(-18588.6134, 149057.6203)"
"(-18588.6134, 149057.6203)","(-18646.4275, 149052.4988)"
"(-18646.4275, 149052.4988)","(-18696.6133, 149043.8333)"
"(-18696.6133, 149043.8333)","(-18765.4892, 149055.1014)"
"(-18765.4892, 149055.1014)","(-18780.7971, 149011.3756)"
"(-18780.7971, 149011.3756)","(-18754.1177, 148971.2632)"
"(-18754.1177, 148971.2632)","(-18812.5051, 148923.8062)"
"(-18812.5051, 148923.8062)","(-18846.1608, 148887.904)"
"(-18846.1608, 148887.904)","(-18918.2615, 148838.3743)"
"(-18918.2615, 148838.3743)","(-18977.9589, 148809.1179)"
"(-18977.9589, 148809.1179)","(-19059.6325, 148801.3703)"
"(-19059.6325, 148801.3703)","(-19105.5436, 148822.3354)"
"(-19105.5436, 148822.3354)","(-19104.5048, 148766.1243)"
"(-19104.5048, 148766.1243)","(-19116.994, 148791.9485)"
"(-19116.994, 148791.9485)","(-19148.731, 148852.8163)"
"(-19148.731, 148852.8163)","(-19188.7976, 148880.8479)"
"(-19188.7976, 148880.8479)","(-19223.0477, 148904.8102)"
"(-19223.0477, 148904.8102)","(-19226.4741, 148908.3901)"
"(-18588.6134, 149057.6203)","(-18497.6751, 149059.5684)"
"(-18497.6751, 149059.5684)","(-18436.1707, 149060.9073)"
"(-18436.1707, 149060.9073)","(-18371.4798, 149020.2285)"
"(-18371.4798, 149020.2285)","(-18342.4096, 148995.5165)"
"(-18342.4096, 148995.5165)","(-18380.7893, 148928.4541)"
"(-18380.7893, 148928.4541)","(-18411.8902, 148887.2202)"
"(-18411.8902, 148887.2202)","(-18439.6855, 148877.5663)"
"(-18439.6855, 148877.5663)","(-18500.3317, 148850.0614)"
"(-18500.3317, 148850.0614)","(-18548.369, 148841.7835)"
"(-18548.369, 148841.7835)","(-18602.4024, 148822.5557)"
"(-18602.4024, 148822.5557)","(-18651.2487, 148768.8399)"
"(-18651.2487, 148768.8399)","(-18727.9817, 148742.4587)"
"(-18727.9817, 148742.4587)","(-18733.1808, 148688.9944)"
"(-18733.1808, 148688.9944)","(-18659.9647, 148715.9715)"
"(-18659.9647, 148715.9715)","(-18678.5057, 148664.1838)"
"(-18678.5057, 148664.1838)","(-18728.4412, 148610.1582)"
"(-18728.4412, 148610.1582)","(-18732.0457, 148552.1606)"
"(-18732.0457, 148552.1606)","(-18732.2689, 148551.2563)"
"(-18732.2689, 148551.2563)","(-18732.5736, 148546.3537)"
"(-18732.5736, 148546.3537)","(-18740.116, 148552.716)"
"(-18740.116, 148552.716)","(-18778.7038, 148585.2663)"
"(-18778.7038, 148585.2663)","(-18817.9597, 148612.3311)"
"(-18817.9597, 148612.3311)","(-18820.5751, 148614.1159)"
"(-18820.5751, 148614.1159)","(-18821.7504, 148613.8865)"
"(-18821.7504, 148613.8865)","(-18881.4325, 148602.2373)"
"(-18881.4325, 148602.2373)","(-18884.4397, 148601.6503)"
"(-18884.4397, 148601.6503)","(-18894.2974, 148587.2151)"
"(-18894.2974, 148587.2151)","(-18894.6502, 148581.9222)"
"(-18894.6502, 148581.9222)","(-18903.9107, 148560.7554)"
"(-18903.9107, 148560.7554)","(-18927.7232, 148538.9273)"
"(-18927.7232, 148538.9273)","(-18950.8743, 148524.3752)"
"(-18950.8743, 148524.3752)","(-18993.8691, 148527.0211)"
"(-18993.8691, 148527.0211)","(-19009.3568, 148546.2633)"
"(-19009.3568, 148546.2633)","(-19015.6973, 148554.1409)"
"(-19015.6973, 148554.1409)","(-19016.7376, 148558.6788)"
"(-19016.7376, 148558.6788)","(-19021.6505, 148579.9378)"
"(-19021.6505, 148579.9378)","(-19008.4213, 148603.7504)"
"(-19008.4213, 148603.7504)","(-19022.6008, 148621.6703)"
"(-19022.6008, 148621.6703)","(-19027.2811, 148627.585)"
"(-19027.2811, 148627.585)","(-19028.8112, 148629.5188)"
"(-19028.8112, 148629.5188)","(-19031.1914, 148632.6882)"
"(-19031.1914, 148632.6882)","(-19038.4138, 148642.7067)"
"(-19038.4138, 148642.7067)","(-19049.4318, 148657.99)"
"(-19049.4318, 148657.99)","(-19052.8112, 148664.7828)"
"(-19052.8112, 148664.7828)","(-19061.2677, 148681.7627)"
"(-19061.2677, 148681.7627)","(-19067.5766, 148694.4615)"
"(-19067.5766, 148694.4615)","(-19073.5259, 148699.592)"
"(-19073.5259, 148699.592)","(-19087.5612, 148729.5299)"
