"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source
"(-14478.84338, 155379.33261)","(-14466.88058, 155392.07961)",0.017481264051531366,30.0925,False,False
"(-14478.84338, 155379.33261)","(-14479.32188, 155378.82281)",0.0006991840172651975,30.0925,False,False
"(-14698.16328, 155217.98711)","(-14705.97568, 155206.92941)",0.013539066550152048,30.0925,False,False
"(-14698.16328, 155217.98711)","(-14684.37628, 155237.50131)",0.02389320762560367,30.0925,False,False
"(-14535.53168, 155344.35661)","(-14541.13118, 155338.59241)",0.008036193246166118,30.0925,False,False
"(-14535.53168, 155344.35661)","(-14499.13998, 155382.81071)",0.052944061382748236,30.0925,False,False
"(-14707.43538, 155193.12661)","(-14707.25848, 155192.94831)",0.00025116627958383963,30.0925,False,False
"(-14707.43538, 155193.12661)","(-14712.23038, 155197.91291)",0.006775004995575134,30.0925,False,False
"(-14670.97448, 155247.57431)","(-14684.37628, 155237.50131)",0.01676524894655818,30.0925,False,False
"(-14670.97448, 155247.57431)","(-14657.85348, 155257.43631)",0.016414008803455126,30.0925,False,False
"(-14677.42758, 155222.78351)","(-14667.90258, 155233.10231)",0.014042907762979916,30.0925,False,False
"(-14677.42758, 155222.78351)","(-14689.33388, 155213.25851)",0.015247478633856233,30.0925,False,False
"(-14568.10038, 155312.48501)","(-14584.67858, 155297.61821)",0.02226787950121277,30.0925,False,False
"(-14568.10038, 155312.48501)","(-14566.43008, 155314.00681)",0.0022595967184349105,30.0925,False,False
"(-14541.20558, 155302.60881)","(-14535.20108, 155318.10511)",0.01661894503089635,30.0925,False,False
"(-14541.20558, 155302.60881)","(-14553.60228, 155294.22111)",0.014967687937014511,30.0925,False,False
"(-14596.01068, 155287.80711)","(-14601.98578, 155282.63401)",0.007903340029371559,30.0925,False,False
"(-14596.01068, 155287.80711)","(-14584.67858, 155297.61821)",0.014989135185854749,30.0925,False,False
"(-14517.71048, 155338.01011)","(-14499.34878, 155355.46101)",0.02533152063536351,30.0925,False,False
"(-14517.71048, 155338.01011)","(-14535.20108, 155318.10511)",0.026497737891374586,30.0925,False,False
"(-14553.60228, 155294.22111)","(-14564.85938, 155291.65501)",0.01154587240619551,30.0925,False,False
"(-14601.56648, 155268.12921)","(-14574.54308, 155278.95501)",0.02911120219434121,30.0925,False,False
"(-14601.56648, 155268.12921)","(-14616.50828, 155258.91081)",0.017556659300682613,30.0925,False,False
"(-14499.13998, 155382.81071)","(-14474.16528, 155414.93591)",0.04069108151832099,30.0925,False,False
"(-14640.12128, 155245.00851)","(-14616.50828, 155258.91081)",0.02740160057897365,30.0925,False,False
"(-14640.12128, 155245.00851)","(-14652.58698, 155246.39361)",0.012542415178105634,30.0925,False,False
"(-14611.14008, 155277.32081)","(-14624.09748, 155269.80041)",0.014981676505657097,30.0925,False,False
"(-14611.14008, 155277.32081)","(-14601.98578, 155282.63401)",0.01058448405591947,30.0925,False,False
"(-14707.25848, 155192.94831)","(-14689.33388, 155213.25851)",0.02708866015882479,30.0925,False,False
"(-14545.49078, 155334.18401)","(-14557.15948, 155322.84821)",0.01626834107492282,30.0925,False,False
"(-14545.49078, 155334.18401)","(-14541.13118, 155338.59241)",0.006200008283875803,30.0925,False,False
"(-14499.34878, 155355.46101)","(-14485.93738, 155371.06651)",0.020576619746940535,30.0925,False,False
"(-14563.70838, 155316.48621)","(-14566.43008, 155314.00681)",0.003681721777926091,30.0925,False,False
"(-14563.70838, 155316.48621)","(-14562.87758, 155317.28421)",0.00115196902736799,30.0925,False,False
"(-14564.85938, 155291.65501)","(-14574.54308, 155278.95501)",0.015970724645098248,30.0925,False,False
"(-14443.77718, 155413.37681)","(-14439.64968, 155424.80681)",0.012152413597738302,30.0925,False,False
"(-14443.77718, 155413.37681)","(-14452.66718, 155401.62931)",0.01473213685281152,30.0925,False,False
"(-14557.15948, 155322.84821)","(-14562.87758, 155317.28421)",0.007978393548191378,30.0925,False,False
"(-14454.58628, 155426.30521)","(-14471.02008, 155416.76231)",0.019003597629134075,30.0925,False,False
"(-14454.58628, 155426.30521)","(-14453.34468, 155427.02631)",0.0014358118853079406,30.0925,False,False
"(-14657.85348, 155257.43631)","(-14647.96288, 155264.87031)",0.012372886662381464,30.0925,False,False
"(-14453.34468, 155427.02631)","(-14453.16858, 155427.12851)",0.00020360758827929032,30.0925,False,False
"(-14448.00698, 155432.71981)","(-14453.16858, 155427.12851)",0.0076095170838887585,30.0925,False,False
"(-14448.00698, 155432.71981)","(-14434.33548, 155447.52931)",0.02015517805676993,30.0925,False,False
"(-14652.58698, 155246.39361)","(-14654.40878, 155246.59601)",0.001833008728839741,30.0925,False,False
"(-14667.90258, 155233.10231)","(-14667.27908, 155233.72581)",0.0008817621561507685,30.0925,False,False
"(-14485.93738, 155371.06651)","(-14479.32188, 155378.82281)",0.010194362654924809,30.0925,False,False
"(-14647.96288, 155264.87031)","(-14624.09748, 155269.80041)",0.024369308631348556,30.0925,False,False
"(-14439.64968, 155424.80681)","(-14425.99708, 155442.74561)",0.02254315932162485,30.0925,False,False
"(-14705.97568, 155206.92941)","(-14712.40098, 155197.83491)",0.01113527773969418,30.0925,False,False
"(-14434.33548, 155447.52931)","(-14434.01268, 155447.64701)",0.0003435886057390239,30.0925,False,False
"(-14654.40878, 155246.59601)","(-14667.27908, 155233.72581)",0.018201282101273458,30.0925,False,False
"(-14434.01268, 155447.64701)","(-14425.99708, 155442.74561)",0.009395401285722128,30.0925,False,False
"(-14712.23038, 155197.91291)","(-14712.40098, 155197.83491)",0.00018758560712688535,30.0925,False,False
