variable,value
C_timber_node1node42_t1,1.0
C_timber_node1node42_t2,1.0
C_timber_node1node42_t3,1.0
C_timber_node1node42_t4,1.0
C_timber_node1node42_t5,1.0
C_wide_node1node42_t1,1.0
C_wide_node1node42_t2,1.0
C_wide_node1node42_t3,1.0
C_wide_node1node42_t4,1.0
C_wide_node1node42_t5,1.0
C_timber_node1node4_t1,1.0
C_timber_node1node4_t2,1.0
C_timber_node1node4_t3,1.0
C_timber_node1node4_t4,1.0
C_timber_node1node4_t5,1.0
C_wide_node1node4_t1,1.0
C_wide_node1node4_t2,1.0
C_wide_node1node4_t3,1.0
C_wide_node1node4_t4,1.0
C_wide_node1node4_t5,1.0
C_timber_node1node39_t1,1.0
C_timber_node1node39_t2,1.0
C_timber_node1node39_t3,1.0
C_timber_node1node39_t4,1.0
C_timber_node1node39_t5,1.0
C_wide_node1node39_t1,1.0
C_wide_node1node39_t2,1.0
C_wide_node1node39_t3,1.0
C_wide_node1node39_t4,1.0
C_wide_node1node39_t5,1.0
C_timber_node1node92_t1,1.0
C_timber_node1node92_t2,1.0
C_timber_node1node92_t3,1.0
C_timber_node1node92_t4,1.0
C_timber_node1node92_t5,1.0
C_wide_node1node92_t1,1.0
C_wide_node1node92_t2,1.0
C_wide_node1node92_t3,1.0
C_wide_node1node92_t4,1.0
C_wide_node1node92_t5,1.0
C_timber_node1node93_t1,1.0
C_timber_node1node93_t2,1.0
C_timber_node1node93_t3,1.0
C_timber_node1node93_t4,1.0
C_timber_node1node93_t5,1.0
C_wide_node1node93_t1,1.0
C_wide_node1node93_t2,1.0
C_wide_node1node93_t3,1.0
C_wide_node1node93_t4,1.0
C_wide_node1node93_t5,1.0
C_timber_node1node94_t1,1.0
C_timber_node1node94_t2,1.0
C_timber_node1node94_t3,1.0
C_timber_node1node94_t4,1.0
C_timber_node1node94_t5,1.0
C_wide_node1node94_t1,1.0
C_wide_node1node94_t2,1.0
C_wide_node1node94_t3,1.0
C_wide_node1node94_t4,1.0
C_wide_node1node94_t5,1.0
C_timber_node2node74_t1,1.0
C_timber_node2node74_t2,1.0
C_timber_node2node74_t3,1.0
C_timber_node2node74_t4,1.0
C_timber_node2node74_t5,1.0
C_wide_node2node74_t1,1.0
C_wide_node2node74_t2,1.0
C_wide_node2node74_t3,1.0
C_wide_node2node74_t4,1.0
C_wide_node2node74_t5,1.0
C_timber_node2node79_t1,1.0
C_timber_node2node79_t2,1.0
C_timber_node2node79_t3,1.0
C_timber_node2node79_t4,1.0
C_timber_node2node79_t5,1.0
C_wide_node2node79_t1,1.0
C_wide_node2node79_t2,1.0
C_wide_node2node79_t3,1.0
C_wide_node2node79_t4,1.0
C_wide_node2node79_t5,1.0
C_timber_node2node50_t1,1.0
C_timber_node2node50_t2,1.0
C_timber_node2node50_t3,1.0
C_timber_node2node50_t4,1.0
C_timber_node2node50_t5,1.0
C_wide_node2node50_t1,1.0
C_wide_node2node50_t2,1.0
C_wide_node2node50_t3,1.0
C_wide_node2node50_t4,1.0
C_wide_node2node50_t5,1.0
C_timber_node2node98_t1,1.0
C_timber_node2node98_t2,1.0
C_timber_node2node98_t3,1.0
C_timber_node2node98_t4,1.0
C_timber_node2node98_t5,1.0
C_wide_node2node98_t1,1.0
C_wide_node2node98_t2,1.0
C_wide_node2node98_t3,1.0
C_wide_node2node98_t4,1.0
C_wide_node2node98_t5,1.0
C_timber_node2node100_t1,1.0
C_timber_node2node100_t2,1.0
C_timber_node2node100_t3,1.0
C_timber_node2node100_t4,1.0
C_timber_node2node100_t5,1.0
C_wide_node2node100_t1,1.0
C_wide_node2node100_t2,1.0
C_wide_node2node100_t3,1.0
C_wide_node2node100_t4,1.0
C_wide_node2node100_t5,1.0
C_timber_node3node54_t1,1.0
C_timber_node3node54_t2,1.0
C_timber_node3node54_t3,1.0
C_timber_node3node54_t4,1.0
C_timber_node3node54_t5,1.0
C_wide_node3node54_t1,1.0
C_wide_node3node54_t2,1.0
C_wide_node3node54_t3,1.0
C_wide_node3node54_t4,1.0
C_wide_node3node54_t5,1.0
C_timber_node3node18_t1,1.0
C_timber_node3node18_t2,1.0
C_timber_node3node18_t3,1.0
C_timber_node3node18_t4,1.0
C_timber_node3node18_t5,1.0
C_wide_node3node18_t1,1.0
C_wide_node3node18_t2,1.0
C_wide_node3node18_t3,1.0
C_wide_node3node18_t4,1.0
C_wide_node3node18_t5,1.0
C_timber_node3node59_t1,1.0
C_timber_node3node59_t2,1.0
C_timber_node3node59_t3,1.0
C_timber_node3node59_t4,1.0
C_timber_node3node59_t5,1.0
C_wide_node3node59_t1,1.0
C_wide_node3node59_t2,1.0
C_wide_node3node59_t3,1.0
C_wide_node3node59_t4,1.0
C_wide_node3node59_t5,1.0
C_timber_node3node96_t1,1.0
C_timber_node3node96_t2,1.0
C_timber_node3node96_t3,1.0
C_timber_node3node96_t4,1.0
C_timber_node3node96_t5,1.0
C_wide_node3node96_t1,1.0
C_wide_node3node96_t2,1.0
C_wide_node3node96_t3,1.0
C_wide_node3node96_t4,1.0
C_wide_node3node96_t5,1.0
C_timber_node3node101_t1,1.0
C_timber_node3node101_t2,1.0
C_timber_node3node101_t3,1.0
C_timber_node3node101_t4,1.0
C_timber_node3node101_t5,1.0
C_wide_node3node101_t1,1.0
C_wide_node3node101_t2,1.0
C_wide_node3node101_t3,1.0
C_wide_node3node101_t4,1.0
C_wide_node3node101_t5,1.0
C_timber_node4node46_t1,1.0
C_timber_node4node46_t2,1.0
